record_id,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,scenario_id,scenario_type,fraud_reason,severity,is_legitimate_counterexample,amount_percentile_flag,balance_usage_ratio
L01_001052,260,TRANSFER,3016023.92,C966039317,6915697.32,3899673.4,C421325835,3651023.21,6667047.13,0,0,L01_01052,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4361
L01_001053,153,TRANSFER,1315233.19,C1302770459,2632654.65,1317421.46,C698724228,5720332.9,7035566.09,0,0,L01_01053,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4996
L01_001054,301,TRANSFER,938630.82,C14341396,2139110.58,1200479.76,C2051200965,1277614.31,2216245.13,0,0,L01_01054,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4388
L01_001055,258,TRANSFER,1020406.32,C659914613,1832990.42,812584.1,C602676993,1527779.68,2548186.0,0,0,L01_01055,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.5567
L01_001056,20,TRANSFER,1335082.87,C327722948,3615086.12,2280003.25,C701546927,3325861.77,4660944.64,0,0,L01_01056,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.3693
L01_001057,14,TRANSFER,1256847.27,C668206464,2235510.79,978663.52,C1853202598,3525621.64,4782468.91,0,0,L01_01057,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.5622
L01_001058,34,TRANSFER,951779.39,C1560279439,1548972.83,597193.44,C374540077,3019443.58,3971222.97,0,0,L01_01058,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.6145
L01_001059,178,TRANSFER,1154934.67,C1932715553,2488155.5,1333220.83,C93921712,0.0,1154934.67,0,0,L01_01059,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4642
L01_001060,182,TRANSFER,1322704.12,C1701030478,3290175.12,1967471.0,C442670837,2560780.86,3883484.98,0,0,L01_01060,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.402
L01_001061,327,TRANSFER,10373677.11,C2135349022,22371615.18,11997938.07,C1401262224,10000000.0,20373677.11,0,0,L01_01061,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4637
L01_001062,323,TRANSFER,2017014.86,C2058106362,3862848.09,1845833.23,C1546125572,5464182.44,7481197.3,0,0,L01_01062,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.5222
L01_001063,307,TRANSFER,2179963.4,C1484836130,5095134.23,2915170.83,C845414399,3204233.93,5384197.33,0,0,L01_01063,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4279
L01_001064,214,TRANSFER,2386480.26,C724071468,4821891.73,2435411.47,C40100314,2843877.23,5230357.49,0,0,L01_01064,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4949
L01_001065,260,TRANSFER,1399687.15,C1888966475,4058115.1,2658427.95,C1238220762,2730485.81,4130172.96,0,0,L01_01065,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.3449
L01_001066,161,TRANSFER,1163514.68,C62965282,3355538.77,2192024.09,C209771641,1808183.23,2971697.91,0,0,L01_01066,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.3467
L01_001067,37,TRANSFER,3148978.98,C1779270779,7096405.92,3947426.94,C1597133845,3936450.11,7085429.09,0,0,L01_01067,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4437
L01_001068,330,TRANSFER,1911150.05,C1209867286,3806678.34,1895528.29,C552286291,5393195.82,7304345.87,0,0,L01_01068,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.5021
L01_001069,9,TRANSFER,988152.57,C1392187751,2574827.79,1586675.22,C1599377459,0.0,988152.57,0,0,L01_01069,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.3838
L01_001070,334,TRANSFER,5677504.6,C1088620882,8828913.76,3151409.16,C1380922009,17897320.82,23574825.42,0,0,L01_01070,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.6431
L01_001071,303,TRANSFER,30596483.84,C1387351988,67684119.09,37087635.25,C165786078,33240770.27,63837254.11,0,0,L01_01071,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.452
L01_001072,395,TRANSFER,935179.25,C2004273658,1874552.86,939373.61,C1997379674,0.0,935179.25,0,0,L01_01072,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4989
L01_001073,16,TRANSFER,1132834.44,C197456024,3263473.79,2130639.35,C1205105027,74985.0,1207819.44,0,0,L01_01073,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.3471
L01_001074,15,TRANSFER,1187245.9,C1110488177,1802244.67,614998.77,C1269283129,8907286.1,10094532.0,0,0,L01_01074,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.6588
L01_001075,348,TRANSFER,1707147.65,C1617972839,3976326.4,2269178.75,C23022824,2617641.75,4324789.4,0,0,L01_01075,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4293
L01_001076,231,TRANSFER,1069581.41,C1259598808,2792672.11,1723090.7,C585640181,1084798.47,2154379.88,0,0,L01_01076,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.383
L01_001077,349,TRANSFER,949639.46,C1398419341,2115347.52,1165708.06,C144004393,2958577.38,3908216.84,0,0,L01_01077,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4489
L01_001078,347,TRANSFER,1474339.64,C1389496465,2400379.07,926039.43,C1122219792,10264070.96,11738410.6,0,0,L01_01078,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.6142
L01_001079,35,TRANSFER,1012283.9,C345860477,2995036.36,1982752.46,C93608130,0.0,1012283.9,0,0,L01_01079,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.338
L01_001080,130,TRANSFER,1102421.88,C959942644,2510231.87,1407809.99,C11934221,0.0,1102421.88,0,0,L01_01080,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4392
L01_001081,41,TRANSFER,1084337.74,C1944533189,2625484.6,1541146.86,C1168153455,5320771.15,6405108.89,0,0,L01_01081,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.413
L01_001082,399,TRANSFER,964814.52,C473524055,1789648.61,824834.09,C512116779,0.0,964814.52,0,0,L01_01082,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.5391
L01_001083,399,TRANSFER,1966726.0,C848913433,4376451.38,2409725.38,C2047066348,0.0,1966726.0,0,0,L01_01083,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4494
L01_001084,213,TRANSFER,2350583.9,C1154965361,5039003.68,2688419.78,C399650175,6426322.58,8776906.48,0,0,L01_01084,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4665
L01_001085,138,TRANSFER,1390548.01,C2027253082,2242041.41,851493.4,C294646900,1703704.76,3094252.77,0,0,L01_01085,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.6202
L01_001086,304,TRANSFER,9967401.51,C569336489,16538316.57,6570915.06,C723989192,37549.87,10004951.38,0,0,L01_01086,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.6027
L01_001087,304,TRANSFER,10113411.39,C107637593,27874673.26,17761261.87,C522563570,30015110.76,40128522.15,0,0,L01_01087,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.3628
L01_001088,140,TRANSFER,1069593.95,C976564538,1989155.88,919561.93,C2086371925,6346325.39,7415919.34,0,0,L01_01088,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.5377
L01_001089,136,TRANSFER,1525873.7,C1828712811,2735033.1,1209159.4,C1920285426,0.0,1525873.7,0,0,L01_01089,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.5579
L01_001090,369,TRANSFER,4662172.03,C1708615103,10524234.11,5862062.08,C524761363,17978403.17,22640575.2,0,0,L01_01090,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.443
L01_001091,687,TRANSFER,2827319.62,C620180774,7501220.2,4673900.58,C1105659245,9415273.85,12242593.47,0,0,L01_01091,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.3769
L01_001092,158,TRANSFER,1082188.62,C1619856612,1723839.66,641651.04,C653750060,0.0,1082188.62,0,0,L01_01092,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.6278
L01_001093,225,TRANSFER,2491410.88,C1960819821,5892714.61,3401303.73,C1951023855,6453098.31,8944509.19,0,0,L01_01093,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4228
L01_001094,230,TRANSFER,1403987.28,C1924213294,2357035.84,953048.56,C596119860,44857.23,1448844.51,0,0,L01_01094,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.5957
L01_001095,185,TRANSFER,942017.96,C1023794979,1464547.39,522529.43,C387581318,0.0,942017.96,0,0,L01_01095,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.6432
L01_001096,356,TRANSFER,1024790.31,C1211574759,1618262.7,593472.39,C2069181876,1764050.55,2788840.86,0,0,L01_01096,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.6333
L01_001097,186,TRANSFER,1377894.57,C954199928,3790927.15,2413032.58,C1163674062,3727587.87,5105482.44,0,0,L01_01097,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.3635
L01_001098,355,TRANSFER,2388877.02,C907304098,4006048.16,1617171.14,C872220068,0.0,2388877.02,0,0,L01_01098,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.5963
L01_001099,304,TRANSFER,10279584.47,C950718731,16115582.6,5835998.13,C1262565112,0.0,10279584.47,0,0,L01_01099,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.6379
L01_001100,331,TRANSFER,904009.22,C623302217,1949812.13,1045802.91,C1043107698,320190.52,1224199.74,0,0,L01_01100,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4636
L01_001101,394,TRANSFER,3014700.25,C897555560,8338631.37,5323931.12,C1572673709,1077861.96,4092562.21,0,0,L01_01101,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.3615
L01_001102,210,TRANSFER,2721718.03,C1657788397,5153879.46,2432161.43,C421875708,3771466.71,6493184.74,0,0,L01_01102,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.5281
L01_001103,531,TRANSFER,1112335.85,C1307359028,2372132.87,1259797.02,C218373272,1240765.94,2353101.79,0,0,L01_01103,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4689
L01_001104,384,TRANSFER,943731.24,C38201627,1472111.07,528379.83,C1036807679,4010268.38,4953999.62,0,0,L01_01104,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.6411
L01_001105,370,TRANSFER,1676954.41,C1049815654,4612466.28,2935511.87,C1048055990,11341387.16,13018341.57,0,0,L01_01105,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.3636
L01_001106,354,TRANSFER,2369571.01,C300938335,5150541.66,2780970.65,C1077630799,3537155.0,5906726.01,0,0,L01_01106,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4601
L01_001107,284,TRANSFER,2041493.56,C2095719833,4831030.42,2789536.86,C564426918,2114415.84,4155909.4,0,0,L01_01107,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4226
L01_001108,208,TRANSFER,1132093.87,C2054921383,2667621.37,1535527.5,C1874297237,1416678.4,2548772.27,0,0,L01_01108,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4244
L01_001109,307,TRANSFER,1064943.9,C2012348353,2128439.52,1063495.62,C946027884,1233768.67,2298712.57,0,0,L01_01109,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.5003
L01_001110,273,TRANSFER,904009.22,C1943074683,1783881.19,879871.97,C321675657,19870853.62,20774862.84,0,0,L01_01110,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.5068
L01_001111,164,TRANSFER,1555799.64,C1558251985,2582526.94,1026727.3,C10595973,1966093.83,3521893.47,0,0,L01_01111,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.6024
L01_001112,370,TRANSFER,1783435.72,C1676505960,3656395.42,1872959.7,C263169431,8480782.17,10264217.89,0,0,L01_01112,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4878
L01_001113,161,TRANSFER,1163960.44,C329274177,1919652.45,755692.01,C821132314,2332618.61,3496579.05,0,0,L01_01113,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.6063
L01_001114,8,TRANSFER,1371966.14,C2146761721,3635564.73,2263598.59,C2013854563,2506046.99,3878013.13,0,0,L01_01114,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.3774
L01_001115,131,TRANSFER,1356497.92,C1631375280,4000870.49,2644372.57,C983446359,0.0,1356497.92,0,0,L01_01115,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.3391
L01_001116,298,TRANSFER,1298681.36,C859904523,3837748.46,2539067.1,C367405384,6163988.56,7462669.92,0,0,L01_01116,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.3384
L01_001117,179,TRANSFER,1676462.77,C595357701,4690083.39,3013620.62,C856616516,3867992.42,5544455.19,0,0,L01_01117,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.3574
L01_001118,688,TRANSFER,992903.68,C38053771,2384148.62,1391244.94,C2095098610,1339791.85,2332695.53,0,0,L01_01118,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4165
L01_001119,304,TRANSFER,3388081.11,C135567045,8644006.41,5255925.3,C1220306189,41037762.08,44425843.19,0,0,L01_01119,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.392
L01_001120,10,TRANSFER,1321290.25,C1070861704,2547194.84,1225904.59,C2031563133,178313.13,1499603.38,0,0,L01_01120,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.5187
L01_001121,403,TRANSFER,5164250.78,C1411496463,12632561.12,7468310.34,C549279530,5651076.75,10815327.53,0,0,L01_01121,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4088
L01_001122,179,TRANSFER,2196430.48,C1799929614,4795849.56,2599419.08,C1490824989,7350175.44,9546605.92,0,0,L01_01122,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.458
L01_001123,322,TRANSFER,2235098.3,C138730074,4968681.66,2733583.36,C1514000450,6128576.6,8363674.9,0,0,L01_01123,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4498
L01_001124,282,TRANSFER,2306062.44,C880322405,6080313.76,3774251.32,C624640927,2498044.84,4804107.28,0,0,L01_01124,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.3793
L01_001125,139,TRANSFER,1058828.12,C560938250,2035996.8,977168.68,C173882053,615946.85,1674774.97,0,0,L01_01125,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.5201
L01_001126,43,TRANSFER,1489598.41,C2106617287,2945024.56,1455426.15,C798950349,0.0,1489598.41,0,0,L01_01126,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.5058
L01_001127,328,TRANSFER,3523819.94,C1564743309,10173136.68,6649316.74,C778313418,7370094.58,10893914.52,0,0,L01_01127,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.3464
L01_001128,226,TRANSFER,3923856.31,C119963124,6216708.55,2292852.24,C1181633744,173362.25,4097218.56,0,0,L01_01128,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.6312
L01_001129,10,TRANSFER,1710515.24,C456890882,3811800.16,2101284.92,C1182908789,399992.83,2110508.07,0,0,L01_01129,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4487
L01_001130,216,TRANSFER,2734200.33,C537276999,7844970.87,5110770.54,C1121784938,9754972.03,12489172.36,0,0,L01_01130,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.3485
L01_001131,309,TRANSFER,3168292.16,C2023664791,7653150.74,4484858.58,C911422291,5272608.46,8440900.62,0,0,L01_01131,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.414
L01_001132,373,TRANSFER,3004128.34,C1224706328,6968407.98,3964279.64,C91092846,5198805.73,8202934.07,0,0,L01_01132,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4311
