record_id,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,scenario_id,scenario_type,fraud_reason,severity,dispersion_position,destinations_in_scenario,common_sender,balance_usage_ratio
S10_001090,510,TRANSFER,23712.36,C983917257,443394.36,419682.0,C_SYN_234526345,0.0,23712.36,1,0,S10_00218,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,5,5,C983917257,0.0535
S10_001091,686,TRANSFER,466470.43,C787190344,12351337.96,11884867.53,C_SYN_273965527,0.0,466470.43,1,0,S10_00219,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,1,5,C787190344,0.0378
S10_001092,689,TRANSFER,723207.38,C787190344,11884867.53,11161660.15,C_SYN_266700600,0.0,723207.38,1,0,S10_00219,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,2,5,C787190344,0.0609
S10_001093,688,TRANSFER,716225.27,C787190344,11161660.15,10445434.88,C_SYN_701901614,0.0,716225.27,1,0,S10_00219,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,3,5,C787190344,0.0642
S10_001094,686,TRANSFER,458724.03,C787190344,10445434.88,9986710.85,C_SYN_360399262,0.0,458724.03,1,0,S10_00219,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,4,5,C787190344,0.0439
S10_001095,688,TRANSFER,723207.38,C787190344,9986710.85,9263503.47,C_SYN_992156392,0.0,723207.38,1,0,S10_00219,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,5,5,C787190344,0.0724
S10_001096,395,TRANSFER,162221.07,C972690691,3668439.36,3506218.29,C_SYN_547826655,0.0,162221.07,1,0,S10_00220,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,1,5,C972690691,0.0442
S10_001097,395,TRANSFER,224089.45,C972690691,3506218.29,3282128.84,C_SYN_102592316,0.0,224089.45,1,0,S10_00220,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,2,5,C972690691,0.0639
S10_001098,394,TRANSFER,196820.16,C972690691,3282128.84,3085308.68,C_SYN_955004281,0.0,196820.16,1,0,S10_00220,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,3,5,C972690691,0.06
S10_001099,392,TRANSFER,185623.77,C972690691,3085308.68,2899684.91,C_SYN_871463444,0.0,185623.77,1,0,S10_00220,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,4,5,C972690691,0.0602
S10_001100,394,TRANSFER,148355.39,C972690691,2899684.91,2751329.52,C_SYN_427444932,0.0,148355.39,1,0,S10_00220,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,5,5,C972690691,0.0512
S10_001101,333,TRANSFER,72272.91,C393346801,1463593.44,1391320.53,C_SYN_998444715,0.0,72272.91,1,0,S10_00221,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,1,5,C393346801,0.0494
S10_001102,334,TRANSFER,56099.07,C393346801,1391320.53,1335221.46,C_SYN_734257900,0.0,56099.07,1,0,S10_00221,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,2,5,C393346801,0.0403
S10_001103,334,TRANSFER,79023.38,C393346801,1335221.46,1256198.08,C_SYN_314658282,0.0,79023.38,1,0,S10_00221,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,3,5,C393346801,0.0592
S10_001104,333,TRANSFER,78652.69,C393346801,1256198.08,1177545.39,C_SYN_848823147,0.0,78652.69,1,0,S10_00221,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,4,5,C393346801,0.0626
S10_001105,331,TRANSFER,79850.31,C393346801,1177545.39,1097695.08,C_SYN_502222240,0.0,79850.31,1,0,S10_00221,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,5,5,C393346801,0.0678
S10_001106,312,TRANSFER,273788.89,C155427183,7786106.76,7512317.87,C_SYN_140981642,0.0,273788.89,1,0,S10_00222,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,1,5,C155427183,0.0352
S10_001107,314,TRANSFER,446823.46,C155427183,7512317.87,7065494.41,C_SYN_997491300,0.0,446823.46,1,0,S10_00222,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,2,5,C155427183,0.0595
S10_001108,315,TRANSFER,412590.47,C155427183,7065494.41,6652903.94,C_SYN_903141208,0.0,412590.47,1,0,S10_00222,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,3,5,C155427183,0.0584
S10_001109,312,TRANSFER,430296.53,C155427183,6652903.94,6222607.41,C_SYN_827513361,0.0,430296.53,1,0,S10_00222,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,4,5,C155427183,0.0647
S10_001110,313,TRANSFER,383027.34,C155427183,6222607.41,5839580.07,C_SYN_501841170,0.0,383027.34,1,0,S10_00222,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,5,5,C155427183,0.0616
S10_001111,11,TRANSFER,312920.96,C1736349738,5233082.08,4920161.12,C_SYN_971435087,0.0,312920.96,1,0,S10_00223,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,1,5,C1736349738,0.0598
S10_001112,8,TRANSFER,220134.98,C1736349738,4920161.12,4700026.14,C_SYN_131397110,0.0,220134.98,1,0,S10_00223,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,2,5,C1736349738,0.0447
S10_001113,8,TRANSFER,257354.35,C1736349738,4700026.14,4442671.79,C_SYN_713294599,0.0,257354.35,1,0,S10_00223,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,3,5,C1736349738,0.0548
S10_001114,9,TRANSFER,205197.32,C1736349738,4442671.79,4237474.47,C_SYN_794373516,0.0,205197.32,1,0,S10_00223,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,4,5,C1736349738,0.0462
S10_001115,13,TRANSFER,312662.91,C1736349738,4237474.47,3924811.56,C_SYN_547629673,0.0,312662.91,1,0,S10_00223,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,5,5,C1736349738,0.0738
S10_001116,514,TRANSFER,723207.38,C82128255,14464147.6,13740940.22,C_SYN_151982472,0.0,723207.38,1,0,S10_00224,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,1,5,C82128255,0.05
S10_001117,513,TRANSFER,723207.38,C82128255,13740940.22,13017732.84,C_SYN_466823844,0.0,723207.38,1,0,S10_00224,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,2,5,C82128255,0.0526
S10_001118,513,TRANSFER,723207.38,C82128255,13017732.84,12294525.46,C_SYN_138819913,0.0,723207.38,1,0,S10_00224,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,3,5,C82128255,0.0556
S10_001119,514,TRANSFER,723207.38,C82128255,12294525.46,11571318.08,C_SYN_247836451,0.0,723207.38,1,0,S10_00224,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,4,5,C82128255,0.0588
S10_001120,514,TRANSFER,723207.38,C82128255,11571318.08,10848110.7,C_SYN_559687524,0.0,723207.38,1,0,S10_00224,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,5,5,C82128255,0.0625
S10_001121,267,TRANSFER,82731.74,C859492690,2015599.84,1932868.1,C_SYN_756118108,0.0,82731.74,1,0,S10_00225,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,1,5,C859492690,0.041
S10_001122,265,TRANSFER,140168.92,C859492690,1932868.1,1792699.18,C_SYN_721236075,0.0,140168.92,1,0,S10_00225,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,2,5,C859492690,0.0725
S10_001123,269,TRANSFER,74923.56,C859492690,1792699.18,1717775.62,C_SYN_797648780,0.0,74923.56,1,0,S10_00225,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,3,5,C859492690,0.0418
S10_001124,267,TRANSFER,106231.93,C859492690,1717775.62,1611543.69,C_SYN_101901740,0.0,106231.93,1,0,S10_00225,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,4,5,C859492690,0.0618
S10_001125,269,TRANSFER,99843.81,C859492690,1611543.69,1511699.88,C_SYN_608964873,0.0,99843.81,1,0,S10_00225,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,5,5,C859492690,0.062
S10_001126,20,TRANSFER,309110.17,C1285659878,5237049.12,4927938.95,C_SYN_823386018,0.0,309110.17,1,0,S10_00226,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,1,5,C1285659878,0.059
S10_001127,21,TRANSFER,239728.58,C1285659878,4927938.95,4688210.37,C_SYN_347832162,0.0,239728.58,1,0,S10_00226,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,2,5,C1285659878,0.0486
S10_001128,20,TRANSFER,234930.85,C1285659878,4688210.37,4453279.52,C_SYN_962981744,0.0,234930.85,1,0,S10_00226,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,3,5,C1285659878,0.0501
S10_001129,17,TRANSFER,319437.64,C1285659878,4453279.52,4133841.88,C_SYN_934792806,0.0,319437.64,1,0,S10_00226,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,4,5,C1285659878,0.0717
S10_001130,21,TRANSFER,206055.04,C1285659878,4133841.88,3927786.84,C_SYN_431239002,0.0,206055.04,1,0,S10_00226,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,5,5,C1285659878,0.0498
S10_001131,105,TRANSFER,723207.38,C117637000,14464147.6,13740940.22,C_SYN_537243507,0.0,723207.38,1,0,S10_00227,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,1,5,C117637000,0.05
S10_001132,106,TRANSFER,723207.38,C117637000,13740940.22,13017732.84,C_SYN_218194006,0.0,723207.38,1,0,S10_00227,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,2,5,C117637000,0.0526
S10_001133,105,TRANSFER,723207.38,C117637000,13017732.84,12294525.46,C_SYN_125589001,0.0,723207.38,1,0,S10_00227,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,3,5,C117637000,0.0556
S10_001134,109,TRANSFER,723207.38,C117637000,12294525.46,11571318.08,C_SYN_485757498,0.0,723207.38,1,0,S10_00227,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,4,5,C117637000,0.0588
S10_001135,107,TRANSFER,723207.38,C117637000,11571318.08,10848110.7,C_SYN_107611432,0.0,723207.38,1,0,S10_00227,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,5,5,C117637000,0.0625
S10_001136,110,TRANSFER,65063.04,C659469037,1558431.96,1493368.92,C_SYN_171719010,0.0,65063.04,1,0,S10_00228,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,1,5,C659469037,0.0417
S10_001137,113,TRANSFER,91005.91,C659469037,1493368.92,1402363.01,C_SYN_427871051,0.0,91005.91,1,0,S10_00228,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,2,5,C659469037,0.0609
S10_001138,110,TRANSFER,84781.16,C659469037,1402363.01,1317581.85,C_SYN_137693721,0.0,84781.16,1,0,S10_00228,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,3,5,C659469037,0.0605
S10_001139,110,TRANSFER,90829.4,C659469037,1317581.85,1226752.45,C_SYN_485085298,0.0,90829.4,1,0,S10_00228,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,4,5,C659469037,0.0689
S10_001140,113,TRANSFER,57928.48,C659469037,1226752.45,1168823.97,C_SYN_239569554,0.0,57928.48,1,0,S10_00228,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,5,5,C659469037,0.0472
S10_001141,558,TRANSFER,97274.8,C981880292,2516911.72,2419636.92,C_SYN_899447592,0.0,97274.8,1,0,S10_00229,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,1,5,C981880292,0.0386
S10_001142,559,TRANSFER,109949.42,C981880292,2419636.92,2309687.5,C_SYN_296257135,0.0,109949.42,1,0,S10_00229,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,2,5,C981880292,0.0454
S10_001143,562,TRANSFER,156402.3,C981880292,2309687.5,2153285.2,C_SYN_450317714,0.0,156402.3,1,0,S10_00229,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,3,5,C981880292,0.0677
S10_001144,560,TRANSFER,117657.43,C981880292,2153285.2,2035627.77,C_SYN_502878575,0.0,117657.43,1,0,S10_00229,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,4,5,C981880292,0.0546
S10_001145,562,TRANSFER,147943.98,C981880292,2035627.77,1887683.79,C_SYN_551101286,0.0,147943.98,1,0,S10_00229,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,5,5,C981880292,0.0727
S10_001146,4,TRANSFER,723207.38,C399678217,14464147.6,13740940.22,C_SYN_931583201,0.0,723207.38,1,0,S10_00230,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,1,5,C399678217,0.05
S10_001147,8,TRANSFER,723207.38,C399678217,13740940.22,13017732.84,C_SYN_202676444,0.0,723207.38,1,0,S10_00230,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,2,5,C399678217,0.0526
S10_001148,8,TRANSFER,723207.38,C399678217,13017732.84,12294525.46,C_SYN_190721815,0.0,723207.38,1,0,S10_00230,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,3,5,C399678217,0.0556
S10_001149,9,TRANSFER,723207.38,C399678217,12294525.46,11571318.08,C_SYN_540674839,0.0,723207.38,1,0,S10_00230,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,4,5,C399678217,0.0588
S10_001150,4,TRANSFER,723207.38,C399678217,11571318.08,10848110.7,C_SYN_764219625,0.0,723207.38,1,0,S10_00230,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,5,5,C399678217,0.0625
S10_001151,362,TRANSFER,723207.38,C1738595271,14464147.6,13740940.22,C_SYN_488398588,0.0,723207.38,1,0,S10_00231,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,1,5,C1738595271,0.05
S10_001152,360,TRANSFER,723207.38,C1738595271,13740940.22,13017732.84,C_SYN_815394808,0.0,723207.38,1,0,S10_00231,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,2,5,C1738595271,0.0526
S10_001153,359,TRANSFER,723207.38,C1738595271,13017732.84,12294525.46,C_SYN_363414459,0.0,723207.38,1,0,S10_00231,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,3,5,C1738595271,0.0556
S10_001154,360,TRANSFER,723207.38,C1738595271,12294525.46,11571318.08,C_SYN_196680501,0.0,723207.38,1,0,S10_00231,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,4,5,C1738595271,0.0588
S10_001155,362,TRANSFER,723207.38,C1738595271,11571318.08,10848110.7,C_SYN_581793349,0.0,723207.38,1,0,S10_00231,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,5,5,C1738595271,0.0625
S10_001156,348,TRANSFER,40521.65,C464840030,675312.8,634791.15,C_SYN_800282366,0.0,40521.65,1,0,S10_00232,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,1,5,C464840030,0.06
S10_001157,343,TRANSFER,33363.64,C464840030,634791.15,601427.51,C_SYN_704025251,0.0,33363.64,1,0,S10_00232,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,2,5,C464840030,0.0526
S10_001158,345,TRANSFER,31538.95,C464840030,601427.51,569888.56,C_SYN_812723624,0.0,31538.95,1,0,S10_00232,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,3,5,C464840030,0.0524
S10_001159,348,TRANSFER,29746.54,C464840030,569888.56,540142.02,C_SYN_522733764,0.0,29746.54,1,0,S10_00232,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,4,5,C464840030,0.0522
S10_001160,348,TRANSFER,33657.42,C464840030,540142.02,506484.6,C_SYN_138950796,0.0,33657.42,1,0,S10_00232,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,5,5,C464840030,0.0623
S10_001161,273,TRANSFER,58569.81,C1928727036,1579087.88,1520518.07,C_SYN_118246135,0.0,58569.81,1,0,S10_00233,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,1,5,C1928727036,0.0371
S10_001162,274,TRANSFER,92831.43,C1928727036,1520518.07,1427686.64,C_SYN_153613589,0.0,92831.43,1,0,S10_00233,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,2,5,C1928727036,0.0611
S10_001163,277,TRANSFER,68919.13,C1928727036,1427686.64,1358767.51,C_SYN_715018708,0.0,68919.13,1,0,S10_00233,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,3,5,C1928727036,0.0483
S10_001164,274,TRANSFER,86013.05,C1928727036,1358767.51,1272754.46,C_SYN_282411573,0.0,86013.05,1,0,S10_00233,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,4,5,C1928727036,0.0633
S10_001165,277,TRANSFER,88438.55,C1928727036,1272754.46,1184315.91,C_SYN_489286548,0.0,88438.55,1,0,S10_00233,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,5,5,C1928727036,0.0695
