record_id,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,scenario_id,scenario_type,severity,is_legitimate_counterexample,dispersion_position,destinations_in_scenario,step_gap_from_previous,scenario_step_window,scenario_total_amount,sender_balance_usage_ratio,destination_balance_usage_ratio,dispersion_pattern,historical_pattern
L10_000401,885,TRANSFER,63417.9,LD000081_S,1938046.35,1874628.45,LD000081_D1,509957.98,573375.88,0,0,L10_000081,LEGITIMATE_FUND_DISPERSION,NONE,1,1,5,0,7,290706.95,0.032723,0.124359,ONE_TO_MANY,NORMAL
L10_000402,886,TRANSFER,61307.82,LD000081_S,1874628.45,1813320.63,LD000081_D2,906880.13,968187.95,0,0,L10_000081,LEGITIMATE_FUND_DISPERSION,NONE,1,2,5,1,7,290706.95,0.032704,0.067603,ONE_TO_MANY,NORMAL
L10_000403,887,TRANSFER,60425.08,LD000081_S,1813320.63,1752895.55,LD000081_D3,891631.46,952056.54,0,0,L10_000081,LEGITIMATE_FUND_DISPERSION,NONE,1,3,5,1,7,290706.95,0.033323,0.067769,ONE_TO_MANY,NORMAL
L10_000404,890,TRANSFER,74772.81,LD000081_S,1752895.55,1678122.74,LD000081_D4,417181.24,491954.05,0,0,L10_000081,LEGITIMATE_FUND_DISPERSION,NONE,1,4,5,3,7,290706.95,0.042657,0.179233,ONE_TO_MANY,NORMAL
L10_000405,892,TRANSFER,30783.34,LD000081_S,1678122.74,1647339.4,LD000081_D5,387941.98,418725.32,0,0,L10_000081,LEGITIMATE_FUND_DISPERSION,NONE,1,5,5,2,7,290706.95,0.018344,0.07935,ONE_TO_MANY,NORMAL
L10_000406,727,TRANSFER,77287.25,LD000082_S,2113146.65,2035859.4,LD000082_D1,1111328.08,1188615.33,0,0,L10_000082,LEGITIMATE_FUND_DISPERSION,NONE,1,1,5,0,6,299299.43,0.036574,0.069545,ONE_TO_MANY,NORMAL
L10_000407,729,TRANSFER,44988.39,LD000082_S,2035859.4,1990871.01,LD000082_D2,473100.01,518088.4,0,0,L10_000082,LEGITIMATE_FUND_DISPERSION,NONE,1,2,5,2,6,299299.43,0.022098,0.095093,ONE_TO_MANY,NORMAL
L10_000408,730,TRANSFER,62161.67,LD000082_S,1990871.01,1928709.34,LD000082_D3,931435.98,993597.65,0,0,L10_000082,LEGITIMATE_FUND_DISPERSION,NONE,1,3,5,1,6,299299.43,0.031223,0.066737,ONE_TO_MANY,NORMAL
L10_000409,731,TRANSFER,69624.83,LD000082_S,1928709.34,1859084.51,LD000082_D4,821457.93,891082.76,0,0,L10_000082,LEGITIMATE_FUND_DISPERSION,NONE,1,4,5,1,6,299299.43,0.036099,0.084758,ONE_TO_MANY,NORMAL
L10_000410,733,TRANSFER,45237.29,LD000082_S,1859084.51,1813847.22,LD000082_D5,1057856.71,1103094.0,0,0,L10_000082,LEGITIMATE_FUND_DISPERSION,NONE,1,5,5,2,6,299299.43,0.024333,0.042763,ONE_TO_MANY,NORMAL
L10_000411,74,TRANSFER,40300.57,LD000083_S,1668174.41,1627873.84,LD000083_D1,465598.5,505899.07,0,0,L10_000083,LEGITIMATE_FUND_DISPERSION,NONE,1,1,5,0,8,250226.16,0.024158,0.086556,ONE_TO_MANY,NORMAL
L10_000412,77,TRANSFER,69120.46,LD000083_S,1627873.84,1558753.38,LD000083_D2,940325.66,1009446.12,0,0,L10_000083,LEGITIMATE_FUND_DISPERSION,NONE,1,2,5,3,8,250226.16,0.042461,0.073507,ONE_TO_MANY,NORMAL
L10_000413,79,TRANSFER,10157.79,LD000083_S,1558753.38,1548595.59,LD000083_D3,760084.3,770242.09,0,0,L10_000083,LEGITIMATE_FUND_DISPERSION,NONE,1,3,5,2,8,250226.16,0.006517,0.013364,ONE_TO_MANY,NORMAL
L10_000414,81,TRANSFER,78061.55,LD000083_S,1548595.59,1470534.04,LD000083_D4,556685.36,634746.91,0,0,L10_000083,LEGITIMATE_FUND_DISPERSION,NONE,1,4,5,2,8,250226.16,0.050408,0.140226,ONE_TO_MANY,NORMAL
L10_000415,82,TRANSFER,52585.79,LD000083_S,1470534.04,1417948.25,LD000083_D5,670228.71,722814.5,0,0,L10_000083,LEGITIMATE_FUND_DISPERSION,NONE,1,5,5,1,8,250226.16,0.03576,0.078459,ONE_TO_MANY,NORMAL
L10_000416,139,TRANSFER,60504.61,LD000084_S,1908306.51,1847801.9,LD000084_D1,1258011.02,1318515.63,0,0,L10_000084,LEGITIMATE_FUND_DISPERSION,NONE,1,1,5,0,6,286245.98,0.031706,0.048095,ONE_TO_MANY,NORMAL
L10_000417,142,TRANSFER,22359.43,LD000084_S,1847801.9,1825442.47,LD000084_D2,706793.09,729152.52,0,0,L10_000084,LEGITIMATE_FUND_DISPERSION,NONE,1,2,5,3,6,286245.98,0.012101,0.031635,ONE_TO_MANY,NORMAL
L10_000418,143,TRANSFER,126441.81,LD000084_S,1825442.47,1699000.66,LD000084_D3,1256298.68,1382740.49,0,0,L10_000084,LEGITIMATE_FUND_DISPERSION,NONE,1,3,5,1,6,286245.98,0.069266,0.100646,ONE_TO_MANY,NORMAL
L10_000419,144,TRANSFER,45333.98,LD000084_S,1699000.66,1653666.68,LD000084_D4,958189.26,1003523.24,0,0,L10_000084,LEGITIMATE_FUND_DISPERSION,NONE,1,4,5,1,6,286245.98,0.026683,0.047312,ONE_TO_MANY,NORMAL
L10_000420,145,TRANSFER,31606.15,LD000084_S,1653666.68,1622060.53,LD000084_D5,1184487.58,1216093.73,0,0,L10_000084,LEGITIMATE_FUND_DISPERSION,NONE,1,5,5,1,6,286245.98,0.019113,0.026683,ONE_TO_MANY,NORMAL
L10_000421,648,TRANSFER,66784.4,LD000085_S,1988601.95,1921817.55,LD000085_D1,1259196.62,1325981.02,0,0,L10_000085,LEGITIMATE_FUND_DISPERSION,NONE,1,1,5,0,9,298284.07,0.033584,0.053037,ONE_TO_MANY,NORMAL
L10_000422,649,TRANSFER,116130.83,LD000085_S,1921817.55,1805686.72,LD000085_D2,837841.63,953972.46,0,0,L10_000085,LEGITIMATE_FUND_DISPERSION,NONE,1,2,5,1,9,298284.07,0.060428,0.138607,ONE_TO_MANY,NORMAL
L10_000423,651,TRANSFER,33663.76,LD000085_S,1805686.72,1772022.96,LD000085_D3,419737.61,453401.37,0,0,L10_000085,LEGITIMATE_FUND_DISPERSION,NONE,1,3,5,2,9,298284.07,0.018643,0.080202,ONE_TO_MANY,NORMAL
L10_000424,654,TRANSFER,29178.63,LD000085_S,1772022.96,1742844.33,LD000085_D4,434054.28,463232.91,0,0,L10_000085,LEGITIMATE_FUND_DISPERSION,NONE,1,4,5,3,9,298284.07,0.016466,0.067223,ONE_TO_MANY,NORMAL
L10_000425,657,TRANSFER,52526.45,LD000085_S,1742844.33,1690317.88,LD000085_D5,727251.71,779778.16,0,0,L10_000085,LEGITIMATE_FUND_DISPERSION,NONE,1,5,5,3,9,298284.07,0.030138,0.072226,ONE_TO_MANY,NORMAL
L10_000426,45,TRANSFER,41253.0,LD000086_S,1453243.91,1411990.91,LD000086_D1,793764.15,835017.15,0,0,L10_000086,LEGITIMATE_FUND_DISPERSION,NONE,1,1,5,0,10,217986.58,0.028387,0.051971,ONE_TO_MANY,NORMAL
L10_000427,46,TRANSFER,24156.91,LD000086_S,1411990.91,1387834.0,LD000086_D2,865465.64,889622.55,0,0,L10_000086,LEGITIMATE_FUND_DISPERSION,NONE,1,2,5,1,10,217986.58,0.017108,0.027912,ONE_TO_MANY,NORMAL
L10_000428,49,TRANSFER,45526.66,LD000086_S,1387834.0,1342307.34,LD000086_D3,937159.04,982685.7,0,0,L10_000086,LEGITIMATE_FUND_DISPERSION,NONE,1,3,5,3,10,217986.58,0.032804,0.048579,ONE_TO_MANY,NORMAL
L10_000429,52,TRANSFER,55632.75,LD000086_S,1342307.34,1286674.59,LD000086_D4,1188593.07,1244225.82,0,0,L10_000086,LEGITIMATE_FUND_DISPERSION,NONE,1,4,5,3,10,217986.58,0.041446,0.046806,ONE_TO_MANY,NORMAL
L10_000430,55,TRANSFER,51417.26,LD000086_S,1286674.59,1235257.33,LD000086_D5,1077987.62,1129404.88,0,0,L10_000086,LEGITIMATE_FUND_DISPERSION,NONE,1,5,5,3,10,217986.58,0.039961,0.047697,ONE_TO_MANY,NORMAL
L10_000431,802,TRANSFER,86066.61,LD000087_S,2414687.61,2328621.0,LD000087_D1,623712.88,709779.49,0,0,L10_000087,LEGITIMATE_FUND_DISPERSION,NONE,1,1,5,0,7,362203.15,0.035643,0.137991,ONE_TO_MANY,NORMAL
L10_000432,803,TRANSFER,97711.38,LD000087_S,2328621.0,2230909.62,LD000087_D2,434852.74,532564.12,0,0,L10_000087,LEGITIMATE_FUND_DISPERSION,NONE,1,2,5,1,7,362203.15,0.041961,0.2247,ONE_TO_MANY,NORMAL
L10_000433,805,TRANSFER,133956.44,LD000087_S,2230909.62,2096953.18,LD000087_D3,1197774.26,1331730.7,0,0,L10_000087,LEGITIMATE_FUND_DISPERSION,NONE,1,3,5,2,7,362203.15,0.060046,0.111838,ONE_TO_MANY,NORMAL
L10_000434,806,TRANSFER,20227.31,LD000087_S,2096953.18,2076725.87,LD000087_D4,1091746.97,1111974.28,0,0,L10_000087,LEGITIMATE_FUND_DISPERSION,NONE,1,4,5,1,7,362203.15,0.009646,0.018527,ONE_TO_MANY,NORMAL
L10_000435,809,TRANSFER,24241.41,LD000087_S,2076725.87,2052484.46,LD000087_D5,1234491.24,1258732.65,0,0,L10_000087,LEGITIMATE_FUND_DISPERSION,NONE,1,5,5,3,7,362203.15,0.011673,0.019637,ONE_TO_MANY,NORMAL
L10_000436,75,TRANSFER,80386.51,LD000088_S,1550260.09,1469873.58,LD000088_D1,572426.17,652812.68,0,0,L10_000088,LEGITIMATE_FUND_DISPERSION,NONE,1,1,5,0,8,232539.02,0.051854,0.140431,ONE_TO_MANY,NORMAL
L10_000437,76,TRANSFER,74227.66,LD000088_S,1469873.58,1395645.92,LD000088_D2,844625.11,918852.77,0,0,L10_000088,LEGITIMATE_FUND_DISPERSION,NONE,1,2,5,1,8,232539.02,0.050499,0.087882,ONE_TO_MANY,NORMAL
L10_000438,78,TRANSFER,21477.05,LD000088_S,1395645.92,1374168.87,LD000088_D3,422590.28,444067.33,0,0,L10_000088,LEGITIMATE_FUND_DISPERSION,NONE,1,3,5,2,8,232539.02,0.015389,0.050822,ONE_TO_MANY,NORMAL
L10_000439,81,TRANSFER,38592.41,LD000088_S,1374168.87,1335576.46,LD000088_D4,600789.64,639382.05,0,0,L10_000088,LEGITIMATE_FUND_DISPERSION,NONE,1,4,5,3,8,232539.02,0.028084,0.064236,ONE_TO_MANY,NORMAL
L10_000440,83,TRANSFER,17855.39,LD000088_S,1335576.46,1317721.07,LD000088_D5,417244.45,435099.84,0,0,L10_000088,LEGITIMATE_FUND_DISPERSION,NONE,1,5,5,2,8,232539.02,0.013369,0.042794,ONE_TO_MANY,NORMAL
L10_000441,787,TRANSFER,23248.64,LD000089_S,1533858.08,1510609.44,LD000089_D1,692729.6,715978.24,0,0,L10_000089,LEGITIMATE_FUND_DISPERSION,NONE,1,1,5,0,8,230078.72,0.015157,0.033561,ONE_TO_MANY,NORMAL
L10_000442,788,TRANSFER,13733.96,LD000089_S,1510609.44,1496875.48,LD000089_D2,1026183.14,1039917.1,0,0,L10_000089,LEGITIMATE_FUND_DISPERSION,NONE,1,2,5,1,8,230078.72,0.009092,0.013384,ONE_TO_MANY,NORMAL
L10_000443,790,TRANSFER,57674.06,LD000089_S,1496875.48,1439201.42,LD000089_D3,597350.59,655024.65,0,0,L10_000089,LEGITIMATE_FUND_DISPERSION,NONE,1,3,5,2,8,230078.72,0.03853,0.09655,ONE_TO_MANY,NORMAL
L10_000444,792,TRANSFER,45480.57,LD000089_S,1439201.42,1393720.85,LD000089_D4,1098492.7,1143973.27,0,0,L10_000089,LEGITIMATE_FUND_DISPERSION,NONE,1,4,5,2,8,230078.72,0.031601,0.041403,ONE_TO_MANY,NORMAL
L10_000445,795,TRANSFER,89941.49,LD000089_S,1393720.85,1303779.36,LD000089_D5,648335.04,738276.53,0,0,L10_000089,LEGITIMATE_FUND_DISPERSION,NONE,1,5,5,3,8,230078.72,0.064533,0.138727,ONE_TO_MANY,NORMAL
L10_000446,334,TRANSFER,45499.95,LD000090_S,1583647.27,1538147.32,LD000090_D1,586946.69,632446.64,0,0,L10_000090,LEGITIMATE_FUND_DISPERSION,NONE,1,1,5,0,9,237547.09,0.028731,0.07752,ONE_TO_MANY,NORMAL
L10_000447,337,TRANSFER,58632.35,LD000090_S,1538147.32,1479514.97,LD000090_D2,466339.48,524971.83,0,0,L10_000090,LEGITIMATE_FUND_DISPERSION,NONE,1,2,5,3,9,237547.09,0.038119,0.125729,ONE_TO_MANY,NORMAL
L10_000448,339,TRANSFER,71177.3,LD000090_S,1479514.97,1408337.67,LD000090_D3,871427.12,942604.42,0,0,L10_000090,LEGITIMATE_FUND_DISPERSION,NONE,1,3,5,2,9,237547.09,0.048109,0.081679,ONE_TO_MANY,NORMAL
L10_000449,341,TRANSFER,15759.25,LD000090_S,1408337.67,1392578.42,LD000090_D4,603241.69,619000.94,0,0,L10_000090,LEGITIMATE_FUND_DISPERSION,NONE,1,4,5,2,9,237547.09,0.01119,0.026124,ONE_TO_MANY,NORMAL
L10_000450,343,TRANSFER,46478.24,LD000090_S,1392578.42,1346100.18,LD000090_D5,967582.52,1014060.76,0,0,L10_000090,LEGITIMATE_FUND_DISPERSION,NONE,1,5,5,2,9,237547.09,0.033376,0.048035,ONE_TO_MANY,NORMAL
L10_000451,535,TRANSFER,55471.17,LD000091_S,2357342.7,2301871.53,LD000091_D1,886447.84,941919.01,0,0,L10_000091,LEGITIMATE_FUND_DISPERSION,NONE,1,1,5,0,10,353601.41,0.023531,0.062577,ONE_TO_MANY,NORMAL
L10_000452,538,TRANSFER,52284.45,LD000091_S,2301871.53,2249587.08,LD000091_D2,946218.0,998502.45,0,0,L10_000091,LEGITIMATE_FUND_DISPERSION,NONE,1,2,5,3,10,353601.41,0.022714,0.055256,ONE_TO_MANY,NORMAL
L10_000453,541,TRANSFER,60823.68,LD000091_S,2249587.08,2188763.4,LD000091_D3,705160.6,765984.28,0,0,L10_000091,LEGITIMATE_FUND_DISPERSION,NONE,1,3,5,3,10,353601.41,0.027038,0.086255,ONE_TO_MANY,NORMAL
L10_000454,544,TRANSFER,92792.73,LD000091_S,2188763.4,2095970.67,LD000091_D4,1037266.58,1130059.31,0,0,L10_000091,LEGITIMATE_FUND_DISPERSION,NONE,1,4,5,3,10,353601.41,0.042395,0.089459,ONE_TO_MANY,NORMAL
L10_000455,545,TRANSFER,92229.38,LD000091_S,2095970.67,2003741.29,LD000091_D5,1111432.46,1203661.84,0,0,L10_000091,LEGITIMATE_FUND_DISPERSION,NONE,1,5,5,1,10,353601.41,0.044003,0.082982,ONE_TO_MANY,NORMAL
L10_000456,13,TRANSFER,96626.15,LD000092_S,2102109.42,2005483.27,LD000092_D1,527366.53,623992.68,0,0,L10_000092,LEGITIMATE_FUND_DISPERSION,NONE,1,1,5,0,8,304991.39,0.045966,0.183224,ONE_TO_MANY,NORMAL
L10_000457,15,TRANSFER,42360.26,LD000092_S,2005483.27,1963123.01,LD000092_D2,1252375.89,1294736.15,0,0,L10_000092,LEGITIMATE_FUND_DISPERSION,NONE,1,2,5,2,8,304991.39,0.021122,0.033824,ONE_TO_MANY,NORMAL
L10_000458,16,TRANSFER,25959.56,LD000092_S,1963123.01,1937163.45,LD000092_D3,718233.22,744192.78,0,0,L10_000092,LEGITIMATE_FUND_DISPERSION,NONE,1,3,5,1,8,304991.39,0.013224,0.036144,ONE_TO_MANY,NORMAL
L10_000459,19,TRANSFER,43499.96,LD000092_S,1937163.45,1893663.49,LD000092_D4,504875.77,548375.73,0,0,L10_000092,LEGITIMATE_FUND_DISPERSION,NONE,1,4,5,3,8,304991.39,0.022455,0.08616,ONE_TO_MANY,NORMAL
L10_000460,21,TRANSFER,96545.46,LD000092_S,1893663.49,1797118.03,LD000092_D5,409182.18,505727.64,0,0,L10_000092,LEGITIMATE_FUND_DISPERSION,NONE,1,5,5,2,8,304991.39,0.050983,0.235947,ONE_TO_MANY,NORMAL
L10_000461,123,TRANSFER,86946.9,LD000093_S,2269687.48,2182740.58,LD000093_D1,848149.78,935096.68,0,0,L10_000093,LEGITIMATE_FUND_DISPERSION,NONE,1,1,5,0,6,340453.12,0.038308,0.102514,ONE_TO_MANY,NORMAL
L10_000462,124,TRANSFER,58019.3,LD000093_S,2182740.58,2124721.28,LD000093_D2,595836.45,653855.75,0,0,L10_000093,LEGITIMATE_FUND_DISPERSION,NONE,1,2,5,1,6,340453.12,0.026581,0.097375,ONE_TO_MANY,NORMAL
L10_000463,125,TRANSFER,35335.74,LD000093_S,2124721.28,2089385.54,LD000093_D3,967702.75,1003038.49,0,0,L10_000093,LEGITIMATE_FUND_DISPERSION,NONE,1,3,5,1,6,340453.12,0.016631,0.036515,ONE_TO_MANY,NORMAL
L10_000464,127,TRANSFER,77233.6,LD000093_S,2089385.54,2012151.94,LD000093_D4,1031959.23,1109192.83,0,0,L10_000093,LEGITIMATE_FUND_DISPERSION,NONE,1,4,5,2,6,340453.12,0.036965,0.074842,ONE_TO_MANY,NORMAL
L10_000465,129,TRANSFER,82917.58,LD000093_S,2012151.94,1929234.36,LD000093_D5,1040092.43,1123010.01,0,0,L10_000093,LEGITIMATE_FUND_DISPERSION,NONE,1,5,5,2,6,340453.12,0.041208,0.079721,ONE_TO_MANY,NORMAL
L10_000466,273,TRANSFER,12266.5,LD000094_S,2110939.7,2098673.2,LD000094_D1,1175424.81,1187691.31,0,0,L10_000094,LEGITIMATE_FUND_DISPERSION,NONE,1,1,5,0,9,316640.95,0.005811,0.010436,ONE_TO_MANY,NORMAL
L10_000467,275,TRANSFER,61429.9,LD000094_S,2098673.2,2037243.3,LD000094_D2,795490.87,856920.77,0,0,L10_000094,LEGITIMATE_FUND_DISPERSION,NONE,1,2,5,2,9,316640.95,0.029271,0.077223,ONE_TO_MANY,NORMAL
L10_000468,276,TRANSFER,62788.71,LD000094_S,2037243.3,1974454.59,LD000094_D3,442370.93,505159.64,0,0,L10_000094,LEGITIMATE_FUND_DISPERSION,NONE,1,3,5,1,9,316640.95,0.03082,0.141937,ONE_TO_MANY,NORMAL
L10_000469,279,TRANSFER,88399.07,LD000094_S,1974454.59,1886055.52,LD000094_D4,544234.05,632633.12,0,0,L10_000094,LEGITIMATE_FUND_DISPERSION,NONE,1,4,5,3,9,316640.95,0.044771,0.162428,ONE_TO_MANY,NORMAL
L10_000470,282,TRANSFER,91756.77,LD000094_S,1886055.52,1794298.75,LD000094_D5,1104630.46,1196387.23,0,0,L10_000094,LEGITIMATE_FUND_DISPERSION,NONE,1,5,5,3,9,316640.95,0.04865,0.083066,ONE_TO_MANY,NORMAL
L10_000471,883,TRANSFER,21795.95,LD000095_S,1739538.75,1717742.8,LD000095_D1,1168850.75,1190646.7,0,0,L10_000095,LEGITIMATE_FUND_DISPERSION,NONE,1,1,5,0,10,260930.81,0.01253,0.018647,ONE_TO_MANY,NORMAL
L10_000472,886,TRANSFER,42402.31,LD000095_S,1717742.8,1675340.49,LD000095_D2,1057425.3,1099827.61,0,0,L10_000095,LEGITIMATE_FUND_DISPERSION,NONE,1,2,5,3,10,260930.81,0.024685,0.0401,ONE_TO_MANY,NORMAL
L10_000473,887,TRANSFER,94000.76,LD000095_S,1675340.49,1581339.73,LD000095_D3,591203.59,685204.35,0,0,L10_000095,LEGITIMATE_FUND_DISPERSION,NONE,1,3,5,1,10,260930.81,0.056108,0.158999,ONE_TO_MANY,NORMAL
L10_000474,890,TRANSFER,86872.0,LD000095_S,1581339.73,1494467.73,LD000095_D4,739142.86,826014.86,0,0,L10_000095,LEGITIMATE_FUND_DISPERSION,NONE,1,4,5,3,10,260930.81,0.054936,0.117531,ONE_TO_MANY,NORMAL
L10_000475,893,TRANSFER,15859.79,LD000095_S,1494467.73,1478607.94,LD000095_D5,679733.17,695592.96,0,0,L10_000095,LEGITIMATE_FUND_DISPERSION,NONE,1,5,5,3,10,260930.81,0.010612,0.023332,ONE_TO_MANY,NORMAL
L10_000476,527,TRANSFER,96067.07,LD000096_S,2099794.45,2003727.38,LD000096_D1,508341.57,604408.64,0,0,L10_000096,LEGITIMATE_FUND_DISPERSION,NONE,1,1,5,0,9,314969.18,0.045751,0.188981,ONE_TO_MANY,NORMAL
L10_000477,528,TRANSFER,20323.65,LD000096_S,2003727.38,1983403.73,LD000096_D2,724855.56,745179.21,0,0,L10_000096,LEGITIMATE_FUND_DISPERSION,NONE,1,2,5,1,9,314969.18,0.010143,0.028038,ONE_TO_MANY,NORMAL
L10_000478,531,TRANSFER,97496.56,LD000096_S,1983403.73,1885907.17,LD000096_D3,1214301.95,1311798.51,0,0,L10_000096,LEGITIMATE_FUND_DISPERSION,NONE,1,3,5,3,9,314969.18,0.049156,0.08029,ONE_TO_MANY,NORMAL
L10_000479,534,TRANSFER,24261.2,LD000096_S,1885907.17,1861645.97,LD000096_D4,514881.0,539142.2,0,0,L10_000096,LEGITIMATE_FUND_DISPERSION,NONE,1,4,5,3,9,314969.18,0.012864,0.04712,ONE_TO_MANY,NORMAL
L10_000480,536,TRANSFER,76820.7,LD000096_S,1861645.97,1784825.27,LD000096_D5,529329.34,606150.04,0,0,L10_000096,LEGITIMATE_FUND_DISPERSION,NONE,1,5,5,2,9,314969.18,0.041265,0.145128,ONE_TO_MANY,NORMAL
L10_000481,567,TRANSFER,72088.25,LD000097_S,2477885.77,2405797.52,LD000097_D1,999169.18,1071257.43,0,0,L10_000097,LEGITIMATE_FUND_DISPERSION,NONE,1,1,5,0,8,371456.89,0.029093,0.072148,ONE_TO_MANY,NORMAL
L10_000482,569,TRANSFER,113066.89,LD000097_S,2405797.52,2292730.63,LD000097_D2,796471.51,909538.4,0,0,L10_000097,LEGITIMATE_FUND_DISPERSION,NONE,1,2,5,2,8,371456.89,0.046998,0.14196,ONE_TO_MANY,NORMAL
L10_000483,572,TRANSFER,37213.45,LD000097_S,2292730.63,2255517.18,LD000097_D3,1009391.33,1046604.78,0,0,L10_000097,LEGITIMATE_FUND_DISPERSION,NONE,1,3,5,3,8,371456.89,0.016231,0.036867,ONE_TO_MANY,NORMAL
L10_000484,574,TRANSFER,96280.88,LD000097_S,2255517.18,2159236.3,LD000097_D4,775465.44,871746.32,0,0,L10_000097,LEGITIMATE_FUND_DISPERSION,NONE,1,4,5,2,8,371456.89,0.042687,0.124159,ONE_TO_MANY,NORMAL
L10_000485,575,TRANSFER,52807.42,LD000097_S,2159236.3,2106428.88,LD000097_D5,1104786.12,1157593.54,0,0,L10_000097,LEGITIMATE_FUND_DISPERSION,NONE,1,5,5,1,8,371456.89,0.024457,0.047799,ONE_TO_MANY,NORMAL
L10_000486,234,TRANSFER,109503.8,LD000098_S,2248586.08,2139082.28,LD000098_D1,1217256.6,1326760.4,0,0,L10_000098,LEGITIMATE_FUND_DISPERSION,NONE,1,1,5,0,7,337287.9,0.048699,0.08996,ONE_TO_MANY,NORMAL
L10_000487,235,TRANSFER,58118.27,LD000098_S,2139082.28,2080964.01,LD000098_D2,802147.59,860265.86,0,0,L10_000098,LEGITIMATE_FUND_DISPERSION,NONE,1,2,5,1,7,337287.9,0.02717,0.072453,ONE_TO_MANY,NORMAL
L10_000488,237,TRANSFER,40452.05,LD000098_S,2080964.01,2040511.96,LD000098_D3,1154204.97,1194657.02,0,0,L10_000098,LEGITIMATE_FUND_DISPERSION,NONE,1,3,5,2,7,337287.9,0.019439,0.035048,ONE_TO_MANY,NORMAL
L10_000489,240,TRANSFER,33950.91,LD000098_S,2040511.96,2006561.05,LD000098_D4,1162977.71,1196928.62,0,0,L10_000098,LEGITIMATE_FUND_DISPERSION,NONE,1,4,5,3,7,337287.9,0.016638,0.029193,ONE_TO_MANY,NORMAL
L10_000490,241,TRANSFER,95262.87,LD000098_S,2006561.05,1911298.18,LD000098_D5,1123307.29,1218570.16,0,0,L10_000098,LEGITIMATE_FUND_DISPERSION,NONE,1,5,5,1,7,337287.9,0.047476,0.084806,ONE_TO_MANY,NORMAL
L10_000491,856,TRANSFER,40729.96,LD000099_S,2120360.85,2079630.89,LD000099_D1,661256.93,701986.89,0,0,L10_000099,LEGITIMATE_FUND_DISPERSION,NONE,1,1,5,0,5,318054.13,0.019209,0.061595,ONE_TO_MANY,NORMAL
L10_000492,857,TRANSFER,45052.62,LD000099_S,2079630.89,2034578.27,LD000099_D2,969927.4,1014980.02,0,0,L10_000099,LEGITIMATE_FUND_DISPERSION,NONE,1,2,5,1,5,318054.13,0.021664,0.046449,ONE_TO_MANY,NORMAL
L10_000493,859,TRANSFER,70505.03,LD000099_S,2034578.27,1964073.24,LD000099_D3,823602.73,894107.76,0,0,L10_000099,LEGITIMATE_FUND_DISPERSION,NONE,1,3,5,2,5,318054.13,0.034653,0.085606,ONE_TO_MANY,NORMAL
L10_000494,860,TRANSFER,108609.77,LD000099_S,1964073.24,1855463.47,LD000099_D4,613042.66,721652.43,0,0,L10_000099,LEGITIMATE_FUND_DISPERSION,NONE,1,4,5,1,5,318054.13,0.055298,0.177165,ONE_TO_MANY,NORMAL
L10_000495,861,TRANSFER,53156.75,LD000099_S,1855463.47,1802306.72,LD000099_D5,640095.29,693252.04,0,0,L10_000099,LEGITIMATE_FUND_DISPERSION,NONE,1,5,5,1,5,318054.13,0.028649,0.083045,ONE_TO_MANY,NORMAL
L10_000496,128,TRANSFER,44502.59,LD000100_S,2303974.44,2259471.85,LD000100_D1,851434.35,895936.94,0,0,L10_000100,LEGITIMATE_FUND_DISPERSION,NONE,1,1,5,0,7,345596.16,0.019316,0.052268,ONE_TO_MANY,NORMAL
L10_000497,130,TRANSFER,100407.87,LD000100_S,2259471.85,2159063.98,LD000100_D2,987440.37,1087848.24,0,0,L10_000100,LEGITIMATE_FUND_DISPERSION,NONE,1,2,5,2,7,345596.16,0.044439,0.101685,ONE_TO_MANY,NORMAL
L10_000498,131,TRANSFER,22146.86,LD000100_S,2159063.98,2136917.12,LD000100_D3,417636.09,439782.95,0,0,L10_000100,LEGITIMATE_FUND_DISPERSION,NONE,1,3,5,1,7,345596.16,0.010258,0.053029,ONE_TO_MANY,NORMAL
L10_000499,134,TRANSFER,86810.69,LD000100_S,2136917.12,2050106.43,LD000100_D4,1034429.56,1121240.25,0,0,L10_000100,LEGITIMATE_FUND_DISPERSION,NONE,1,4,5,3,7,345596.16,0.040624,0.083921,ONE_TO_MANY,NORMAL
L10_000500,135,TRANSFER,91728.15,LD000100_S,2050106.43,1958378.28,LD000100_D5,784544.2,876272.35,0,0,L10_000100,LEGITIMATE_FUND_DISPERSION,NONE,1,5,5,1,7,345596.16,0.044743,0.116919,ONE_TO_MANY,NORMAL
L10_000501,12,TRANSFER,51667.48,LD000101_S,1942250.77,1890583.29,LD000101_D1,886935.06,938602.54,0,0,L10_000101,LEGITIMATE_FUND_DISPERSION,NONE,1,1,5,0,7,291337.62,0.026602,0.058254,ONE_TO_MANY,NORMAL
L10_000502,15,TRANSFER,65637.67,LD000101_S,1890583.29,1824945.62,LD000101_D2,875720.45,941358.12,0,0,L10_000101,LEGITIMATE_FUND_DISPERSION,NONE,1,2,5,3,7,291337.62,0.034718,0.074953,ONE_TO_MANY,NORMAL
L10_000503,16,TRANSFER,59454.76,LD000101_S,1824945.62,1765490.86,LD000101_D3,607584.0,667038.76,0,0,L10_000101,LEGITIMATE_FUND_DISPERSION,NONE,1,3,5,1,7,291337.62,0.032579,0.097854,ONE_TO_MANY,NORMAL
