record_id,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,scenario_id,scenario_type,fraud_reason,severity,is_legitimate_counterexample,transaction_position,transaction_count_in_scenario,combined_scenario_amount,step_gap_from_previous,balance_usage_ratio,behavior_pattern
L05_000271,291,TRANSFER,6534.77,C866275539,133690.48,127155.71,C_LEGIT_527670671,0.0,6534.77,0,0,L05_00039,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,5,7,45564.1,2,0.0489,NORMAL_REPEATED_ACTIVITY
L05_000272,328,TRANSFER,4990.86,C866275539,127155.71,122164.85,C_LEGIT_709167008,0.0,4990.86,0,0,L05_00039,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,6,7,45564.1,37,0.0392,NORMAL_REPEATED_ACTIVITY
L05_000273,334,TRANSFER,6108.24,C866275539,122164.85,116056.61,C_LEGIT_692750370,0.0,6108.24,0,0,L05_00039,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,7,7,45564.1,6,0.05,NORMAL_REPEATED_ACTIVITY
L05_000274,172,TRANSFER,299.11,C511825771,6721278.7,6720979.59,C_LEGIT_919667305,0.0,299.11,0,0,L05_00040,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,1,7,2000.1,0,0.0,NORMAL_REPEATED_ACTIVITY
L05_000275,192,TRANSFER,285.73,C511825771,6720979.59,6720693.86,C_LEGIT_891120136,0.0,285.73,0,0,L05_00040,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,2,7,2000.1,20,0.0,NORMAL_REPEATED_ACTIVITY
L05_000276,209,TRANSFER,330.22,C511825771,6720693.86,6720363.64,C_LEGIT_501134466,0.0,330.22,0,0,L05_00040,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,3,7,2000.1,17,0.0,NORMAL_REPEATED_ACTIVITY
L05_000277,227,TRANSFER,317.35,C511825771,6720363.64,6720046.29,C_LEGIT_987758800,0.0,317.35,0,0,L05_00040,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,4,7,2000.1,18,0.0,NORMAL_REPEATED_ACTIVITY
L05_000278,233,TRANSFER,242.41,C511825771,6720046.29,6719803.88,C_LEGIT_948810369,0.0,242.41,0,0,L05_00040,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,5,7,2000.1,6,0.0,NORMAL_REPEATED_ACTIVITY
L05_000279,238,TRANSFER,218.87,C511825771,6719803.88,6719585.01,C_LEGIT_481497275,0.0,218.87,0,0,L05_00040,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,6,7,2000.1,5,0.0,NORMAL_REPEATED_ACTIVITY
L05_000280,252,TRANSFER,306.41,C511825771,6719585.01,6719278.6,C_LEGIT_127572872,0.0,306.41,0,0,L05_00040,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,7,7,2000.1,14,0.0,NORMAL_REPEATED_ACTIVITY
L05_000281,397,TRANSFER,193.35,C547159098,3867.0,3673.65,C_LEGIT_972422373,0.0,193.35,0,0,L05_00041,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,1,7,1166.53,0,0.05,NORMAL_REPEATED_ACTIVITY
L05_000282,415,TRANSFER,183.68,C547159098,3673.65,3489.97,C_LEGIT_624787922,0.0,183.68,0,0,L05_00041,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,2,7,1166.53,18,0.05,NORMAL_REPEATED_ACTIVITY
L05_000283,426,TRANSFER,174.5,C547159098,3489.97,3315.47,C_LEGIT_738966855,0.0,174.5,0,0,L05_00041,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,3,7,1166.53,11,0.05,NORMAL_REPEATED_ACTIVITY
L05_000284,441,TRANSFER,165.77,C547159098,3315.47,3149.7,C_LEGIT_530781586,0.0,165.77,0,0,L05_00041,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,4,7,1166.53,15,0.05,NORMAL_REPEATED_ACTIVITY
L05_000285,460,TRANSFER,157.49,C547159098,3149.7,2992.21,C_LEGIT_762351904,0.0,157.49,0,0,L05_00041,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,5,7,1166.53,19,0.05,NORMAL_REPEATED_ACTIVITY
L05_000286,470,TRANSFER,149.61,C547159098,2992.21,2842.6,C_LEGIT_964411845,0.0,149.61,0,0,L05_00041,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,6,7,1166.53,10,0.05,NORMAL_REPEATED_ACTIVITY
L05_000287,476,TRANSFER,142.13,C547159098,2842.6,2700.47,C_LEGIT_670113838,0.0,142.13,0,0,L05_00041,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,7,7,1166.53,6,0.05,NORMAL_REPEATED_ACTIVITY
L05_000288,145,TRANSFER,36.55,C716136095,731.0,694.45,C_LEGIT_460548316,0.0,36.55,0,0,L05_00042,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,1,7,220.52,0,0.05,NORMAL_REPEATED_ACTIVITY
L05_000289,165,TRANSFER,34.72,C716136095,694.45,659.73,C_LEGIT_745439077,0.0,34.72,0,0,L05_00042,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,2,7,220.52,20,0.05,NORMAL_REPEATED_ACTIVITY
L05_000290,172,TRANSFER,32.99,C716136095,659.73,626.74,C_LEGIT_913302218,0.0,32.99,0,0,L05_00042,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,3,7,220.52,7,0.05,NORMAL_REPEATED_ACTIVITY
L05_000291,179,TRANSFER,31.34,C716136095,626.74,595.4,C_LEGIT_157375306,0.0,31.34,0,0,L05_00042,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,4,7,220.52,7,0.05,NORMAL_REPEATED_ACTIVITY
L05_000292,215,TRANSFER,29.77,C716136095,595.4,565.63,C_LEGIT_161270165,0.0,29.77,0,0,L05_00042,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,5,7,220.52,36,0.05,NORMAL_REPEATED_ACTIVITY
L05_000293,222,TRANSFER,28.28,C716136095,565.63,537.35,C_LEGIT_572619728,0.0,28.28,0,0,L05_00042,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,6,7,220.52,7,0.05,NORMAL_REPEATED_ACTIVITY
L05_000294,229,TRANSFER,26.87,C716136095,537.35,510.48,C_LEGIT_484783040,0.0,26.87,0,0,L05_00042,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,7,7,220.52,7,0.05,NORMAL_REPEATED_ACTIVITY
L05_000295,267,TRANSFER,1143.85,C2018161199,22877.0,21733.15,C_LEGIT_116005641,0.0,1143.85,0,0,L05_00043,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,1,7,6901.14,0,0.05,NORMAL_REPEATED_ACTIVITY
L05_000296,276,TRANSFER,1086.66,C2018161199,21733.15,20646.49,C_LEGIT_900503871,0.0,1086.66,0,0,L05_00043,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,2,7,6901.14,9,0.05,NORMAL_REPEATED_ACTIVITY
L05_000297,278,TRANSFER,1032.32,C2018161199,20646.49,19614.17,C_LEGIT_393112636,0.0,1032.32,0,0,L05_00043,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,3,7,6901.14,2,0.05,NORMAL_REPEATED_ACTIVITY
L05_000298,293,TRANSFER,980.71,C2018161199,19614.17,18633.46,C_LEGIT_214175149,0.0,980.71,0,0,L05_00043,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,4,7,6901.14,15,0.05,NORMAL_REPEATED_ACTIVITY
L05_000299,327,TRANSFER,931.67,C2018161199,18633.46,17701.79,C_LEGIT_784203598,0.0,931.67,0,0,L05_00043,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,5,7,6901.14,34,0.05,NORMAL_REPEATED_ACTIVITY
L05_000300,332,TRANSFER,885.09,C2018161199,17701.79,16816.7,C_LEGIT_273994533,0.0,885.09,0,0,L05_00043,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,6,7,6901.14,5,0.05,NORMAL_REPEATED_ACTIVITY
L05_000301,333,TRANSFER,840.84,C2018161199,16816.7,15975.86,C_LEGIT_598679505,0.0,840.84,0,0,L05_00043,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,7,7,6901.14,1,0.05,NORMAL_REPEATED_ACTIVITY
L05_000302,42,TRANSFER,1162.95,C1174441392,23259.0,22096.05,C_LEGIT_142076904,0.0,1162.95,0,0,L05_00044,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,1,7,7016.37,0,0.05,NORMAL_REPEATED_ACTIVITY
L05_000303,53,TRANSFER,1104.8,C1174441392,22096.05,20991.25,C_LEGIT_697615669,0.0,1104.8,0,0,L05_00044,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,2,7,7016.37,11,0.05,NORMAL_REPEATED_ACTIVITY
L05_000304,55,TRANSFER,1049.56,C1174441392,20991.25,19941.69,C_LEGIT_135704832,0.0,1049.56,0,0,L05_00044,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,3,7,7016.37,2,0.05,NORMAL_REPEATED_ACTIVITY
L05_000305,61,TRANSFER,997.08,C1174441392,19941.69,18944.61,C_LEGIT_527995288,0.0,997.08,0,0,L05_00044,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,4,7,7016.37,6,0.05,NORMAL_REPEATED_ACTIVITY
L05_000306,85,TRANSFER,947.23,C1174441392,18944.61,17997.38,C_LEGIT_946840862,0.0,947.23,0,0,L05_00044,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,5,7,7016.37,24,0.05,NORMAL_REPEATED_ACTIVITY
L05_000307,95,TRANSFER,899.87,C1174441392,17997.38,17097.51,C_LEGIT_747755723,0.0,899.87,0,0,L05_00044,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,6,7,7016.37,10,0.05,NORMAL_REPEATED_ACTIVITY
L05_000308,109,TRANSFER,854.88,C1174441392,17097.51,16242.63,C_LEGIT_993621589,0.0,854.88,0,0,L05_00044,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,7,7,7016.37,14,0.05,NORMAL_REPEATED_ACTIVITY
L05_000309,185,TRANSFER,125137.65,C1461767238,4783474.93,4658337.28,C_LEGIT_318021680,0.0,125137.65,0,0,L05_00045,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,1,7,974333.66,0,0.0262,NORMAL_REPEATED_ACTIVITY
L05_000310,189,TRANSFER,152800.8,C1461767238,4658337.28,4505536.48,C_LEGIT_684569498,0.0,152800.8,0,0,L05_00045,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,2,7,974333.66,4,0.0328,NORMAL_REPEATED_ACTIVITY
L05_000311,195,TRANSFER,103187.22,C1461767238,4505536.48,4402349.26,C_LEGIT_548457311,0.0,103187.22,0,0,L05_00045,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,3,7,974333.66,6,0.0229,NORMAL_REPEATED_ACTIVITY
L05_000312,203,TRANSFER,142965.88,C1461767238,4402349.26,4259383.38,C_LEGIT_599696312,0.0,142965.88,0,0,L05_00045,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,4,7,974333.66,8,0.0325,NORMAL_REPEATED_ACTIVITY
L05_000313,204,TRANSFER,159871.51,C1461767238,4259383.38,4099511.87,C_LEGIT_281037780,0.0,159871.51,0,0,L05_00045,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,5,7,974333.66,1,0.0375,NORMAL_REPEATED_ACTIVITY
L05_000314,206,TRANSFER,141407.92,C1461767238,4099511.87,3958103.95,C_LEGIT_915464257,0.0,141407.92,0,0,L05_00045,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,6,7,974333.66,2,0.0345,NORMAL_REPEATED_ACTIVITY
L05_000315,261,TRANSFER,148962.68,C1461767238,3958103.95,3809141.27,C_LEGIT_376354258,0.0,148962.68,0,0,L05_00045,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,7,7,974333.66,55,0.0376,NORMAL_REPEATED_ACTIVITY
L05_000316,352,TRANSFER,11509.23,C399443338,230184.53,218675.3,C_LEGIT_701097555,0.0,11509.23,0,0,L05_00046,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,1,7,69438.09,0,0.05,NORMAL_REPEATED_ACTIVITY
L05_000317,369,TRANSFER,10933.76,C399443338,218675.3,207741.54,C_LEGIT_226028154,0.0,10933.76,0,0,L05_00046,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,2,7,69438.09,17,0.05,NORMAL_REPEATED_ACTIVITY
L05_000318,384,TRANSFER,10387.08,C399443338,207741.54,197354.46,C_LEGIT_562272158,0.0,10387.08,0,0,L05_00046,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,3,7,69438.09,15,0.05,NORMAL_REPEATED_ACTIVITY
L05_000319,393,TRANSFER,9867.72,C399443338,197354.46,187486.74,C_LEGIT_335891785,0.0,9867.72,0,0,L05_00046,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,4,7,69438.09,9,0.05,NORMAL_REPEATED_ACTIVITY
L05_000320,405,TRANSFER,9374.34,C399443338,187486.74,178112.4,C_LEGIT_280096843,0.0,9374.34,0,0,L05_00046,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,5,7,69438.09,12,0.05,NORMAL_REPEATED_ACTIVITY
L05_000321,417,TRANSFER,8905.62,C399443338,178112.4,169206.78,C_LEGIT_430248061,0.0,8905.62,0,0,L05_00046,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,6,7,69438.09,12,0.05,NORMAL_REPEATED_ACTIVITY
L05_000322,429,TRANSFER,8460.34,C399443338,169206.78,160746.44,C_LEGIT_390366419,0.0,8460.34,0,0,L05_00046,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,7,7,69438.09,12,0.05,NORMAL_REPEATED_ACTIVITY
L05_000323,43,TRANSFER,30047.4,C890348673,600948.0,570900.6,C_LEGIT_796321459,0.0,30047.4,0,0,L05_00047,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,1,7,181283.6,0,0.05,NORMAL_REPEATED_ACTIVITY
L05_000324,45,TRANSFER,28545.03,C890348673,570900.6,542355.57,C_LEGIT_716233079,0.0,28545.03,0,0,L05_00047,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,2,7,181283.6,2,0.05,NORMAL_REPEATED_ACTIVITY
L05_000325,59,TRANSFER,27117.78,C890348673,542355.57,515237.79,C_LEGIT_818540169,0.0,27117.78,0,0,L05_00047,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,3,7,181283.6,14,0.05,NORMAL_REPEATED_ACTIVITY
L05_000326,62,TRANSFER,25761.89,C890348673,515237.79,489475.9,C_LEGIT_630757948,0.0,25761.89,0,0,L05_00047,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,4,7,181283.6,3,0.05,NORMAL_REPEATED_ACTIVITY
L05_000327,66,TRANSFER,24473.79,C890348673,489475.9,465002.11,C_LEGIT_154178049,0.0,24473.79,0,0,L05_00047,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,5,7,181283.6,4,0.05,NORMAL_REPEATED_ACTIVITY
L05_000328,89,TRANSFER,23250.11,C890348673,465002.11,441752.0,C_LEGIT_593040038,0.0,23250.11,0,0,L05_00047,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,6,7,181283.6,23,0.05,NORMAL_REPEATED_ACTIVITY
L05_000329,116,TRANSFER,22087.6,C890348673,441752.0,419664.4,C_LEGIT_512358701,0.0,22087.6,0,0,L05_00047,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,7,7,181283.6,27,0.05,NORMAL_REPEATED_ACTIVITY
L05_000330,319,TRANSFER,105393.63,C1401593693,2107872.64,2002479.01,C_LEGIT_496858103,0.0,105393.63,0,0,L05_00048,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,1,7,635866.55,0,0.05,NORMAL_REPEATED_ACTIVITY
L05_000331,335,TRANSFER,100123.95,C1401593693,2002479.01,1902355.06,C_LEGIT_973456787,0.0,100123.95,0,0,L05_00048,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,2,7,635866.55,16,0.05,NORMAL_REPEATED_ACTIVITY
L05_000332,353,TRANSFER,95117.75,C1401593693,1902355.06,1807237.31,C_LEGIT_661325865,0.0,95117.75,0,0,L05_00048,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,3,7,635866.55,18,0.05,NORMAL_REPEATED_ACTIVITY
L05_000333,380,TRANSFER,90361.87,C1401593693,1807237.31,1716875.44,C_LEGIT_270099179,0.0,90361.87,0,0,L05_00048,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,4,7,635866.55,27,0.05,NORMAL_REPEATED_ACTIVITY
L05_000334,381,TRANSFER,85843.77,C1401593693,1716875.44,1631031.67,C_LEGIT_338686370,0.0,85843.77,0,0,L05_00048,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,5,7,635866.55,1,0.05,NORMAL_REPEATED_ACTIVITY
L05_000335,393,TRANSFER,81551.58,C1401593693,1631031.67,1549480.09,C_LEGIT_976501925,0.0,81551.58,0,0,L05_00048,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,6,7,635866.55,12,0.05,NORMAL_REPEATED_ACTIVITY
L05_000336,394,TRANSFER,77474.0,C1401593693,1549480.09,1472006.09,C_LEGIT_828708894,0.0,77474.0,0,0,L05_00048,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,7,7,635866.55,1,0.05,NORMAL_REPEATED_ACTIVITY
L05_000337,147,TRANSFER,657.95,C941641900,13159.0,12501.05,C_LEGIT_526460610,0.0,657.95,0,0,L05_00049,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,1,7,3969.57,0,0.05,NORMAL_REPEATED_ACTIVITY
L05_000338,160,TRANSFER,625.05,C941641900,12501.05,11876.0,C_LEGIT_639151755,0.0,625.05,0,0,L05_00049,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,2,7,3969.57,13,0.05,NORMAL_REPEATED_ACTIVITY
L05_000339,204,TRANSFER,593.8,C941641900,11876.0,11282.2,C_LEGIT_598008609,0.0,593.8,0,0,L05_00049,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,3,7,3969.57,44,0.05,NORMAL_REPEATED_ACTIVITY
L05_000340,209,TRANSFER,564.11,C941641900,11282.2,10718.09,C_LEGIT_165618735,0.0,564.11,0,0,L05_00049,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,4,7,3969.57,5,0.05,NORMAL_REPEATED_ACTIVITY
L05_000341,214,TRANSFER,535.9,C941641900,10718.09,10182.19,C_LEGIT_468722148,0.0,535.9,0,0,L05_00049,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,5,7,3969.57,5,0.05,NORMAL_REPEATED_ACTIVITY
L05_000342,225,TRANSFER,509.11,C941641900,10182.19,9673.08,C_LEGIT_338542106,0.0,509.11,0,0,L05_00049,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,6,7,3969.57,11,0.05,NORMAL_REPEATED_ACTIVITY
L05_000343,229,TRANSFER,483.65,C941641900,9673.08,9189.43,C_LEGIT_388741641,0.0,483.65,0,0,L05_00049,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,7,7,3969.57,4,0.05,NORMAL_REPEATED_ACTIVITY
L05_000344,50,TRANSFER,476.55,C1518654009,9531.0,9054.45,C_LEGIT_289397558,0.0,476.55,0,0,L05_00050,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,1,7,2875.15,0,0.05,NORMAL_REPEATED_ACTIVITY
L05_000345,81,TRANSFER,452.72,C1518654009,9054.45,8601.73,C_LEGIT_458682738,0.0,452.72,0,0,L05_00050,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,2,7,2875.15,31,0.05,NORMAL_REPEATED_ACTIVITY
L05_000346,83,TRANSFER,430.09,C1518654009,8601.73,8171.64,C_LEGIT_530272218,0.0,430.09,0,0,L05_00050,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,3,7,2875.15,2,0.05,NORMAL_REPEATED_ACTIVITY
L05_000347,87,TRANSFER,408.58,C1518654009,8171.64,7763.06,C_LEGIT_227459872,0.0,408.58,0,0,L05_00050,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,4,7,2875.15,4,0.05,NORMAL_REPEATED_ACTIVITY
L05_000348,91,TRANSFER,388.15,C1518654009,7763.06,7374.91,C_LEGIT_374720115,0.0,388.15,0,0,L05_00050,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,5,7,2875.15,4,0.05,NORMAL_REPEATED_ACTIVITY
L05_000349,93,TRANSFER,368.75,C1518654009,7374.91,7006.16,C_LEGIT_234954646,0.0,368.75,0,0,L05_00050,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,6,7,2875.15,2,0.05,NORMAL_REPEATED_ACTIVITY
L05_000350,125,TRANSFER,350.31,C1518654009,7006.16,6655.85,C_LEGIT_409233020,0.0,350.31,0,0,L05_00050,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,7,7,2875.15,32,0.05,NORMAL_REPEATED_ACTIVITY
L05_000351,49,TRANSFER,16.4,C1229273253,328.0,311.6,C_LEGIT_433477609,0.0,16.4,0,0,L05_00051,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,1,7,98.95,0,0.05,NORMAL_REPEATED_ACTIVITY
L05_000352,91,TRANSFER,15.58,C1229273253,311.6,296.02,C_LEGIT_742608427,0.0,15.58,0,0,L05_00051,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,2,7,98.95,42,0.05,NORMAL_REPEATED_ACTIVITY
L05_000353,101,TRANSFER,14.8,C1229273253,296.02,281.22,C_LEGIT_359926062,0.0,14.8,0,0,L05_00051,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,3,7,98.95,10,0.05,NORMAL_REPEATED_ACTIVITY
L05_000354,102,TRANSFER,14.06,C1229273253,281.22,267.16,C_LEGIT_305596017,0.0,14.06,0,0,L05_00051,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,4,7,98.95,1,0.05,NORMAL_REPEATED_ACTIVITY
L05_000355,123,TRANSFER,13.36,C1229273253,267.16,253.8,C_LEGIT_471648471,0.0,13.36,0,0,L05_00051,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,5,7,98.95,21,0.05,NORMAL_REPEATED_ACTIVITY
