record_id,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,scenario_id,scenario_type,fraud_reason,severity,chain_position,senders_in_scenario,common_destination,balance_usage_ratio
S08_000865,157,TRANSFER,813608.3,C1696092815,3876085.15,3062476.85,C_SYN_911918576,0.0,813608.3,1,0,S08_00173,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,5,5,C_SYN_911918576,0.2099
S08_000866,144,TRANSFER,643969.02,C1460823612,2618359.03,1974390.01,C_SYN_267213667,0.0,643969.02,1,0,S08_00174,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,1,5,C_SYN_267213667,0.2459
S08_000867,142,TRANSFER,813608.3,C1628988889,2989224.57,2175616.27,C_SYN_267213667,0.0,813608.3,1,0,S08_00174,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,2,5,C_SYN_267213667,0.2722
S08_000868,141,TRANSFER,813608.3,C1418500770,3982821.28,3169212.98,C_SYN_267213667,0.0,813608.3,1,0,S08_00174,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,3,5,C_SYN_267213667,0.2043
S08_000869,145,TRANSFER,813608.3,C1293541817,2852954.04,2039345.74,C_SYN_267213667,0.0,813608.3,1,0,S08_00174,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,4,5,C_SYN_267213667,0.2852
S08_000870,141,TRANSFER,54119.13,C340909909,243513.25,189394.12,C_SYN_267213667,0.0,54119.13,1,0,S08_00174,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,5,5,C_SYN_267213667,0.2222
S08_000871,528,TRANSFER,739836.0,C466657363,3369073.13,2629237.13,C_SYN_147406955,0.0,739836.0,1,0,S08_00175,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,1,5,C_SYN_147406955,0.2196
S08_000872,525,TRANSFER,813608.3,C929309267,3427821.19,2614212.89,C_SYN_147406955,0.0,813608.3,1,0,S08_00175,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,2,5,C_SYN_147406955,0.2374
S08_000873,527,TRANSFER,813608.3,C713883448,2906435.86,2092827.56,C_SYN_147406955,0.0,813608.3,1,0,S08_00175,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,3,5,C_SYN_147406955,0.2799
S08_000874,523,TRANSFER,214013.09,C1319865570,872676.94,658663.85,C_SYN_147406955,0.0,214013.09,1,0,S08_00175,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,4,5,C_SYN_147406955,0.2452
S08_000875,528,TRANSFER,115025.99,C1143209694,421738.91,306712.92,C_SYN_147406955,0.0,115025.99,1,0,S08_00175,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,5,5,C_SYN_147406955,0.2727
S08_000876,459,TRANSFER,813608.3,C1819294499,3355936.24,2542327.94,C_SYN_614594027,0.0,813608.3,1,0,S08_00176,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,1,5,C_SYN_614594027,0.2424
S08_000877,455,TRANSFER,813608.3,C455870392,3725903.53,2912295.23,C_SYN_614594027,0.0,813608.3,1,0,S08_00176,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,2,5,C_SYN_614594027,0.2184
S08_000878,460,TRANSFER,455675.53,C681128157,1917675.25,1461999.72,C_SYN_614594027,0.0,455675.53,1,0,S08_00176,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,3,5,C_SYN_614594027,0.2376
S08_000879,459,TRANSFER,129215.44,C1699889649,583629.94,454414.5,C_SYN_614594027,0.0,129215.44,1,0,S08_00176,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,4,5,C_SYN_614594027,0.2214
S08_000880,458,TRANSFER,179405.11,C2144706848,734143.93,554738.82,C_SYN_614594027,0.0,179405.11,1,0,S08_00176,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,5,5,C_SYN_614594027,0.2444
S08_000881,331,TRANSFER,455108.03,C654098388,1862618.98,1407510.95,C_SYN_381867291,0.0,455108.03,1,0,S08_00177,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,1,5,C_SYN_381867291,0.2443
S08_000882,329,TRANSFER,813608.3,C1733468551,3934058.52,3120450.22,C_SYN_381867291,0.0,813608.3,1,0,S08_00177,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,2,5,C_SYN_381867291,0.2068
S08_000883,326,TRANSFER,411490.79,C1703409570,1851832.0,1440341.21,C_SYN_381867291,0.0,411490.79,1,0,S08_00177,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,3,5,C_SYN_381867291,0.2222
S08_000884,329,TRANSFER,559793.12,C766111220,2392439.84,1832646.72,C_SYN_381867291,0.0,559793.12,1,0,S08_00177,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,4,5,C_SYN_381867291,0.234
S08_000885,330,TRANSFER,597331.12,C1129965353,2707144.46,2109813.34,C_SYN_381867291,0.0,597331.12,1,0,S08_00177,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,5,5,C_SYN_381867291,0.2206
S08_000886,403,TRANSFER,267436.53,C1962235303,1133742.85,866306.32,C_SYN_791784805,0.0,267436.53,1,0,S08_00178,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,1,5,C_SYN_791784805,0.2359
S08_000887,402,TRANSFER,721806.85,C37143996,3170679.15,2448872.3,C_SYN_791784805,0.0,721806.85,1,0,S08_00178,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,2,5,C_SYN_791784805,0.2277
S08_000888,401,TRANSFER,90726.06,C1255192941,448662.94,357936.88,C_SYN_791784805,0.0,90726.06,1,0,S08_00178,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,3,5,C_SYN_791784805,0.2022
S08_000889,401,TRANSFER,105602.86,C828674389,490363.03,384760.17,C_SYN_791784805,0.0,105602.86,1,0,S08_00178,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,4,5,C_SYN_791784805,0.2154
S08_000890,401,TRANSFER,813608.3,C1486398145,3115882.23,2302273.93,C_SYN_791784805,0.0,813608.3,1,0,S08_00178,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,5,5,C_SYN_791784805,0.2611
S08_000891,507,TRANSFER,61183.3,C1497853720,284822.78,223639.48,C_SYN_560117963,0.0,61183.3,1,0,S08_00179,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,1,5,C_SYN_560117963,0.2148
S08_000892,506,TRANSFER,767106.47,C541919684,2893992.61,2126886.14,C_SYN_560117963,0.0,767106.47,1,0,S08_00179,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,2,5,C_SYN_560117963,0.2651
S08_000893,505,TRANSFER,343721.74,C196044846,1584055.33,1240333.59,C_SYN_560117963,0.0,343721.74,1,0,S08_00179,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,3,5,C_SYN_560117963,0.217
S08_000894,504,TRANSFER,348291.87,C186497481,1517150.48,1168858.61,C_SYN_560117963,0.0,348291.87,1,0,S08_00179,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,4,5,C_SYN_560117963,0.2296
S08_000895,505,TRANSFER,813608.3,C858609985,3516881.31,2703273.01,C_SYN_560117963,0.0,813608.3,1,0,S08_00179,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,5,5,C_SYN_560117963,0.2313
S08_000896,457,TRANSFER,526035.95,C765587136,2495853.67,1969817.72,C_SYN_854110770,0.0,526035.95,1,0,S08_00180,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,1,5,C_SYN_854110770,0.2108
S08_000897,459,TRANSFER,114742.03,C621412622,437240.84,322498.81,C_SYN_854110770,0.0,114742.03,1,0,S08_00180,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,2,5,C_SYN_854110770,0.2624
S08_000898,457,TRANSFER,742041.34,C1907520796,2670267.14,1928225.8,C_SYN_854110770,0.0,742041.34,1,0,S08_00180,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,3,5,C_SYN_854110770,0.2779
S08_000899,461,TRANSFER,518773.13,C98707923,2285163.32,1766390.19,C_SYN_854110770,0.0,518773.13,1,0,S08_00180,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,4,5,C_SYN_854110770,0.227
S08_000900,458,TRANSFER,75659.25,C1727346927,318579.52,242920.27,C_SYN_854110770,0.0,75659.25,1,0,S08_00180,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,5,5,C_SYN_854110770,0.2375
S08_000901,107,TRANSFER,248718.41,C2069926585,1163451.08,914732.67,C_SYN_992450393,0.0,248718.41,1,0,S08_00181,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,1,5,C_SYN_992450393,0.2138
S08_000902,107,TRANSFER,334271.57,C1367113787,1652689.63,1318418.06,C_SYN_992450393,0.0,334271.57,1,0,S08_00181,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,2,5,C_SYN_992450393,0.2023
S08_000903,105,TRANSFER,228847.1,C8044710,871328.88,642481.78,C_SYN_992450393,0.0,228847.1,1,0,S08_00181,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,3,5,C_SYN_992450393,0.2626
S08_000904,105,TRANSFER,300539.5,C1226824753,1115363.52,814824.02,C_SYN_992450393,0.0,300539.5,1,0,S08_00181,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,4,5,C_SYN_992450393,0.2695
S08_000905,106,TRANSFER,813608.3,C1449935049,3232238.42,2418630.12,C_SYN_992450393,0.0,813608.3,1,0,S08_00181,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,5,5,C_SYN_992450393,0.2517
S08_000906,459,TRANSFER,813608.3,C800842275,3321351.31,2507743.01,C_SYN_362524596,0.0,813608.3,1,0,S08_00182,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,1,5,C_SYN_362524596,0.245
S08_000907,459,TRANSFER,233901.58,C240079371,1102796.9,868895.32,C_SYN_362524596,0.0,233901.58,1,0,S08_00182,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,2,5,C_SYN_362524596,0.2121
S08_000908,456,TRANSFER,625468.47,C1777366595,2869318.94,2243850.47,C_SYN_362524596,0.0,625468.47,1,0,S08_00182,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,3,5,C_SYN_362524596,0.218
S08_000909,457,TRANSFER,813608.3,C164728010,3711341.0,2897732.7,C_SYN_362524596,0.0,813608.3,1,0,S08_00182,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,4,5,C_SYN_362524596,0.2192
S08_000910,459,TRANSFER,440775.71,C764462291,2157998.3,1717222.59,C_SYN_362524596,0.0,440775.71,1,0,S08_00182,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,5,5,C_SYN_362524596,0.2043
S08_000911,250,TRANSFER,423818.56,C1930579656,2092350.35,1668531.79,C_SYN_949000906,0.0,423818.56,1,0,S08_00183,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,1,5,C_SYN_949000906,0.2026
S08_000912,249,TRANSFER,813608.3,C1310299654,3279981.84,2466373.54,C_SYN_949000906,0.0,813608.3,1,0,S08_00183,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,2,5,C_SYN_949000906,0.2481
S08_000913,253,TRANSFER,813608.3,C1064101486,2940672.34,2127064.04,C_SYN_949000906,0.0,813608.3,1,0,S08_00183,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,3,5,C_SYN_949000906,0.2767
S08_000914,253,TRANSFER,813608.3,C1420669215,3776185.16,2962576.86,C_SYN_949000906,0.0,813608.3,1,0,S08_00183,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,4,5,C_SYN_949000906,0.2155
S08_000915,253,TRANSFER,813608.3,C1251144948,3375843.09,2562234.79,C_SYN_949000906,0.0,813608.3,1,0,S08_00183,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,5,5,C_SYN_949000906,0.241
S08_000916,520,TRANSFER,100407.28,C298869910,382931.1,282523.82,C_SYN_811889885,0.0,100407.28,1,0,S08_00184,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,1,5,C_SYN_811889885,0.2622
S08_000917,520,TRANSFER,137264.78,C411345450,508634.45,371369.67,C_SYN_811889885,0.0,137264.78,1,0,S08_00184,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,2,5,C_SYN_811889885,0.2699
S08_000918,521,TRANSFER,347035.68,C632221339,1659065.63,1312029.95,C_SYN_811889885,0.0,347035.68,1,0,S08_00184,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,3,5,C_SYN_811889885,0.2092
S08_000919,521,TRANSFER,813608.3,C1320215616,2980523.81,2166915.51,C_SYN_811889885,0.0,813608.3,1,0,S08_00184,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,4,5,C_SYN_811889885,0.273
S08_000920,520,TRANSFER,239633.83,C1601353262,1196306.94,956673.11,C_SYN_811889885,0.0,239633.83,1,0,S08_00184,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,5,5,C_SYN_811889885,0.2003
S08_000921,334,TRANSFER,274048.82,C211958335,1138808.18,864759.36,C_SYN_196807357,0.0,274048.82,1,0,S08_00185,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,1,5,C_SYN_196807357,0.2406
S08_000922,333,TRANSFER,314148.88,C1911017631,1200342.63,886193.75,C_SYN_196807357,0.0,314148.88,1,0,S08_00185,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,2,5,C_SYN_196807357,0.2617
S08_000923,334,TRANSFER,262974.47,C136163776,995400.83,732426.36,C_SYN_196807357,0.0,262974.47,1,0,S08_00185,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,3,5,C_SYN_196807357,0.2642
S08_000924,332,TRANSFER,531279.75,C28809917,2142418.31,1611138.56,C_SYN_196807357,0.0,531279.75,1,0,S08_00185,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,4,5,C_SYN_196807357,0.248
S08_000925,333,TRANSFER,813608.3,C1051539349,3484024.89,2670416.59,C_SYN_196807357,0.0,813608.3,1,0,S08_00185,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,5,5,C_SYN_196807357,0.2335
S08_000926,523,TRANSFER,813608.3,C696798332,3429643.88,2616035.58,C_SYN_131397110,0.0,813608.3,1,0,S08_00186,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,1,5,C_SYN_131397110,0.2372
S08_000927,520,TRANSFER,813608.3,C535853290,3629443.8,2815835.5,C_SYN_131397110,0.0,813608.3,1,0,S08_00186,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,2,5,C_SYN_131397110,0.2242
