record_id,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,scenario_id,scenario_type,fraud_reason,severity,cycle_position,cycle_length,next_account,balance_usage_ratio
S09_000786,383,TRANSFER,813608.3,C2059461312,3431297.77,2617689.47,C1200880185,0.0,813608.3,1,0,S09_00197,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,2,4,C1200880185,0.2371
S09_000787,384,TRANSFER,178083.09,C1200880185,709362.51,531279.42,C1542505853,0.0,178083.09,1,0,S09_00197,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,3,4,C1542505853,0.251
S09_000788,385,TRANSFER,813608.3,C1542505853,3426514.74,2612906.44,C1399108401,0.0,813608.3,1,0,S09_00197,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,4,4,C1399108401,0.2374
S09_000789,374,TRANSFER,564699.29,C1944936232,2755984.26,2191284.97,C245083711,0.0,564699.29,1,0,S09_00198,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,1,4,C245083711,0.2049
S09_000790,375,TRANSFER,813608.3,C245083711,3600012.99,2786404.69,C1050203620,0.0,813608.3,1,0,S09_00198,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,2,4,C1050203620,0.226
S09_000791,376,TRANSFER,263422.45,C1050203620,939259.99,675837.54,C1525501296,0.0,263422.45,1,0,S09_00198,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,3,4,C1525501296,0.2805
S09_000792,377,TRANSFER,749858.26,C1525501296,3297724.68,2547866.42,C1944936232,0.0,749858.26,1,0,S09_00198,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,4,4,C1944936232,0.2274
S09_000793,665,TRANSFER,385913.02,C188429483,1669127.03,1283214.01,C5360021,0.0,385913.02,1,0,S09_00199,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,1,4,C5360021,0.2312
S09_000794,666,TRANSFER,157319.56,C5360021,589244.46,431924.9,C69720162,0.0,157319.56,1,0,S09_00199,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,2,4,C69720162,0.267
S09_000795,667,TRANSFER,137033.16,C69720162,670431.49,533398.33,C2128571844,0.0,137033.16,1,0,S09_00199,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,3,4,C2128571844,0.2044
S09_000796,668,TRANSFER,65710.12,C2128571844,278878.46,213168.34,C188429483,0.0,65710.12,1,0,S09_00199,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,4,4,C188429483,0.2356
S09_000797,122,TRANSFER,813608.3,C429930001,3898855.72,3085247.42,C1646952249,0.0,813608.3,1,0,S09_00200,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,1,4,C1646952249,0.2087
S09_000798,123,TRANSFER,813608.3,C1646952249,3969098.43,3155490.13,C651023472,0.0,813608.3,1,0,S09_00200,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,2,4,C651023472,0.205
S09_000799,124,TRANSFER,40303.16,C651023472,186706.92,146403.76,C26527734,0.0,40303.16,1,0,S09_00200,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,3,4,C26527734,0.2159
S09_000800,125,TRANSFER,813608.3,C26527734,3875214.57,3061606.27,C429930001,0.0,813608.3,1,0,S09_00200,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,4,4,C429930001,0.21
S09_000801,238,TRANSFER,602879.72,C2005014362,2703459.02,2100579.3,C578567063,0.0,602879.72,1,0,S09_00201,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,1,4,C578567063,0.223
S09_000802,239,TRANSFER,259778.59,C578567063,1121604.55,861825.96,C445740976,0.0,259778.59,1,0,S09_00201,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,2,4,C445740976,0.2316
S09_000803,240,TRANSFER,572879.74,C445740976,2810595.04,2237715.3,C550980579,0.0,572879.74,1,0,S09_00201,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,3,4,C550980579,0.2038
S09_000804,241,TRANSFER,813608.3,C550980579,3048771.1,2235162.8,C2005014362,0.0,813608.3,1,0,S09_00201,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,4,4,C2005014362,0.2669
S09_000805,213,TRANSFER,813608.3,C1375800819,3845664.45,3032056.15,C36974761,0.0,813608.3,1,0,S09_00202,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,1,4,C36974761,0.2116
S09_000806,214,TRANSFER,478847.94,C36974761,2039307.57,1560459.63,C1434756942,0.0,478847.94,1,0,S09_00202,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,2,4,C1434756942,0.2348
S09_000807,215,TRANSFER,813608.3,C1434756942,3741949.18,2928340.88,C1114413111,0.0,813608.3,1,0,S09_00202,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,3,4,C1114413111,0.2174
S09_000808,216,TRANSFER,89158.78,C1114413111,391007.75,301848.97,C1375800819,0.0,89158.78,1,0,S09_00202,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,4,4,C1375800819,0.228
S09_000809,515,TRANSFER,41479.55,C1337228139,180333.71,138854.16,C983004932,0.0,41479.55,1,0,S09_00203,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,1,4,C983004932,0.23
S09_000810,516,TRANSFER,813608.3,C983004932,3913443.21,3099834.91,C1321334792,0.0,813608.3,1,0,S09_00203,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,2,4,C1321334792,0.2079
S09_000811,517,TRANSFER,677796.64,C1321334792,3146116.67,2468320.03,C422170057,0.0,677796.64,1,0,S09_00203,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,3,4,C422170057,0.2154
S09_000812,518,TRANSFER,133589.78,C422170057,560053.27,426463.49,C1337228139,0.0,133589.78,1,0,S09_00203,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,4,4,C1337228139,0.2385
S09_000813,584,TRANSFER,40158.75,C1446034579,184316.32,144157.57,C837806156,0.0,40158.75,1,0,S09_00204,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,1,4,C837806156,0.2179
S09_000814,585,TRANSFER,412070.28,C837806156,1503548.5,1091478.22,C1571400148,0.0,412070.28,1,0,S09_00204,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,2,4,C1571400148,0.2741
S09_000815,586,TRANSFER,441838.86,C1571400148,2076689.68,1634850.82,C190097045,0.0,441838.86,1,0,S09_00204,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,3,4,C190097045,0.2128
S09_000816,587,TRANSFER,324554.65,C190097045,1406174.38,1081619.73,C1446034579,0.0,324554.65,1,0,S09_00204,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,4,4,C1446034579,0.2308
S09_000817,302,TRANSFER,813608.3,C37952665,3077096.78,2263488.48,C698512239,0.0,813608.3,1,0,S09_00205,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,1,4,C698512239,0.2644
S09_000818,303,TRANSFER,813608.3,C698512239,3804178.3,2990570.0,C441643184,0.0,813608.3,1,0,S09_00205,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,2,4,C441643184,0.2139
S09_000819,304,TRANSFER,188383.22,C441643184,660819.03,472435.81,C891984334,0.0,188383.22,1,0,S09_00205,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,3,4,C891984334,0.2851
S09_000820,305,TRANSFER,377574.67,C891984334,1341510.35,963935.68,C37952665,0.0,377574.67,1,0,S09_00205,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,4,4,C37952665,0.2815
S09_000821,14,TRANSFER,131373.38,C880164309,609311.65,477938.27,C803025385,0.0,131373.38,1,0,S09_00206,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,1,4,C803025385,0.2156
S09_000822,15,TRANSFER,197494.26,C803025385,915266.8,717772.54,C1208262036,0.0,197494.26,1,0,S09_00206,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,2,4,C1208262036,0.2158
S09_000823,16,TRANSFER,174382.77,C1208262036,733363.0,558980.23,C1171752128,0.0,174382.77,1,0,S09_00206,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,3,4,C1171752128,0.2378
S09_000824,17,TRANSFER,811822.75,C1171752128,2993248.19,2181425.44,C880164309,0.0,811822.75,1,0,S09_00206,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,4,4,C880164309,0.2712
S09_000825,381,TRANSFER,813608.3,C1106029728,3800038.65,2986430.35,C735859254,0.0,813608.3,1,0,S09_00207,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,1,4,C735859254,0.2141
S09_000826,382,TRANSFER,111832.94,C735859254,414535.0,302702.06,C2044912519,0.0,111832.94,1,0,S09_00207,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,2,4,C2044912519,0.2698
S09_000827,383,TRANSFER,56280.64,C2044912519,197140.94,140860.3,C507340923,0.0,56280.64,1,0,S09_00207,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,3,4,C507340923,0.2855
S09_000828,384,TRANSFER,813608.3,C507340923,2883108.12,2069499.82,C1106029728,0.0,813608.3,1,0,S09_00207,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,4,4,C1106029728,0.2822
S09_000829,188,TRANSFER,579451.1,C1062365454,2108904.14,1529453.04,C268277493,0.0,579451.1,1,0,S09_00208,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,1,4,C268277493,0.2748
S09_000830,189,TRANSFER,446388.86,C268277493,1884412.42,1438023.56,C1814456583,0.0,446388.86,1,0,S09_00208,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,2,4,C1814456583,0.2369
S09_000831,190,TRANSFER,423567.65,C1814456583,1523691.6,1100123.95,C1174393947,0.0,423567.65,1,0,S09_00208,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,3,4,C1174393947,0.278
S09_000832,191,TRANSFER,813608.3,C1174393947,3532871.83,2719263.53,C1062365454,0.0,813608.3,1,0,S09_00208,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,4,4,C1062365454,0.2303
S09_000833,536,TRANSFER,813608.3,C915024309,3830047.65,3016439.35,C1319883276,0.0,813608.3,1,0,S09_00209,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,1,4,C1319883276,0.2124
S09_000834,537,TRANSFER,233472.11,C1319883276,1106091.42,872619.31,C6381434,0.0,233472.11,1,0,S09_00209,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,2,4,C6381434,0.2111
S09_000835,538,TRANSFER,110254.94,C6381434,398636.37,288381.43,C1143096096,0.0,110254.94,1,0,S09_00209,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,3,4,C1143096096,0.2766
S09_000836,539,TRANSFER,192301.84,C1143096096,769468.41,577166.57,C915024309,0.0,192301.84,1,0,S09_00209,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,4,4,C915024309,0.2499
S09_000837,314,TRANSFER,813608.3,C1127350328,3810064.57,2996456.27,C1788280296,0.0,813608.3,1,0,S09_00210,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,1,4,C1788280296,0.2135
S09_000838,315,TRANSFER,813608.3,C1788280296,3384853.39,2571245.09,C1227172182,0.0,813608.3,1,0,S09_00210,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,2,4,C1227172182,0.2404
S09_000839,316,TRANSFER,803294.28,C1227172182,3206983.02,2403688.74,C40138317,0.0,803294.28,1,0,S09_00210,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,3,4,C40138317,0.2505
S09_000840,317,TRANSFER,593420.99,C40138317,2155839.5,1562418.51,C1127350328,0.0,593420.99,1,0,S09_00210,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,4,4,C1127350328,0.2753
S09_000841,113,TRANSFER,187051.66,C1964207391,861091.32,674039.66,C544781599,0.0,187051.66,1,0,S09_00211,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,1,4,C544781599,0.2172
S09_000842,114,TRANSFER,813608.3,C544781599,3986412.18,3172803.88,C132995464,0.0,813608.3,1,0,S09_00211,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,2,4,C132995464,0.2041
S09_000843,115,TRANSFER,53896.04,C132995464,222691.54,168795.5,C206740116,0.0,53896.04,1,0,S09_00211,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,3,4,C206740116,0.242
S09_000844,116,TRANSFER,568883.33,C206740116,2661507.82,2092624.49,C1964207391,0.0,568883.33,1,0,S09_00211,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,4,4,C1964207391,0.2137
S09_000845,399,TRANSFER,326076.12,C1116881332,1552025.63,1225949.51,C1153507746,0.0,326076.12,1,0,S09_00212,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,1,4,C1153507746,0.2101
S09_000846,400,TRANSFER,813608.3,C1153507746,3545549.09,2731940.79,C366001573,0.0,813608.3,1,0,S09_00212,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,2,4,C366001573,0.2295
S09_000847,401,TRANSFER,364490.2,C366001573,1376575.38,1012085.18,C1978500599,0.0,364490.2,1,0,S09_00212,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,3,4,C1978500599,0.2648
S09_000848,402,TRANSFER,186317.56,C1978500599,745599.45,559281.89,C1116881332,0.0,186317.56,1,0,S09_00212,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,4,4,C1116881332,0.2499
S09_000849,619,TRANSFER,429868.8,C1686500479,2040821.72,1610952.92,C1371481244,0.0,429868.8,1,0,S09_00213,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,1,4,C1371481244,0.2106
S09_000850,620,TRANSFER,813608.3,C1371481244,3479898.83,2666290.53,C1951718824,0.0,813608.3,1,0,S09_00213,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,2,4,C1951718824,0.2338
S09_000851,621,TRANSFER,48560.75,C1951718824,238482.76,189922.01,C1131441994,0.0,48560.75,1,0,S09_00213,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,3,4,C1131441994,0.2036
S09_000852,622,TRANSFER,507927.0,C1131441994,2105095.94,1597168.94,C1686500479,0.0,507927.0,1,0,S09_00213,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,4,4,C1686500479,0.2413
S09_000853,581,TRANSFER,205601.01,C318372104,776997.49,571396.48,C1431489347,0.0,205601.01,1,0,S09_00214,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,1,4,C1431489347,0.2646
S09_000854,582,TRANSFER,192951.47,C1431489347,807941.89,614990.42,C1072475122,0.0,192951.47,1,0,S09_00214,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,2,4,C1072475122,0.2388
S09_000855,583,TRANSFER,345273.54,C1072475122,1277588.04,932314.5,C2056574013,0.0,345273.54,1,0,S09_00214,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,3,4,C2056574013,0.2703
S09_000856,584,TRANSFER,35846.63,C2056574013,164604.46,128757.83,C318372104,0.0,35846.63,1,0,S09_00214,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,4,4,C318372104,0.2178
S09_000857,641,TRANSFER,247545.62,C652050270,869019.74,621474.12,C70194221,0.0,247545.62,1,0,S09_00215,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,1,4,C70194221,0.2849
S09_000858,642,TRANSFER,813608.3,C70194221,3122494.86,2308886.56,C172255205,0.0,813608.3,1,0,S09_00215,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,2,4,C172255205,0.2606
S09_000859,643,TRANSFER,784556.19,C172255205,3215310.58,2430754.39,C1269860564,0.0,784556.19,1,0,S09_00215,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,3,4,C1269860564,0.244
S09_000860,644,TRANSFER,329773.25,C1269860564,1387715.73,1057942.48,C652050270,0.0,329773.25,1,0,S09_00215,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,4,4,C652050270,0.2376
