record_id,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,scenario_id,scenario_type,severity,is_legitimate_counterexample,previous_activity_step,dormant_gap,reactivation_position,balance_usage_ratio,scenario_transaction_count,scenario_total_amount
L07_001183,380,PAYMENT,38631.51,C782206760,455274.53500000003,416643.025,C_L07_356425971,0.0,38631.51,0,0,L07_000237,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,139,3,0.08485321938772614,5,127977.62000000001
L07_001184,381,TRANSFER,26299.33,C782206760,416643.025,390343.695,C_L07_384575208,0.0,26299.33,0,0,L07_000237,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,139,4,0.06312197354077871,5,127977.62000000001
L07_001185,382,PAYMENT,6633.67,C782206760,390343.695,383710.025,C_L07_421829571,0.0,6633.67,0,0,L07_000237,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,139,5,0.016994433584997446,5,127977.62000000001
L07_001186,804,PAYMENT,10287.51,C469551489,511687.645,501400.135,C_L07_936912558,0.0,10287.51,0,0,L07_000238,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,95,1,0.020105058428760772,5,127764.33
L07_001187,806,PAYMENT,47898.59,C469551489,501400.135,453501.54500000004,C_L07_311140915,0.0,47898.59,0,0,L07_000238,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,95,2,0.09552967112783085,5,127764.33
L07_001188,809,CASH_OUT,28064.62,C469551489,453501.54500000004,425436.92500000005,CASHOUT_L07_000238,0.0,0.0,0,0,L07_000238,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,95,3,0.06188428751659489,5,127764.33
L07_001189,814,PAYMENT,6102.06,C469551489,425436.92500000005,419334.86500000005,C_L07_891136536,0.0,6102.06,0,0,L07_000238,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,95,4,0.014343042743645253,5,127764.33
L07_001190,816,CASH_OUT,35411.55,C469551489,419334.86500000005,383923.31500000006,CASHOUT_L07_000238,0.0,0.0,0,0,L07_000238,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,95,5,0.0844469490987829,5,127764.33
L07_001191,791,TRANSFER,34894.94,C469551489,511687.645,476792.705,C_L07_118488401,0.0,34894.94,0,0,L07_000239,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,82,1,0.06819578377742538,5,116051.85
L07_001192,795,TRANSFER,33917.73,C469551489,476792.705,442874.97500000003,C_L07_539294746,0.0,33917.73,0,0,L07_000239,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,82,2,0.07113726708549369,5,116051.85
L07_001193,796,TRANSFER,23062.2,C469551489,442874.97500000003,419812.775,C_L07_213935081,0.0,23062.2,0,0,L07_000239,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,82,3,0.052073838671963794,5,116051.85
L07_001194,802,TRANSFER,4857.47,C469551489,419812.775,414955.30500000005,C_L07_622519961,0.0,4857.47,0,0,L07_000239,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,82,4,0.011570562615680288,5,116051.85
L07_001195,805,TRANSFER,19319.51,C469551489,414955.30500000005,395635.79500000004,C_L07_816265121,0.0,19319.51,0,0,L07_000239,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,82,5,0.04655805039051133,5,116051.85
L07_001196,413,TRANSFER,21164.6,C244140230,511687.645,490523.04500000004,C_L07_104640264,0.0,21164.6,0,0,L07_000240,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,108,1,0.04136234323187537,5,120051.18
L07_001197,417,TRANSFER,7942.18,C244140230,490523.04500000004,482580.86500000005,C_L07_975476424,0.0,7942.18,0,0,L07_000240,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,108,2,0.0161912474468962,5,120051.18
L07_001198,423,TRANSFER,35286.09,C244140230,482580.86500000005,447294.775,C_L07_700151322,0.0,35286.09,0,0,L07_000240,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,108,3,0.07311953821459538,5,120051.18
L07_001199,427,PAYMENT,41194.72,C244140230,447294.775,406100.05500000005,C_L07_794427590,0.0,41194.72,0,0,L07_000240,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,108,4,0.09209747643486334,5,120051.18
L07_001200,430,PAYMENT,14463.59,C244140230,406100.05500000005,391636.465,C_L07_802195867,0.0,14463.59,0,0,L07_000240,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,108,5,0.035615828714921,5,120051.18
L07_001201,401,TRANSFER,23611.48,C244140230,511687.645,488076.16500000004,C_L07_911194581,0.0,23611.48,0,0,L07_000241,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,96,1,0.046144323066467624,5,131379.28999999998
L07_001202,403,PAYMENT,41278.99,C244140230,488076.16500000004,446797.17500000005,C_L07_700661155,0.0,41278.99,0,0,L07_000241,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,96,2,0.08457489416636438,5,131379.28999999998
L07_001203,408,TRANSFER,12746.81,C244140230,446797.17500000005,434050.36500000005,C_L07_834878317,0.0,12746.81,0,0,L07_000241,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,96,3,0.02852929855700184,5,131379.28999999998
L07_001204,412,PAYMENT,15572.07,C244140230,434050.36500000005,418478.29500000004,C_L07_445163081,0.0,15572.07,0,0,L07_000241,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,96,4,0.03587618224903462,5,131379.28999999998
L07_001205,413,CASH_OUT,38169.94,C244140230,418478.29500000004,380308.35500000004,CASHOUT_L07_000241,0.0,0.0,0,0,L07_000241,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,96,5,0.09121127775575552,5,131379.28999999998
L07_001206,313,TRANSFER,7835.95,C782206760,511687.645,503851.695,C_L07_259686381,0.0,7835.95,0,0,L07_000242,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,80,1,0.015313932389358355,5,105002.53
L07_001207,314,CASH_OUT,19170.86,C782206760,503851.695,484680.835,CASHOUT_L07_000242,0.0,0.0,0,0,L07_000242,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,80,2,0.03804861666685472,5,105002.53
L07_001208,318,PAYMENT,18839.63,C782206760,484680.835,465841.205,C_L07_356301336,0.0,18839.63,0,0,L07_000242,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,80,3,0.03887017731988516,5,105002.53
L07_001209,323,PAYMENT,37325.79,C782206760,465841.205,428515.41500000004,C_L07_729793886,0.0,37325.79,0,0,L07_000242,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,80,4,0.08012556553471907,5,105002.53
L07_001210,325,TRANSFER,21830.3,C782206760,428515.41500000004,406685.11500000005,C_L07_511037898,0.0,21830.3,0,0,L07_000242,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,80,5,0.05094402496582299,5,105002.53
L07_001211,367,PAYMENT,28169.01,C244140230,511687.645,483518.635,C_L07_327399075,0.0,28169.01,0,0,L07_000243,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,62,1,0.0550511826409254,5,139090.59
L07_001212,370,CASH_OUT,15052.07,C244140230,483518.635,468466.565,CASHOUT_L07_000243,0.0,0.0,0,0,L07_000243,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,62,2,0.031130278980871128,5,139090.59
L07_001213,374,PAYMENT,37185.52,C244140230,468466.565,431281.045,C_L07_287254820,0.0,37185.52,0,0,L07_000243,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,62,3,0.07937710559984147,5,139090.59
L07_001214,375,TRANSFER,25185.1,C244140230,431281.045,406095.945,C_L07_485490559,0.0,25185.1,0,0,L07_000243,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,62,4,0.05839602804709398,5,139090.59
L07_001215,379,PAYMENT,33498.89,C244140230,406095.945,372597.055,C_L07_835626373,0.0,33498.89,0,0,L07_000243,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,62,5,0.08249008741025474,5,139090.59
L07_001216,291,TRANSFER,21870.92,C782206760,511687.645,489816.72500000003,C_L07_112195338,0.0,21870.92,0,0,L07_000244,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,58,1,0.04274271660399383,5,94271.16
L07_001217,295,CASH_OUT,18751.56,C782206760,489816.72500000003,471065.16500000004,CASHOUT_L07_000244,0.0,0.0,0,0,L07_000244,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,58,2,0.038282808738309214,5,94271.16
L07_001218,302,PAYMENT,11122.17,C782206760,471065.16500000004,459942.99500000005,C_L07_990740150,0.0,11122.17,0,0,L07_000244,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,58,3,0.0236106823988991,5,94271.16
L07_001219,306,TRANSFER,14313.48,C782206760,459942.99500000005,445629.5150000001,C_L07_926864939,0.0,14313.48,0,0,L07_000244,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,58,4,0.031120117396287332,5,94271.16
L07_001220,313,TRANSFER,28213.03,C782206760,445629.5150000001,417416.4850000001,C_L07_542949297,0.0,28213.03,0,0,L07_000244,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,58,5,0.06331050581333239,5,94271.16
L07_001221,356,TRANSFER,57423.63,C244140230,5541490.68,5484067.05,C_L07_118156248,0.0,57423.63,0,0,L07_000245,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,51,1,0.010362487878442123,5,599482.52
L07_001222,360,PAYMENT,229689.82,C244140230,5484067.05,5254377.2299999995,C_L07_187885295,0.0,229689.82,0,0,L07_000245,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,51,2,0.04188311665518386,5,599482.52
L07_001223,364,TRANSFER,136682.07,C244140230,5254377.2299999995,5117695.159999999,C_L07_437918523,0.0,136682.07,0,0,L07_000245,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,51,3,0.02601299145779071,5,599482.52
L07_001224,367,TRANSFER,122283.86,C244140230,5117695.159999999,4995411.299999999,C_L07_625519264,0.0,122283.86,0,0,L07_000245,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,51,4,0.02389432277165958,5,599482.52
L07_001225,370,TRANSFER,53403.14,C244140230,4995411.299999999,4942008.159999999,C_L07_135806183,0.0,53403.14,0,0,L07_000245,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,51,5,0.01069043904352781,5,599482.52
L07_001226,316,TRANSFER,28454.69,C782206760,511687.645,483232.955,C_L07_307649532,0.0,28454.69,0,0,L07_000246,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,83,1,0.05560949199779877,5,88562.42
L07_001227,320,TRANSFER,27089.05,C782206760,483232.955,456143.905,C_L07_127462051,0.0,27089.05,0,0,L07_000246,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,83,2,0.05605795242172587,5,88562.42
L07_001228,324,PAYMENT,18174.18,C782206760,456143.905,437969.72500000003,C_L07_114129756,0.0,18174.18,0,0,L07_000246,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,83,3,0.03984308416879975,5,88562.42
L07_001229,331,PAYMENT,7191.43,C782206760,437969.72500000003,430778.29500000004,C_L07_727677384,0.0,7191.43,0,0,L07_000246,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,83,4,0.016419924916042997,5,88562.42
L07_001230,335,TRANSFER,7653.07,C782206760,430778.29500000004,423125.22500000003,C_L07_871774432,0.0,7653.07,0,0,L07_000246,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,83,5,0.01776568153230654,5,88562.42
L07_001231,442,CASH_OUT,5792.53,C244140230,511687.645,505895.115,CASHOUT_L07_000247,0.0,0.0,0,0,L07_000247,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,137,1,0.011320441399361909,5,128673.1
L07_001232,448,TRANSFER,21545.22,C244140230,505895.115,484349.895,C_L07_945385488,0.0,21545.22,0,0,L07_000247,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,137,2,0.042588313982830216,5,128673.1
L07_001233,452,TRANSFER,45690.71,C244140230,484349.895,438659.185,C_L07_806109720,0.0,45690.71,0,0,L07_000247,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,137,3,0.09433409704775511,5,128673.1
L07_001234,458,TRANSFER,37907.56,C244140230,438659.185,400751.625,C_L07_161797808,0.0,37907.56,0,0,L07_000247,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,137,4,0.0864168842150199,5,128673.1
L07_001235,461,PAYMENT,17737.08,C244140230,400751.625,383014.545,C_L07_720384478,0.0,17737.08,0,0,L07_000247,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,137,5,0.04425953357020075,5,128673.1
L07_001236,355,TRANSFER,40853.6,C244140230,511687.645,470834.04500000004,C_L07_453759689,0.0,40853.6,0,0,L07_000248,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,50,1,0.0798408959043754,5,124101.56999999999
L07_001237,360,PAYMENT,18694.23,C244140230,470834.04500000004,452139.81500000006,C_L07_463066096,0.0,18694.23,0,0,L07_000248,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,50,2,0.03970449927850905,5,124101.56999999999
L07_001238,365,PAYMENT,19424.86,C244140230,452139.81500000006,432714.9550000001,C_L07_469915612,0.0,19424.86,0,0,L07_000248,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,50,3,0.04296206473212273,5,124101.56999999999
L07_001239,371,TRANSFER,31792.14,C244140230,432714.9550000001,400922.81500000006,C_L07_741980034,0.0,31792.14,0,0,L07_000248,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,50,4,0.07347132247832755,5,124101.56999999999
L07_001240,372,TRANSFER,13336.74,C244140230,400922.81500000006,387586.07500000007,C_L07_269246291,0.0,13336.74,0,0,L07_000248,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,50,5,0.033265106152664314,5,124101.56999999999
L07_001241,315,PAYMENT,18363.23,C782206760,511687.645,493324.41500000004,C_L07_132484836,0.0,18363.23,0,0,L07_000249,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,82,1,0.035887577469258615,5,92577.18
L07_001242,321,CASH_OUT,13352.0,C782206760,493324.41500000004,479972.41500000004,CASHOUT_L07_000249,0.0,0.0,0,0,L07_000249,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,82,2,0.027065354144290628,5,92577.18
L07_001243,328,PAYMENT,14264.14,C782206760,479972.41500000004,465708.275,C_L07_410655382,0.0,14264.14,0,0,L07_000249,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,82,3,0.029718666227933118,5,92577.18
L07_001244,334,TRANSFER,32167.58,C782206760,465708.275,433540.695,C_L07_395747135,0.0,32167.58,0,0,L07_000249,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,82,4,0.06907238227622217,5,92577.18
L07_001245,337,PAYMENT,14430.23,C782206760,433540.695,419110.465,C_L07_310839664,0.0,14430.23,0,0,L07_000249,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,82,5,0.03328460319048019,5,92577.18
L07_001246,420,CASH_OUT,4446.97,C244140230,511687.645,507240.67500000005,CASHOUT_L07_000250,0.0,0.0,0,0,L07_000250,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,115,1,0.008690790257404006,5,83010.46
L07_001247,426,CASH_OUT,37504.76,C244140230,507240.67500000005,469735.91500000004,CASHOUT_L07_000250,0.0,0.0,0,0,L07_000250,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,115,2,0.07393878655334571,5,83010.46
L07_001248,427,CASH_OUT,10043.02,C244140230,469735.91500000004,459692.895,CASHOUT_L07_000250,0.0,0.0,0,0,L07_000250,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,115,3,0.021380140796770884,5,83010.46
L07_001249,432,TRANSFER,14463.47,C244140230,459692.895,445229.42500000005,C_L07_182183371,0.0,14463.47,0,0,L07_000250,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,115,4,0.03146333162273478,5,83010.46
L07_001250,435,TRANSFER,16552.24,C244140230,445229.42500000005,428677.18500000006,C_L07_526822405,0.0,16552.24,0,0,L07_000250,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,115,5,0.03717687796578135,5,83010.46
L07_001251,424,PAYMENT,38190.64,C244140230,511687.645,473497.005,C_L07_736075857,0.0,38190.64,0,0,L07_000251,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,119,1,0.07463662719470195,5,130753.61
L07_001252,429,CASH_OUT,20280.13,C244140230,473497.005,453216.875,CASHOUT_L07_000251,0.0,0.0,0,0,L07_000251,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,119,2,0.04283053490486175,5,130753.61
L07_001253,430,TRANSFER,27745.83,C244140230,453216.875,425471.045,C_L07_327323223,0.0,27745.83,0,0,L07_000251,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,119,3,0.06121976371687396,5,130753.61
L07_001254,436,PAYMENT,39408.13,C244140230,425471.045,386062.915,C_L07_626268094,0.0,39408.13,0,0,L07_000251,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,119,4,0.09262235459524631,5,130753.61
L07_001255,438,TRANSFER,5128.88,C244140230,386062.915,380934.035,C_L07_645048447,0.0,5128.88,0,0,L07_000251,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,119,5,0.013285088519833614,5,130753.61
L07_001256,452,TRANSFER,116402.15,C244140230,5541490.68,5425088.529999999,C_L07_941738291,0.0,116402.15,0,0,L07_000252,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,147,1,0.021005566321732044,5,418294.58
L07_001257,453,PAYMENT,183346.35,C244140230,5425088.529999999,5241742.18,C_L07_809894210,0.0,183346.35,0,0,L07_000252,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,147,2,0.03379601069846505,5,418294.58
L07_001258,459,TRANSFER,51400.31,C244140230,5241742.18,5190341.87,C_L07_844005040,0.0,51400.31,0,0,L07_000252,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,147,3,0.009805959208775888,5,418294.58
L07_001259,466,TRANSFER,28950.8,C244140230,5190341.87,5161391.07,C_L07_651269287,0.0,28950.8,0,0,L07_000252,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,147,4,0.005577821408515427,5,418294.58
L07_001260,469,PAYMENT,38194.97,C244140230,5161391.07,5123196.100000001,C_L07_720127361,0.0,38194.97,0,0,L07_000252,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,147,5,0.007400130988330632,5,418294.58
L07_001261,295,TRANSFER,22959.29,C782206760,511687.645,488728.35500000004,C_L07_144749190,0.0,22959.29,0,0,L07_000253,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,62,1,0.04486973688801886,5,131425.57
L07_001262,296,TRANSFER,35458.29,C782206760,488728.35500000004,453270.06500000006,C_L07_113394273,0.0,35458.29,0,0,L07_000253,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,62,2,0.07255214402282838,5,131425.57
L07_001263,299,TRANSFER,6609.41,C782206760,453270.06500000006,446660.6550000001,C_L07_585522182,0.0,6609.41,0,0,L07_000253,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,62,3,0.014581615929126048,5,131425.57
L07_001264,300,TRANSFER,36685.01,C782206760,446660.6550000001,409975.6450000001,C_L07_939740194,0.0,36685.01,0,0,L07_000253,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,62,4,0.08213172481019175,5,131425.57
L07_001265,301,TRANSFER,29713.57,C782206760,409975.6450000001,380262.07500000007,C_L07_901288850,0.0,29713.57,0,0,L07_000253,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,62,5,0.0724764272277686,5,131425.57
L07_001266,284,PAYMENT,19620.09,C782206760,511687.645,492067.555,C_L07_660508099,0.0,19620.09,0,0,L07_000254,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,51,1,0.03834388066962219,5,121933.93000000001
L07_001267,289,PAYMENT,10035.51,C782206760,492067.555,482032.045,C_L07_220159514,0.0,10035.51,0,0,L07_000254,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,51,2,0.020394577732319702,5,121933.93000000001
L07_001268,290,PAYMENT,26532.99,C782206760,482032.045,455499.055,C_L07_104176930,0.0,26532.99,0,0,L07_000254,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,51,3,0.05504403758053057,5,121933.93000000001
L07_001269,296,PAYMENT,43522.21,C782206760,455499.055,411976.845,C_L07_699509303,0.0,43522.21,0,0,L07_000254,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,51,4,0.09554840898627111,5,121933.93000000001
L07_001270,299,PAYMENT,22223.13,C782206760,411976.845,389753.71499999997,C_L07_523729895,0.0,22223.13,0,0,L07_000254,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,51,5,0.053942667578805316,5,121933.93000000001
L07_001271,419,PAYMENT,107691.42,C244140230,5541490.68,5433799.26,C_L07_236074751,0.0,107691.42,0,0,L07_000255,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,114,1,0.019433655349935554,5,837627.97
L07_001272,423,TRANSFER,232986.63,C244140230,5433799.26,5200812.63,C_L07_675317334,0.0,232986.63,0,0,L07_000255,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,114,2,0.04287729797364653,5,837627.97
L07_001273,425,PAYMENT,199398.62,C244140230,5200812.63,5001414.01,C_L07_275571478,0.0,199398.62,0,0,L07_000255,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,114,3,0.03833989689415133,5,837627.97
L07_001274,432,CASH_OUT,220636.71,C244140230,5001414.01,4780777.3,CASHOUT_L07_000255,0.0,0.0,0,0,L07_000255,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,114,4,0.0441148662276011,5,837627.97
L07_001275,438,PAYMENT,76914.59,C244140230,4780777.3,4703862.71,C_L07_573731756,0.0,76914.59,0,0,L07_000255,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,114,5,0.016088302209768274,5,837627.97
L07_001276,845,TRANSFER,50198.5,C469551489,511687.645,461489.145,C_L07_324888764,0.0,50198.5,0,0,L07_000256,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,136,1,0.09810379533396785,5,131367.88
L07_001277,850,TRANSFER,21601.0,C469551489,461489.145,439888.145,C_L07_584243987,0.0,21601.0,0,0,L07_000256,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,136,2,0.04680716812959923,5,131367.88
L07_001278,854,PAYMENT,5091.18,C469551489,439888.145,434796.965,C_L07_326848230,0.0,5091.18,0,0,L07_000256,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,136,3,0.011573805881947558,5,131367.88
L07_001279,858,TRANSFER,20545.88,C469551489,434796.965,414251.085,C_L07_419160891,0.0,20545.88,0,0,L07_000256,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,136,4,0.047253963697745684,5,131367.88
L07_001280,864,PAYMENT,33931.32,C469551489,414251.085,380319.765,C_L07_655174382,0.0,33931.32,0,0,L07_000256,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,136,5,0.08191003289707738,5,131367.88
L07_001281,375,TRANSFER,23375.19,C244140230,511687.645,488312.455,C_L07_583870540,0.0,23375.19,0,0,L07_000257,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,70,1,0.04568253743941775,5,164362.21
L07_001282,379,PAYMENT,40783.47,C244140230,488312.455,447528.985,C_L07_160250232,0.0,40783.47,0,0,L07_000257,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,70,2,0.08351920902775253,5,164362.21
L07_001283,382,PAYMENT,34236.81,C244140230,447528.985,413292.175,C_L07_469531312,0.0,34236.81,0,0,L07_000257,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,70,3,0.07650188288921665,5,164362.21
L07_001284,384,PAYMENT,38583.78,C244140230,413292.175,374708.395,C_L07_669728323,0.0,38583.78,0,0,L07_000257,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,70,4,0.0933571510275993,5,164362.21
L07_001285,390,TRANSFER,27382.96,C244140230,374708.395,347325.435,C_L07_556355328,0.0,27382.96,0,0,L07_000257,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,70,5,0.0730780531351586,5,164362.21
L07_001286,313,PAYMENT,23943.29,C782206760,511687.645,487744.35500000004,C_L07_655831621,0.0,23943.29,0,0,L07_000258,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,80,1,0.046792785078873654,5,165672.29
L07_001287,320,TRANSFER,43359.06,C782206760,487744.35500000004,444385.29500000004,C_L07_201934973,0.0,43359.06,0,0,L07_000258,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,80,2,0.08889710266354593,5,165672.29
L07_001288,323,PAYMENT,19468.06,C782206760,444385.29500000004,424917.23500000004,C_L07_417760107,0.0,19468.06,0,0,L07_000258,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,80,3,0.043808965370917594,5,165672.29
L07_001289,329,CASH_OUT,42219.25,C782206760,424917.23500000004,382697.98500000004,CASHOUT_L07_000258,0.0,0.0,0,0,L07_000258,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,80,4,0.09935876100671698,5,165672.29
L07_001290,330,CASH_OUT,36682.63,C782206760,382697.98500000004,346015.35500000004,CASHOUT_L07_000258,0.0,0.0,0,0,L07_000258,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,80,5,0.09585268655125005,5,165672.29
L07_001291,806,CASH_OUT,32298.07,C469551489,511687.645,479389.575,CASHOUT_L07_000259,0.0,0.0,0,0,L07_000259,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,97,1,0.06312067589593648,5,117310.53
L07_001292,813,CASH_OUT,34092.37,C469551489,479389.575,445297.205,CASHOUT_L07_000259,0.0,0.0,0,0,L07_000259,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,97,2,0.07111621065184824,5,117310.53
L07_001293,818,CASH_OUT,21989.82,C469551489,445297.205,423307.385,CASHOUT_L07_000259,0.0,0.0,0,0,L07_000259,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,97,3,0.049382344539979764,5,117310.53
