record_id,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,scenario_id,scenario_type,severity,is_legitimate_counterexample,chain_position,chain_role,step_gap_from_previous,cashout_ratio,sender_balance_usage_ratio,destination_balance_usage_ratio,scenario_total_amount,newbalanceOrg
L06_001191,253,TRANSFER,38242.14,C875760973,349606.0,311363.86,C1351566968,0.0,38242.14,0,0,L06_000596,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.48499661839061875,0.10938639497033803,0.4849966555218929,56789.45,
L06_001192,256,CASH_OUT,18547.31,C1351566968,38242.14,0.0,CASHOUT_L06_000596,0.0,0.0,0,0,L06_000596,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,3,0.48499661839061875,0.10938639497033803,0.4849966555218929,56789.45,19694.829999999998
L06_001193,161,TRANSFER,28175.91,C1307642710,359836.0,331660.09,C948935061,0.0,28175.91,0,0,L06_000597,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.28035144607197815,0.0783020876176925,0.2803515485391599,36075.07,
L06_001194,164,CASH_OUT,7899.16,C948935061,28175.91,0.0,CASHOUT_L06_000597,0.0,0.0,0,0,L06_000597,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,3,0.28035144607197815,0.0783020876176925,0.2803515485391599,36075.07,20276.75
L06_001195,206,TRANSFER,100100.43,C2141592008,767895.25,667794.8200000001,C2126536847,4067178.48,4167278.91,0,0,L06_000598,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.30088180327031155,0.13035688135849258,0.007227354024163456,130218.82999999999,
L06_001196,210,CASH_OUT,30118.4,C2126536847,4167278.91,651303.18,CASHOUT_L06_000598,0.0,0.0,0,0,L06_000598,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,4,0.30088180327031155,0.13035688135849258,0.007227354024163456,130218.82999999999,4137160.5100000002
L06_001197,351,TRANSFER,11101.69,C1936458739,117168.0,106066.31,C331294868,134124.89,145226.58000000002,0,0,L06_000599,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.4082809987431715,0.09475018776457736,0.031210608967036195,15634.3,
L06_001198,352,CASH_OUT,4532.61,C331294868,145226.58000000002,0.0,CASHOUT_L06_000599,0.0,0.0,0,0,L06_000599,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,1,0.4082809987431715,0.09475018776457736,0.031210608967036195,15634.3,140693.97000000003
L06_001199,134,TRANSFER,14965.34,C1126287908,212778.0,197812.66,C189430171,6774.43,21739.77,0,0,L06_000600,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.5253993899896158,0.07033311714556956,0.3616772394556152,22828.12,
L06_001200,136,CASH_OUT,7862.78,C189430171,21739.77,99671.51,CASHOUT_L06_000600,0.0,0.0,0,0,L06_000600,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,2,0.5253993899896158,0.07033311714556956,0.3616772394556152,22828.12,13876.990000000002
L06_001201,284,TRANSFER,13088.4,C1450412108,202528.65,189440.25,C2133557550,2167539.51,2180627.9099999997,0,0,L06_000601,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.4885024492660252,0.06462493084311775,0.0029320545567079353,19482.12,
L06_001202,285,CASH_OUT,6393.72,C2133557550,2180627.9099999997,146313.64,CASHOUT_L06_000601,0.0,0.0,0,0,L06_000601,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,1,0.4885024492660252,0.06462493084311775,0.0029320545567079353,19482.12,2174234.1899999995
L06_001203,230,TRANSFER,11499.75,C264539268,344567.96,333068.21,C437200444,1685001.55,1696501.3,0,0,L06_000602,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.6487173206474364,0.033374403122101076,0.00439733821600962,18959.84,
L06_001204,233,CASH_OUT,7460.09,C437200444,1696501.3,0.0,CASHOUT_L06_000602,0.0,0.0,0,0,L06_000602,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,3,0.6487173206474364,0.033374403122101076,0.00439733821600962,18959.84,1689041.21
L06_001205,184,TRANSFER,9321.34,C2006228914,62526.0,53204.66,C1589088747,0.0,9321.34,0,0,L06_000603,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.5836113357976744,0.1490794229600486,0.5836113691808259,14761.380000000001,
L06_001206,187,CASH_OUT,5440.04,C1589088747,9321.34,0.0,CASHOUT_L06_000603,0.0,0.0,0,0,L06_000603,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,3,0.5836113357976744,0.1490794229600486,0.5836113691808259,14761.380000000001,3881.3
L06_001207,45,TRANSFER,14145.55,C402824070,134670.0,120524.45,C243079594,30200.0,44345.55,0,0,L06_000604,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.21280264517501096,0.10503861290562114,0.0678807681943284,17155.76,
L06_001208,47,CASH_OUT,3010.21,C243079594,44345.55,47756.77,CASHOUT_L06_000604,0.0,0.0,0,0,L06_000604,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,2,0.21280264517501096,0.10503861290562114,0.0678807681943284,17155.76,41335.340000000004
L06_001209,187,TRANSFER,16445.42,C1602703617,504415.33,487969.91000000003,C1296954353,896871.38,913316.8,0,0,L06_000605,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.48787446578561255,0.03260293456981174,0.00878479406050562,24468.719999999998,
L06_001210,189,CASH_OUT,8023.3,C1296954353,913316.8,0.0,CASHOUT_L06_000605,0.0,0.0,0,0,L06_000605,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,2,0.48787446578561255,0.03260293456981174,0.00878479406050562,24468.719999999998,905293.5
L06_001211,403,TRANSFER,14701.82,C1034887578,326164.0,311462.18,C986240027,232177.17,246878.99000000002,0,0,L06_000606,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.6494005648071774,0.045074931629487,0.038672266117096475,24249.190000000002,
L06_001212,405,CASH_OUT,9547.37,C986240027,246878.99000000002,226380.42,CASHOUT_L06_000606,0.0,0.0,0,0,L06_000606,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,2,0.6494005648071774,0.045074931629487,0.038672266117096475,24249.190000000002,237331.62000000002
L06_001213,43,TRANSFER,9740.96,C1598579689,65400.0,55659.04,C1741187453,326994.43,336735.39,0,0,L06_000607,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.5876500765300074,0.14894434250764524,0.016999341827421226,15465.239999999998,
L06_001214,46,CASH_OUT,5724.28,C1741187453,336735.39,0.0,CASHOUT_L06_000607,0.0,0.0,0,0,L06_000607,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,3,0.5876500765300074,0.14894434250764524,0.016999341827421226,15465.239999999998,331011.11
L06_001215,372,TRANSFER,9170.25,C1599571475,95627.0,86456.75,C1894663125,67464.9,76635.15,0,0,L06_000608,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.5590496392915606,0.09589603354701078,0.06689645678255997,14296.869999999999,
L06_001216,377,CASH_OUT,5126.62,C1894663125,76635.15,0.0,CASHOUT_L06_000608,0.0,0.0,0,0,L06_000608,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,5,0.5590496392915606,0.09589603354701078,0.06689645678255997,14296.869999999999,71508.53
L06_001217,401,TRANSFER,10031.14,C393698335,117078.0,107046.86,C906574932,968903.41,978934.55,0,0,L06_000609,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.3071747389637529,0.08567911990297067,0.0031476159463367597,13112.449999999999,
L06_001218,402,CASH_OUT,3081.31,C906574932,978934.55,0.0,CASHOUT_L06_000609,0.0,0.0,0,0,L06_000609,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,1,0.3071747389637529,0.08567911990297067,0.0031476159463367597,13112.449999999999,975853.24
L06_001219,136,TRANSFER,59473.82,C430842650,753078.0,693604.18,C136218555,915868.89,975342.71,0,0,L06_000610,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.6118779067249948,0.07897431607350101,0.03731070076896356,95864.54000000001,
L06_001220,139,CASH_OUT,36390.72,C136218555,975342.71,643982.29,CASHOUT_L06_000610,0.0,0.0,0,0,L06_000610,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,3,0.6118779067249948,0.07897431607350101,0.03731070076896356,95864.54000000001,938951.99
L06_001221,253,TRANSFER,67025.89,C1791262509,742290.0,675264.11,C727893386,755873.69,822899.58,0,0,L06_000611,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.353204868262673,0.09029609721267969,0.028768844431783524,90699.76,
L06_001222,256,CASH_OUT,23673.87,C727893386,822899.58,263924.97,CASHOUT_L06_000611,0.0,0.0,0,0,L06_000611,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,3,0.353204868262673,0.09029609721267969,0.028768844431783524,90699.76,799225.71
L06_001223,356,TRANSFER,20075.05,C1331264385,345734.0,325658.95,C197260978,328823.73,348898.77999999997,0,0,L06_000612,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.4333073028697608,0.058065015300780363,0.024931786806477226,28773.72,
L06_001224,357,CASH_OUT,8698.67,C197260978,348898.77999999997,323990.49,CASHOUT_L06_000612,0.0,0.0,0,0,L06_000612,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,1,0.4333073028697608,0.058065015300780363,0.024931786806477226,28773.72,340200.11
L06_001225,371,TRANSFER,13175.53,C150655208,99606.0,86430.47,C2084663078,0.0,13175.53,0,0,L06_000613,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.4654390232121982,0.13227646928899867,0.465439340960098,19307.940000000002,
L06_001226,376,CASH_OUT,6132.41,C2084663078,13175.53,0.0,CASHOUT_L06_000613,0.0,0.0,0,0,L06_000613,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,5,0.4654390232121982,0.13227646928899867,0.465439340960098,19307.940000000002,7043.120000000001
L06_001227,400,TRANSFER,9134.15,C590131920,62169.0,53034.85,C809276684,4343209.88,4352344.03,0,0,L06_000614,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.4915925058322405,0.14692451221669964,0.0010316923407362169,13624.43,
L06_001228,401,CASH_OUT,4490.28,C809276684,4352344.03,0.0,CASHOUT_L06_000614,0.0,0.0,0,0,L06_000614,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,1,0.4915925058322405,0.14692451221669964,0.0010316923407362169,13624.43,4347853.75
L06_001229,309,TRANSFER,14259.89,C294175243,117926.0,103666.11,C1802219360,2533587.29,2547847.18,0,0,L06_000615,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.5244927624435745,0.12092235808897105,0.002935501806666442,21739.1,
L06_001230,311,CASH_OUT,7479.21,C1802219360,2547847.18,0.0,CASHOUT_L06_000615,0.0,0.0,0,0,L06_000615,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,2,0.5244927624435745,0.12092235808897105,0.002935501806666442,21739.1,2540367.97
L06_001231,13,TRANSFER,53978.69,C1547997928,2067577.43,2013598.74,C1874558205,1745537.59,1799516.28,0,0,L06_000616,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.6378377765663692,0.02610721572831253,0.019132724934280674,88408.34,
L06_001232,18,CASH_OUT,34429.65,C1874558205,1799516.28,1112260.47,CASHOUT_L06_000616,0.0,0.0,0,0,L06_000616,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,5,0.6378377765663692,0.02610721572831253,0.019132724934280674,88408.34,1765086.6300000001
L06_001233,298,TRANSFER,12131.56,C500617770,98029.0,85897.44,C696214326,0.0,12131.56,0,0,L06_000617,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.4816407504772123,0.12375480725091555,0.4816404485490737,17974.61,
L06_001234,300,CASH_OUT,5843.05,C696214326,12131.56,0.0,CASHOUT_L06_000617,0.0,0.0,0,0,L06_000617,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,2,0.4816407504772123,0.12375480725091555,0.4816404485490737,17974.61,6288.509999999999
L06_001235,157,TRANSFER,31022.74,C604604714,350699.0,319676.26,C1172888641,0.0,31022.74,0,0,L06_000618,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.46110691817203203,0.08845973327554399,0.46110691705503765,45327.54,
L06_001236,158,CASH_OUT,14304.8,C1172888641,31022.74,136845.7,CASHOUT_L06_000618,0.0,0.0,0,0,L06_000618,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,1,0.46110691817203203,0.08845973327554399,0.46110691705503765,45327.54,16717.940000000002
L06_001237,38,TRANSFER,8700.75,C2035719514,60928.0,52227.25,C1310575604,56004.55,64705.3,0,0,L06_000619,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.46392279703221967,0.1428038012079832,0.06238252507908935,12737.23,
L06_001238,43,CASH_OUT,4036.48,C1310575604,64705.3,0.0,CASHOUT_L06_000619,0.0,0.0,0,0,L06_000619,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,5,0.46392279703221967,0.1428038012079832,0.06238252507908935,12737.23,60668.82
L06_001239,346,TRANSFER,10535.52,C303116963,77812.0,67276.48,C934443721,200290.95,210826.47,0,0,L06_000620,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.3121980264905653,0.13539711098545212,0.015601314199303343,13824.69,
L06_001240,350,CASH_OUT,3289.17,C934443721,210826.47,0.0,CASHOUT_L06_000620,0.0,0.0,0,0,L06_000620,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,4,0.3121980264905653,0.13539711098545212,0.015601314199303343,13824.69,207537.3
L06_001241,141,TRANSFER,22163.35,C745341382,316844.94,294681.59,C687635495,1317011.15,1339174.5,0,0,L06_000621,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.23276543827781873,0.06995014659221005,0.003852268692392216,27322.21,
L06_001242,144,CASH_OUT,5158.86,C687635495,1339174.5,0.0,CASHOUT_L06_000621,0.0,0.0,0,0,L06_000621,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,3,0.23276543827781873,0.06995014659221005,0.003852268692392216,27322.21,1334015.64
L06_001243,139,TRANSFER,49503.54,C1948584495,541670.64,492167.10000000003,C860210648,1437210.47,1486714.01,0,0,L06_000622,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.49620247211686824,0.09139048038490696,0.016522195818952427,74067.32,
L06_001244,142,CASH_OUT,24563.78,C860210648,1486714.01,0.0,CASHOUT_L06_000622,0.0,0.0,0,0,L06_000622,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,3,0.49620247211686824,0.09139048038490696,0.016522195818952427,74067.32,1462150.23
L06_001245,351,TRANSFER,11439.57,C1668560728,234039.14,222599.57,C1007125654,3232456.63,3243896.1999999997,0,0,L06_000623,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.5647310909667035,0.04887887555901974,0.0019915187175224658,17899.85,
L06_001246,355,CASH_OUT,6460.28,C1007125654,3243896.1999999997,0.0,CASHOUT_L06_000623,0.0,0.0,0,0,L06_000623,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,4,0.5647310909667035,0.04887887555901974,0.0019915187175224658,17899.85,3237435.92
L06_001247,17,TRANSFER,18906.39,C791088866,225703.38,206796.99,C1576408634,7107784.91,7126691.3,0,0,L06_000624,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.2710970523510655,0.08376653464383209,0.0007191934916557983,24031.86,
L06_001248,19,CASH_OUT,5125.47,C1576408634,7126691.3,0.0,CASHOUT_L06_000624,0.0,0.0,0,0,L06_000624,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,2,0.2710970523510655,0.08376653464383209,0.0007191934916557983,24031.86,7121565.83
L06_001249,156,TRANSFER,11504.69,C497271042,121074.7,109570.01,C222961707,3565346.37,3576851.06,0,0,L06_000625,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.2451155798468409,0.09502142066013793,0.0007883973787826659,14324.67,
L06_001250,158,CASH_OUT,2819.98,C222961707,3576851.06,0.0,CASHOUT_L06_000625,0.0,0.0,0,0,L06_000625,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,2,0.2451155798468409,0.09502142066013793,0.0007883973787826659,14324.67,3574031.08
L06_001251,159,TRANSFER,26820.13,C945103874,238878.0,212057.87,C313701213,23028.44,49848.57,0,0,L06_000626,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.3331232799091688,0.1122754292986378,0.17923101906433825,35754.54,
L06_001252,161,CASH_OUT,8934.41,C313701213,49848.57,178760.9,CASHOUT_L06_000626,0.0,0.0,0,0,L06_000626,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,2,0.3331232799091688,0.1122754292986378,0.17923101906433825,35754.54,40914.16
L06_001253,301,TRANSFER,12926.35,C1862410373,90918.0,77991.65,C1465246590,0.0,12926.35,0,0,L06_000627,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.3847343057076051,0.1421759167601575,0.3847342830729479,17899.56,
L06_001254,302,CASH_OUT,4973.21,C1465246590,12926.35,0.0,CASHOUT_L06_000627,0.0,0.0,0,0,L06_000627,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,1,0.3847343057076051,0.1421759167601575,0.3847342830729479,17899.56,7953.14
L06_001255,236,TRANSFER,15295.7,C463590695,264692.1,249396.39999999997,C372930044,475413.31,490709.01,0,0,L06_000628,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.4745825993489394,0.05778676431975115,0.014793023669975001,22554.77,
L06_001256,238,CASH_OUT,7259.07,C372930044,490709.01,65412.11,CASHOUT_L06_000628,0.0,0.0,0,0,L06_000628,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,2,0.4745825993489394,0.05778676431975115,0.014793023669975001,22554.77,483449.94
L06_001257,550,TRANSFER,15383.23,C324211164,103083.0,87699.77,C64043539,423233.46,438616.69,0,0,L06_000629,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.38401279549649014,0.1492314930686922,0.013468160548108645,21290.59,
L06_001258,554,CASH_OUT,5907.36,C64043539,438616.69,0.0,CASHOUT_L06_000629,0.0,0.0,0,0,L06_000629,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,4,0.38401279549649014,0.1492314930686922,0.013468160548108645,21290.59,432709.33
L06_001259,548,TRANSFER,12182.71,C343500301,90727.0,78544.29000000001,C676818153,2274945.08,2287127.79,0,0,L06_000630,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.4551775157118565,0.13427877037706526,0.002424569376597886,17728.01,
L06_001260,549,CASH_OUT,5545.3,C676818153,2287127.79,29412.62,CASHOUT_L06_000630,0.0,0.0,0,0,L06_000630,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,1,0.4551775157118565,0.13427877037706526,0.002424569376597886,17728.01,2281582.49
L06_001261,183,TRANSFER,12032.05,C70508575,92330.0,80297.95,C2101924004,1394606.41,1406638.46,0,0,L06_000631,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.3817961461321648,0.13031571536878586,0.003265792974265754,16625.84,
L06_001262,185,CASH_OUT,4593.79,C2101924004,1406638.46,510.07,CASHOUT_L06_000631,0.0,0.0,0,0,L06_000631,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,2,0.3817961461321648,0.13031571536878586,0.003265792974265754,16625.84,1402044.67
L06_001263,238,TRANSFER,22120.99,C28204033,203503.0,181382.01,C2107349417,2302777.28,2324898.27,0,0,L06_000632,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.3971245161203728,0.10870105109015593,0.003778569631780061,30905.780000000002,
L06_001264,241,CASH_OUT,8784.79,C2107349417,2324898.27,0.0,CASHOUT_L06_000632,0.0,0.0,0,0,L06_000632,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,3,0.3971245161203728,0.10870105109015593,0.003778569631780061,30905.780000000002,2316113.48
L06_001265,184,TRANSFER,13996.36,C782202075,106399.0,92402.64,C1220793211,1958653.35,1972649.7100000002,0,0,L06_000633,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.5917146811720299,0.13154597317643962,0.0041983378792578435,22278.21,
L06_001266,188,CASH_OUT,8281.85,C1220793211,1972649.7100000002,0.0,CASHOUT_L06_000633,0.0,0.0,0,0,L06_000633,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,4,0.5917146811720299,0.13154597317643962,0.0041983378792578435,22278.21,1964367.86
L06_001267,358,TRANSFER,8872.97,C434165502,101401.69,92528.72,C1672780296,759909.52,768782.49,0,0,L06_000634,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.5268681413839793,0.08750317672220255,0.006080900723948591,13547.86,
L06_001268,362,CASH_OUT,4674.89,C1672780296,768782.49,0.0,CASHOUT_L06_000634,0.0,0.0,0,0,L06_000634,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,4,0.5268681413839793,0.08750317672220255,0.006080900723948591,13547.86,764107.6
L06_001269,207,TRANSFER,35167.01,C1403164334,260149.94,224982.93,C2057457516,1182767.34,1217934.35,0,0,L06_000635,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.45184922261087224,0.1351797736336207,0.01304683622725642,51057.200000000004,
L06_001270,211,CASH_OUT,15890.19,C2057457516,1217934.35,21200.17,CASHOUT_L06_000635,0.0,0.0,0,0,L06_000635,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,4,0.45184922261087224,0.1351797736336207,0.01304683622725642,51057.200000000004,1202044.1600000001
L06_001271,326,TRANSFER,9860.29,C93357596,71858.0,61997.71,C959212583,125645.28,135505.57,0,0,L06_000636,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.49831426252941385,0.1372190987781458,0.03626064965447546,14773.810000000001,
L06_001272,329,CASH_OUT,4913.52,C959212583,135505.57,0.0,CASHOUT_L06_000636,0.0,0.0,0,0,L06_000636,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,3,0.49831426252941385,0.1372190987781458,0.03626064965447546,14773.810000000001,130592.05
L06_001273,134,TRANSFER,30354.42,C1126287908,212778.0,182423.58000000002,C189430171,6774.43,37128.85,0,0,L06_000637,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.39167785459218935,0.1426576995742041,0.3202132573457029,42243.57,
L06_001274,136,CASH_OUT,11889.15,C189430171,37128.85,99671.51,CASHOUT_L06_000637,0.0,0.0,0,0,L06_000637,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,2,0.39167785459218935,0.1426576995742041,0.3202132573457029,42243.57,25239.699999999997
L06_001275,201,TRANSFER,11152.66,C933969181,151322.0,140169.34,C907938643,205352.27,216504.93,0,0,L06_000638,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.45484771339098695,0.07370151068582229,0.023430228586480688,16225.42,
L06_001276,206,CASH_OUT,5072.76,C907938643,216504.93,0.0,CASHOUT_L06_000638,0.0,0.0,0,0,L06_000638,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,5,0.45484771339098695,0.07370151068582229,0.023430228586480688,16225.42,211432.16999999998
L06_001277,228,TRANSFER,10021.81,C902478711,114777.0,104755.19,C1127135762,249089.02,259110.83,0,0,L06_000639,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.4554819124323028,0.08731549003720257,0.017616978804012168,14586.56,
L06_001278,232,CASH_OUT,4564.75,C1127135762,259110.83,0.0,CASHOUT_L06_000639,0.0,0.0,0,0,L06_000639,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,4,0.4554819124323028,0.08731549003720257,0.017616978804012168,14586.56,254546.08
L06_001279,395,TRANSFER,15071.22,C1255786622,104218.0,89146.78,C334647743,329702.27,344773.49,0,0,L06_000640,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.6181421223350629,0.14461244698612524,0.02702110304362438,24387.379999999997,
L06_001280,398,CASH_OUT,9316.16,C334647743,344773.49,0.0,CASHOUT_L06_000640,0.0,0.0,0,0,L06_000640,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,3,0.6181421223350629,0.14461244698612524,0.02702110304362438,24387.379999999997,335457.33
L06_001281,95,TRANSFER,10547.89,C1226772291,90597.0,80049.11,C474343619,282063.92,292611.81,0,0,L06_000641,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.36976717871074116,0.11642648211309424,0.013329127077953553,14448.15,
L06_001282,97,CASH_OUT,3900.26,C474343619,292611.81,0.0,CASHOUT_L06_000641,0.0,0.0,0,0,L06_000641,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,2,0.36976717871074116,0.11642648211309424,0.013329127077953553,14448.15,288711.55
L06_001283,16,TRANSFER,10264.82,C80059473,151300.09,141035.27,C1496516324,1252829.83,1263094.6500000001,0,0,L06_000642,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.20895032586504994,0.0678441103372774,0.001698083354244276,12409.66,
L06_001284,18,CASH_OUT,2144.84,C1496516324,1263094.6500000001,0.0,CASHOUT_L06_000642,0.0,0.0,0,0,L06_000642,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,2,0.20895032586504994,0.0678441103372774,0.001698083354244276,12409.66,1260949.81
L06_001285,42,TRANSFER,55075.08,C585248374,611193.0,556117.92,C555572816,16478.43,71553.51000000001,0,0,L06_000643,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.5855116614925798,0.09011078333685105,0.4506711131291811,87322.18,
L06_001286,43,CASH_OUT,32247.1,C555572816,71553.51000000001,558321.93,CASHOUT_L06_000643,0.0,0.0,0,0,L06_000643,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,1,0.5855116614925798,0.09011078333685105,0.4506711131291811,87322.18,39306.41000000001
L06_001287,231,TRANSFER,17735.37,C1369482708,297381.0,279645.63,C653501370,0.0,17735.37,0,0,L06_000644,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.43999850129096874,0.05963854449342762,0.43999871443336114,25538.91,
