record_id,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,scenario_id,scenario_type,severity,is_legitimate_counterexample,cycle_position,cycle_length,step_gap_from_previous,scenario_step_window,scenario_total_amount,balance_usage_ratio,historical_pattern,cycle_pattern
L09_000885,286,TRANSFER,29344.62,CL000222_1,1877530.08,1848185.46,CL000222_2,1643072.11,1672416.73,0,0,L09_000222,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,1,4,0,5,183054.53,0.015629,NORMAL,A->B->C->D->A
L09_000886,289,TRANSFER,32426.04,CL000222_2,1672416.73,1639990.69,CL000222_3,1711439.33,1743865.37,0,0,L09_000222,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,2,4,3,5,183054.53,0.019389,NORMAL,A->B->C->D->A
L09_000887,290,TRANSFER,90050.63,CL000222_3,1743865.37,1653814.74,CL000222_4,2293474.0,2383524.63,0,0,L09_000222,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,3,4,1,5,183054.53,0.051639,NORMAL,A->B->C->D->A
L09_000888,291,TRANSFER,31233.24,CL000222_4,2383524.63,2352291.39,CL000222_1,1848185.46,1879418.7,0,0,L09_000222,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,4,4,1,5,183054.53,0.013104,NORMAL,A->B->C->D->A
L09_000889,552,TRANSFER,147336.49,CL000223_1,2412750.38,2265413.89,CL000223_2,1786533.87,1933870.36,0,0,L09_000223,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,1,4,0,7,368441.31,0.061066,NORMAL,A->B->C->D->A
L09_000890,555,TRANSFER,84422.66,CL000223_2,1933870.36,1849447.7,CL000223_3,1440849.41,1525272.07,0,0,L09_000223,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,2,4,3,7,368441.31,0.043655,NORMAL,A->B->C->D->A
L09_000891,557,TRANSFER,64629.43,CL000223_3,1525272.07,1460642.64,CL000223_4,2202555.64,2267185.07,0,0,L09_000223,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,3,4,2,7,368441.31,0.042372,NORMAL,A->B->C->D->A
L09_000892,559,TRANSFER,72052.73,CL000223_4,2267185.07,2195132.34,CL000223_1,2265413.89,2337466.62,0,0,L09_000223,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,4,4,2,7,368441.31,0.031781,NORMAL,A->B->C->D->A
L09_000893,465,TRANSFER,92676.98,CL000224_1,2005160.24,1912483.26,CL000224_2,1343822.54,1436499.52,0,0,L09_000224,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,1,4,0,5,359588.34,0.046219,NORMAL,A->B->C->D->A
L09_000894,467,TRANSFER,150311.27,CL000224_2,1436499.52,1286188.25,CL000224_3,1644081.6,1794392.87,0,0,L09_000224,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,2,4,2,5,359588.34,0.104637,NORMAL,A->B->C->D->A
L09_000895,468,TRANSFER,26404.2,CL000224_3,1794392.87,1767988.67,CL000224_4,1405805.5,1432209.7,0,0,L09_000224,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,3,4,1,5,359588.34,0.014715,NORMAL,A->B->C->D->A
L09_000896,470,TRANSFER,90195.89,CL000224_4,1432209.7,1342013.81,CL000224_1,1912483.26,2002679.15,0,0,L09_000224,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,4,4,2,5,359588.34,0.062977,NORMAL,A->B->C->D->A
L09_000897,13,TRANSFER,96234.36,CL000225_1,1787269.97,1691035.61,CL000225_2,2037872.48,2134106.84,0,0,L09_000225,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,1,4,0,4,363186.27,0.053844,NORMAL,A->B->C->D->A
L09_000898,14,TRANSFER,95839.91,CL000225_2,2134106.84,2038266.93,CL000225_3,2098601.17,2194441.08,0,0,L09_000225,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,2,4,1,4,363186.27,0.044909,NORMAL,A->B->C->D->A
L09_000899,16,TRANSFER,89347.82,CL000225_3,2194441.08,2105093.26,CL000225_4,2489451.09,2578798.91,0,0,L09_000225,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,3,4,2,4,363186.27,0.040716,NORMAL,A->B->C->D->A
L09_000900,17,TRANSFER,81764.18,CL000225_4,2578798.91,2497034.73,CL000225_1,1691035.61,1772799.79,0,0,L09_000225,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,4,4,1,4,363186.27,0.031706,NORMAL,A->B->C->D->A
L09_000901,604,TRANSFER,85939.16,CL000226_1,2256510.74,2170571.58,CL000226_2,1801063.1,1887002.26,0,0,L09_000226,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,1,4,0,4,292638.73,0.038085,NORMAL,A->B->C->D->A
L09_000902,605,TRANSFER,41921.93,CL000226_2,1887002.26,1845080.33,CL000226_3,2102529.12,2144451.05,0,0,L09_000226,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,2,4,1,4,292638.73,0.022216,NORMAL,A->B->C->D->A
L09_000903,607,TRANSFER,42841.15,CL000226_3,2144451.05,2101609.9,CL000226_4,1872562.99,1915404.14,0,0,L09_000226,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,3,4,2,4,292638.73,0.019978,NORMAL,A->B->C->D->A
L09_000904,608,TRANSFER,121936.49,CL000226_4,1915404.14,1793467.65,CL000226_1,2170571.58,2292508.07,0,0,L09_000226,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,4,4,1,4,292638.73,0.063661,NORMAL,A->B->C->D->A
L09_000905,820,TRANSFER,100597.57,CL000227_1,2314893.41,2214295.84,CL000227_2,2499552.01,2600149.58,0,0,L09_000227,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,1,4,0,9,346688.15,0.043457,NORMAL,A->B->C->D->A
L09_000906,823,TRANSFER,106364.08,CL000227_2,2600149.58,2493785.5,CL000227_3,2157132.95,2263497.03,0,0,L09_000227,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,2,4,3,9,346688.15,0.040907,NORMAL,A->B->C->D->A
L09_000907,826,TRANSFER,82988.14,CL000227_3,2263497.03,2180508.89,CL000227_4,1834286.32,1917274.46,0,0,L09_000227,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,3,4,3,9,346688.15,0.036664,NORMAL,A->B->C->D->A
L09_000908,829,TRANSFER,56738.36,CL000227_4,1917274.46,1860536.1,CL000227_1,2214295.84,2271034.2,0,0,L09_000227,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,4,4,3,9,346688.15,0.029593,NORMAL,A->B->C->D->A
L09_000909,583,TRANSFER,99925.29,CL000228_1,1865046.18,1765120.89,CL000228_2,1497669.79,1597595.08,0,0,L09_000228,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,1,4,0,5,353843.81,0.053578,NORMAL,A->B->C->D->A
L09_000910,584,TRANSFER,82679.4,CL000228_2,1597595.08,1514915.68,CL000228_3,1315729.51,1398408.91,0,0,L09_000228,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,2,4,1,5,353843.81,0.051752,NORMAL,A->B->C->D->A
L09_000911,586,TRANSFER,33466.44,CL000228_3,1398408.91,1364942.47,CL000228_4,1606013.34,1639479.78,0,0,L09_000228,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,3,4,2,5,353843.81,0.023932,NORMAL,A->B->C->D->A
L09_000912,588,TRANSFER,137772.68,CL000228_4,1639479.78,1501707.1,CL000228_1,1765120.89,1902893.57,0,0,L09_000228,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,4,4,2,5,353843.81,0.084034,NORMAL,A->B->C->D->A
L09_000913,232,TRANSFER,145963.93,CL000229_1,2168700.0,2022736.07,CL000229_2,1728240.13,1874204.06,0,0,L09_000229,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,1,4,0,5,247224.2,0.067305,NORMAL,A->B->C->D->A
L09_000914,234,TRANSFER,14769.86,CL000229_2,1874204.06,1859434.2,CL000229_3,1684334.38,1699104.24,0,0,L09_000229,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,2,4,2,5,247224.2,0.007881,NORMAL,A->B->C->D->A
L09_000915,236,TRANSFER,65280.79,CL000229_3,1699104.24,1633823.45,CL000229_4,2292666.89,2357947.68,0,0,L09_000229,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,3,4,2,5,247224.2,0.038421,NORMAL,A->B->C->D->A
L09_000916,237,TRANSFER,21209.62,CL000229_4,2357947.68,2336738.06,CL000229_1,2022736.07,2043945.69,0,0,L09_000229,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,4,4,1,5,247224.2,0.008995,NORMAL,A->B->C->D->A
L09_000917,259,TRANSFER,53480.08,CL000230_1,1749931.38,1696451.3,CL000230_2,1344333.47,1397813.55,0,0,L09_000230,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,1,4,0,5,337992.1,0.030561,NORMAL,A->B->C->D->A
L09_000918,260,TRANSFER,80642.14,CL000230_2,1397813.55,1317171.41,CL000230_3,1977890.89,2058533.03,0,0,L09_000230,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,2,4,1,5,337992.1,0.057692,NORMAL,A->B->C->D->A
L09_000919,261,TRANSFER,159861.75,CL000230_3,2058533.03,1898671.28,CL000230_4,2114487.93,2274349.68,0,0,L09_000230,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,3,4,1,5,337992.1,0.077658,NORMAL,A->B->C->D->A
L09_000920,264,TRANSFER,44008.13,CL000230_4,2274349.68,2230341.55,CL000230_1,1696451.3,1740459.43,0,0,L09_000230,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,4,4,3,5,337992.1,0.01935,NORMAL,A->B->C->D->A
L09_000921,689,TRANSFER,111999.79,CL000231_1,2285386.25,2173386.46,CL000231_2,2186023.66,2298023.45,0,0,L09_000231,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,1,4,0,5,520042.27,0.049007,NORMAL,A->B->C->D->A
L09_000922,691,TRANSFER,137053.08,CL000231_2,2298023.45,2160970.37,CL000231_3,2509486.23,2646539.31,0,0,L09_000231,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,2,4,2,5,520042.27,0.05964,NORMAL,A->B->C->D->A
L09_000923,692,TRANSFER,151661.3,CL000231_3,2646539.31,2494878.01,CL000231_4,2375637.44,2527298.74,0,0,L09_000231,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,3,4,1,5,520042.27,0.057306,NORMAL,A->B->C->D->A
L09_000924,694,TRANSFER,119328.1,CL000231_4,2527298.74,2407970.64,CL000231_1,2173386.46,2292714.56,0,0,L09_000231,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,4,4,2,5,520042.27,0.047216,NORMAL,A->B->C->D->A
L09_000925,361,TRANSFER,82592.93,CL000232_1,1796824.18,1714231.25,CL000232_2,1982307.88,2064900.81,0,0,L09_000232,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,1,4,0,6,270894.1,0.045966,NORMAL,A->B->C->D->A
L09_000926,364,TRANSFER,19784.88,CL000232_2,2064900.81,2045115.93,CL000232_3,2302278.79,2322063.67,0,0,L09_000232,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,2,4,3,6,270894.1,0.009582,NORMAL,A->B->C->D->A
L09_000927,365,TRANSFER,56482.02,CL000232_3,2322063.67,2265581.65,CL000232_4,1446454.95,1502936.97,0,0,L09_000232,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,3,4,1,6,270894.1,0.024324,NORMAL,A->B->C->D->A
L09_000928,367,TRANSFER,112034.27,CL000232_4,1502936.97,1390902.7,CL000232_1,1714231.25,1826265.52,0,0,L09_000232,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,4,4,2,6,270894.1,0.074544,NORMAL,A->B->C->D->A
L09_000929,503,TRANSFER,24434.09,CL000233_1,2434852.48,2410418.39,CL000233_2,1324487.92,1348922.01,0,0,L09_000233,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,1,4,0,5,353160.58,0.010035,NORMAL,A->B->C->D->A
L09_000930,504,TRANSFER,43657.45,CL000233_2,1348922.01,1305264.56,CL000233_3,2086134.85,2129792.3,0,0,L09_000233,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,2,4,1,5,353160.58,0.032365,NORMAL,A->B->C->D->A
L09_000931,507,TRANSFER,143659.56,CL000233_3,2129792.3,1986132.74,CL000233_4,1893849.66,2037509.22,0,0,L09_000233,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,3,4,3,5,353160.58,0.067452,NORMAL,A->B->C->D->A
L09_000932,508,TRANSFER,141409.48,CL000233_4,2037509.22,1896099.74,CL000233_1,2410418.39,2551827.87,0,0,L09_000233,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,4,4,1,5,353160.58,0.069403,NORMAL,A->B->C->D->A
L09_000933,692,TRANSFER,23211.08,CL000234_1,1602605.39,1579394.31,CL000234_2,1800874.72,1824085.8,0,0,L09_000234,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,1,4,0,5,243770.2,0.014483,NORMAL,A->B->C->D->A
L09_000934,694,TRANSFER,14705.53,CL000234_2,1824085.8,1809380.27,CL000234_3,2383746.2,2398451.73,0,0,L09_000234,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,2,4,2,5,243770.2,0.008062,NORMAL,A->B->C->D->A
L09_000935,695,TRANSFER,153415.67,CL000234_3,2398451.73,2245036.06,CL000234_4,1559330.23,1712745.9,0,0,L09_000234,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,3,4,1,5,243770.2,0.063964,NORMAL,A->B->C->D->A
L09_000936,697,TRANSFER,52437.92,CL000234_4,1712745.9,1660307.98,CL000234_1,1579394.31,1631832.23,0,0,L09_000234,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,4,4,2,5,243770.2,0.030616,NORMAL,A->B->C->D->A
L09_000937,320,TRANSFER,37720.01,CL000235_1,2093799.09,2056079.08,CL000235_2,2367671.76,2405391.77,0,0,L09_000235,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,1,4,0,8,289458.17,0.018015,NORMAL,A->B->C->D->A
L09_000938,323,TRANSFER,11601.65,CL000235_2,2405391.77,2393790.12,CL000235_3,2153547.04,2165148.69,0,0,L09_000235,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,2,4,3,8,289458.17,0.004823,NORMAL,A->B->C->D->A
L09_000939,325,TRANSFER,154268.06,CL000235_3,2165148.69,2010880.63,CL000235_4,2340821.61,2495089.67,0,0,L09_000235,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,3,4,2,8,289458.17,0.071251,NORMAL,A->B->C->D->A
L09_000940,328,TRANSFER,85868.45,CL000235_4,2495089.67,2409221.22,CL000235_1,2056079.08,2141947.53,0,0,L09_000235,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,4,4,3,8,289458.17,0.034415,NORMAL,A->B->C->D->A
L09_000941,605,TRANSFER,120271.29,CL000236_1,2440878.09,2320606.8,CL000236_2,2554760.91,2675032.2,0,0,L09_000236,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,1,4,0,6,412641.98,0.049274,NORMAL,A->B->C->D->A
L09_000942,608,TRANSFER,61409.83,CL000236_2,2675032.2,2613622.37,CL000236_3,1726727.66,1788137.49,0,0,L09_000236,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,2,4,3,6,412641.98,0.022957,NORMAL,A->B->C->D->A
L09_000943,610,TRANSFER,65138.63,CL000236_3,1788137.49,1722998.86,CL000236_4,2051950.03,2117088.66,0,0,L09_000236,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,3,4,2,6,412641.98,0.036428,NORMAL,A->B->C->D->A
L09_000944,611,TRANSFER,165822.23,CL000236_4,2117088.66,1951266.43,CL000236_1,2320606.8,2486429.03,0,0,L09_000236,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,4,4,1,6,412641.98,0.078326,NORMAL,A->B->C->D->A
L09_000945,60,TRANSFER,130075.99,CL000237_1,1432988.55,1302912.56,CL000237_2,1434612.59,1564688.58,0,0,L09_000237,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,1,4,0,5,326650.47,0.090773,NORMAL,A->B->C->D->A
L09_000946,61,TRANSFER,84248.3,CL000237_2,1564688.58,1480440.28,CL000237_3,2304361.93,2388610.23,0,0,L09_000237,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,2,4,1,5,326650.47,0.053843,NORMAL,A->B->C->D->A
L09_000947,63,TRANSFER,23326.54,CL000237_3,2388610.23,2365283.69,CL000237_4,2258989.52,2282316.06,0,0,L09_000237,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,3,4,2,5,326650.47,0.009766,NORMAL,A->B->C->D->A
L09_000948,65,TRANSFER,88999.64,CL000237_4,2282316.06,2193316.42,CL000237_1,1302912.56,1391912.2,0,0,L09_000237,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,4,4,2,5,326650.47,0.038995,NORMAL,A->B->C->D->A
L09_000949,432,TRANSFER,117258.03,CL000238_1,2346780.95,2229522.92,CL000238_2,1571647.04,1688905.07,0,0,L09_000238,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,1,4,0,5,413871.98,0.049965,NORMAL,A->B->C->D->A
L09_000950,433,TRANSFER,108063.99,CL000238_2,1688905.07,1580841.08,CL000238_3,1451420.37,1559484.36,0,0,L09_000238,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,2,4,1,5,413871.98,0.063985,NORMAL,A->B->C->D->A
L09_000951,435,TRANSFER,95106.73,CL000238_3,1559484.36,1464377.63,CL000238_4,2376969.6,2472076.33,0,0,L09_000238,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,3,4,2,5,413871.98,0.060986,NORMAL,A->B->C->D->A
L09_000952,437,TRANSFER,93443.23,CL000238_4,2472076.33,2378633.1,CL000238_1,2229522.92,2322966.15,0,0,L09_000238,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,4,4,2,5,413871.98,0.037799,NORMAL,A->B->C->D->A
L09_000953,11,TRANSFER,62382.91,CL000239_1,1376798.06,1314415.15,CL000239_2,1686552.53,1748935.44,0,0,L09_000239,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,1,4,0,3,220077.56,0.04531,NORMAL,A->B->C->D->A
L09_000954,12,TRANSFER,60753.27,CL000239_2,1748935.44,1688182.17,CL000239_3,2504566.35,2565319.62,0,0,L09_000239,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,2,4,1,3,220077.56,0.034737,NORMAL,A->B->C->D->A
L09_000955,13,TRANSFER,32409.44,CL000239_3,2565319.62,2532910.18,CL000239_4,2528797.7,2561207.14,0,0,L09_000239,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,3,4,1,3,220077.56,0.012634,NORMAL,A->B->C->D->A
L09_000956,14,TRANSFER,64531.94,CL000239_4,2561207.14,2496675.2,CL000239_1,1314415.15,1378947.09,0,0,L09_000239,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,4,4,1,3,220077.56,0.025196,NORMAL,A->B->C->D->A
L09_000957,899,TRANSFER,48031.38,CL000240_1,1565391.81,1517360.43,CL000240_2,1388499.62,1436531.0,0,0,L09_000240,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,1,4,0,8,429807.7,0.030683,NORMAL,A->B->C->D->A
L09_000958,902,TRANSFER,72391.85,CL000240_2,1436531.0,1364139.15,CL000240_3,1682494.49,1754886.34,0,0,L09_000240,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,2,4,3,8,429807.7,0.050394,NORMAL,A->B->C->D->A
L09_000959,904,TRANSFER,160906.08,CL000240_3,1754886.34,1593980.26,CL000240_4,2489300.36,2650206.44,0,0,L09_000240,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,3,4,2,8,429807.7,0.09169,NORMAL,A->B->C->D->A
L09_000960,907,TRANSFER,148478.39,CL000240_4,2650206.44,2501728.05,CL000240_1,1517360.43,1665838.82,0,0,L09_000240,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,4,4,3,8,429807.7,0.056025,NORMAL,A->B->C->D->A
L09_000961,754,TRANSFER,73727.86,CL000241_1,2187015.48,2113287.62,CL000241_2,1388105.94,1461833.8,0,0,L09_000241,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,1,4,0,6,480529.61,0.033712,NORMAL,A->B->C->D->A
L09_000962,757,TRANSFER,149337.15,CL000241_2,1461833.8,1312496.65,CL000241_3,2504458.6,2653795.75,0,0,L09_000241,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,2,4,3,6,480529.61,0.102157,NORMAL,A->B->C->D->A
L09_000963,759,TRANSFER,145589.64,CL000241_3,2653795.75,2508206.11,CL000241_4,1818551.11,1964140.75,0,0,L09_000241,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,3,4,2,6,480529.61,0.054861,NORMAL,A->B->C->D->A
L09_000964,760,TRANSFER,111874.96,CL000241_4,1964140.75,1852265.79,CL000241_1,2113287.62,2225162.58,0,0,L09_000241,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,4,4,1,6,480529.61,0.056959,NORMAL,A->B->C->D->A
L09_000965,835,TRANSFER,116922.0,CL000242_1,1611692.42,1494770.42,CL000242_2,1916192.42,2033114.42,0,0,L09_000242,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,1,4,0,6,372970.77,0.072546,NORMAL,A->B->C->D->A
L09_000966,838,TRANSFER,134576.94,CL000242_2,2033114.42,1898537.48,CL000242_3,2191568.07,2326145.01,0,0,L09_000242,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,2,4,3,6,372970.77,0.066193,NORMAL,A->B->C->D->A
L09_000967,840,TRANSFER,53894.99,CL000242_3,2326145.01,2272250.02,CL000242_4,2254269.47,2308164.46,0,0,L09_000242,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,3,4,2,6,372970.77,0.023169,NORMAL,A->B->C->D->A
L09_000968,841,TRANSFER,67576.84,CL000242_4,2308164.46,2240587.62,CL000242_1,1494770.42,1562347.26,0,0,L09_000242,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,4,4,1,6,372970.77,0.029277,NORMAL,A->B->C->D->A
L09_000969,75,TRANSFER,145650.14,CL000243_1,1335151.3,1189501.16,CL000243_2,2141727.71,2287377.85,0,0,L09_000243,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,1,4,0,5,507222.85,0.109089,NORMAL,A->B->C->D->A
L09_000970,78,TRANSFER,128319.01,CL000243_2,2287377.85,2159058.84,CL000243_3,2380836.44,2509155.45,0,0,L09_000243,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,2,4,3,5,507222.85,0.056099,NORMAL,A->B->C->D->A
L09_000971,79,TRANSFER,114522.61,CL000243_3,2509155.45,2394632.84,CL000243_4,2265520.0,2380042.61,0,0,L09_000243,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,3,4,1,5,507222.85,0.045642,NORMAL,A->B->C->D->A
L09_000972,80,TRANSFER,118731.09,CL000243_4,2380042.61,2261311.52,CL000243_1,1189501.16,1308232.25,0,0,L09_000243,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,4,4,1,5,507222.85,0.049886,NORMAL,A->B->C->D->A
L09_000973,702,TRANSFER,133923.78,CL000244_1,1449710.92,1315787.14,CL000244_2,1781747.97,1915671.75,0,0,L09_000244,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,1,4,0,6,471924.11,0.09238,NORMAL,A->B->C->D->A
L09_000974,704,TRANSFER,145700.08,CL000244_2,1915671.75,1769971.67,CL000244_3,1353270.57,1498970.65,0,0,L09_000244,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,2,4,2,6,471924.11,0.076057,NORMAL,A->B->C->D->A
L09_000975,707,TRANSFER,86155.43,CL000244_3,1498970.65,1412815.22,CL000244_4,2539233.08,2625388.51,0,0,L09_000244,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,3,4,3,6,471924.11,0.057476,NORMAL,A->B->C->D->A
L09_000976,708,TRANSFER,106144.82,CL000244_4,2625388.51,2519243.69,CL000244_1,1315787.14,1421931.96,0,0,L09_000244,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,4,4,1,6,471924.11,0.04043,NORMAL,A->B->C->D->A
L09_000977,420,TRANSFER,133235.62,CL000245_1,2520558.45,2387322.83,CL000245_2,2233076.6,2366312.22,0,0,L09_000245,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,1,4,0,8,420318.23,0.05286,NORMAL,A->B->C->D->A
L09_000978,423,TRANSFER,70488.65,CL000245_2,2366312.22,2295823.57,CL000245_3,2095119.14,2165607.79,0,0,L09_000245,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,2,4,3,8,420318.23,0.029788,NORMAL,A->B->C->D->A
L09_000979,426,TRANSFER,129971.6,CL000245_3,2165607.79,2035636.19,CL000245_4,2415065.57,2545037.17,0,0,L09_000245,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,3,4,3,8,420318.23,0.060016,NORMAL,A->B->C->D->A
L09_000980,428,TRANSFER,86622.36,CL000245_4,2545037.17,2458414.81,CL000245_1,2387322.83,2473945.19,0,0,L09_000245,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,4,4,2,8,420318.23,0.034036,NORMAL,A->B->C->D->A
L09_000981,206,TRANSFER,148193.44,CL000246_1,2015909.82,1867716.38,CL000246_2,2024388.6,2172582.04,0,0,L09_000246,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,1,4,0,4,416947.48,0.073512,NORMAL,A->B->C->D->A
L09_000982,208,TRANSFER,74307.88,CL000246_2,2172582.04,2098274.16,CL000246_3,1449818.79,1524126.67,0,0,L09_000246,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,2,4,2,4,416947.48,0.034203,NORMAL,A->B->C->D->A
L09_000983,209,TRANSFER,139758.21,CL000246_3,1524126.67,1384368.46,CL000246_4,1396090.73,1535848.94,0,0,L09_000246,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,3,4,1,4,416947.48,0.091697,NORMAL,A->B->C->D->A
L09_000984,210,TRANSFER,54687.95,CL000246_4,1535848.94,1481160.99,CL000246_1,1867716.38,1922404.33,0,0,L09_000246,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,4,4,1,4,416947.48,0.035608,NORMAL,A->B->C->D->A
L09_000985,360,TRANSFER,136324.91,CL000247_1,1665107.22,1528782.31,CL000247_2,2433805.05,2570129.96,0,0,L09_000247,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,1,4,0,6,400640.99,0.081872,NORMAL,A->B->C->D->A
L09_000986,362,TRANSFER,38790.93,CL000247_2,2570129.96,2531339.03,CL000247_3,1787668.23,1826459.16,0,0,L09_000247,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,2,4,2,6,400640.99,0.015093,NORMAL,A->B->C->D->A
L09_000987,365,TRANSFER,93367.33,CL000247_3,1826459.16,1733091.83,CL000247_4,2291601.79,2384969.12,0,0,L09_000247,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,3,4,3,6,400640.99,0.051119,NORMAL,A->B->C->D->A
L09_000988,366,TRANSFER,132157.82,CL000247_4,2384969.12,2252811.3,CL000247_1,1528782.31,1660940.13,0,0,L09_000247,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,4,4,1,6,400640.99,0.055413,NORMAL,A->B->C->D->A
