account_id,paysim_id,is_sender,is_receiver
A038444,C1353412978,0,1
A038445,C1353426429,0,1
A038446,C1353464698,1,0
A038447,C135347641,1,0
A038448,C1353481571,1,0
A038449,C1353497978,1,0
A038450,C1353507270,0,1
A038451,C1353512285,0,1
A038452,C1353532081,1,0
A038453,C1353533983,1,0
A038454,C1353541741,1,0
A038455,C1353559252,1,0
A038456,C1353583154,1,0
A038457,C135358498,0,1
A038458,C1353594252,0,1
A038459,C135359565,1,0
A038460,C1353621765,0,1
A038461,C1353622118,0,1
A038462,C1353625561,0,1
A038463,C1353640280,1,0
A038464,C1353657671,1,0
A038465,C1353659305,1,0
A038466,C135366236,0,1
A038467,C1353662505,1,0
A038468,C1353666458,0,1
A038469,C135368184,0,1
A038470,C1353689034,1,0
A038471,C1353696200,1,0
A038472,C135370160,1,0
A038473,C1353720428,1,0
A038474,C135372099,0,1
A038475,C1353723521,1,0
A038476,C1353763718,1,0
A038477,C1353777415,1,0
A038478,C1353787188,0,1
A038479,C135379072,1,0
A038480,C1353801833,0,1
A038481,C1353840911,1,0
A038482,C1353861615,1,0
A038483,C1353867837,1,0
A038484,C1353870019,0,1
A038485,C1353900757,0,1
A038486,C1353907463,1,0
A038487,C1353907767,0,1
A038488,C1353914363,1,0
A038489,C1353921878,1,0
A038490,C13539331,1,0
A038491,C13539334,1,0
A038492,C1353939138,0,1
A038493,C1353939955,0,1
A038494,C1353940563,1,0
A038495,C1353942599,0,1
A038496,C1353961605,1,0
A038497,C1353978265,1,0
A038498,C1353981724,0,1
A038499,C1353982187,1,0
A038500,C1353984977,1,0
A038501,C135401661,1,0
A038502,C1354027425,0,1
A038503,C1354035571,0,1
A038504,C1354064635,0,1
A038505,C1354071976,0,1
A038506,C1354084666,0,1
A038507,C1354087136,1,0
A038508,C1354111086,1,0
A038509,C1354136940,1,0
A038510,C1354139155,0,1
A038511,C1354152199,1,0
A038512,C1354155703,0,1
A038513,C1354172030,0,1
A038514,C1354182512,1,0
A038515,C1354204492,1,0
A038516,C1354216422,0,1
A038517,C1354246333,0,1
A038518,C1354259857,0,1
A038519,C1354269038,0,1
A038520,C1354283763,0,1
A038521,C1354307131,1,0
A038522,C1354323899,1,0
A038523,C1354334682,0,1
A038524,C1354352097,0,1
A038525,C1354396836,0,1
A038526,C135440130,0,1
A038527,C1354412026,1,0
A038528,C1354418670,0,1
A038529,C135442395,1,0
A038530,C1354426181,0,1
A038531,C1354428341,1,0
A038532,C1354431243,1,0
A038533,C1354433419,1,0
A038534,C135444397,0,1
A038535,C1354447622,1,0
A038536,C1354473035,1,0
A038537,C1354476455,1,0
A038538,C1354481835,0,1
A038539,C135450522,0,1
A038540,C1354516647,1,0
A038541,C1354523587,1,0
A038542,C1354536718,1,0
A038543,C1354545600,1,0
A038544,C1354552458,1,0
A038545,C1354571292,0,1
A038546,C1354581720,1,0
A038547,C1354584978,0,1
A038548,C1354588028,1,0
A038549,C1354598952,0,1
A038550,C135460456,1,0
A038551,C1354611365,1,0
A038552,C1354617873,0,1
A038553,C1354625333,0,1
A038554,C1354636562,0,1
A038555,C135463744,1,0
A038556,C1354639814,1,0
A038557,C1354667527,1,0
A038558,C1354671383,1,0
A038559,C1354689658,0,1
A038560,C1354709219,1,0
A038561,C1354721805,0,1
A038562,C1354724040,1,0
A038563,C1354741031,0,1
A038564,C1354745546,1,0
A038565,C1354768144,1,0
A038566,C1354778429,0,1
A038567,C1354785729,0,1
A038568,C135479233,0,1
A038569,C135482205,1,0
A038570,C135483498,0,1
A038571,C1354845690,1,0
A038572,C1354856385,1,0
A038573,C1354861105,0,1
A038574,C1354883932,1,0
A038575,C1354885512,0,1
A038576,C1354920735,1,0
A038577,C1354921962,1,0
A038578,C1354949117,1,0
A038579,C1354950098,1,0
A038580,C1354957474,1,0
A038581,C135496651,0,1
A038582,C1354969823,1,0
A038583,C1354977327,0,1
A038584,C1354992589,1,0
A038585,C1354993421,1,0
A038586,C1355016850,1,0
A038587,C1355022036,0,1
A038588,C1355034649,0,1
A038589,C1355037057,1,0
A038590,C135507317,1,0
A038591,C1355082180,1,0
A038592,C1355096524,1,0
A038593,C1355103315,0,1
A038594,C135510451,1,0
A038595,C1355105404,0,1
A038596,C1355114568,1,0
A038597,C1355124825,1,0
A038598,C1355126415,1,0
A038599,C1355133772,1,0
A038600,C1355138615,1,0
A038601,C1355150052,1,0
A038602,C1355161530,0,1
A038603,C1355161535,1,0
A038604,C1355174374,0,1
A038605,C1355184478,1,0
A038606,C1355185260,1,0
A038607,C1355193223,1,0
A038608,C1355200431,1,0
A038609,C1355248412,1,0
A038610,C1355250453,0,1
A038611,C1355260176,0,1
A038612,C1355264405,1,0
A038613,C1355277826,0,1
A038614,C1355282350,0,1
A038615,C1355283565,1,0
A038616,C1355304786,1,0
A038617,C1355309271,0,1
A038618,C1355312264,1,0
A038619,C135531312,0,1
A038620,C1355316129,0,1
A038621,C1355322897,1,0
A038622,C135534894,1,0
A038623,C1355350315,1,0
A038624,C1355363490,1,0
A038625,C1355370238,1,0
A038626,C1355381185,1,0
A038627,C1355391463,1,0
A038628,C1355414681,1,0
A038629,C1355421757,1,0
A038630,C1355422357,1,0
A038631,C1355428040,1,0
A038632,C1355440771,0,1
A038633,C1355480606,0,1
A038634,C1355480709,0,1
A038635,C1355483680,1,0
A038636,C135549403,1,0
A038637,C1355495911,1,0
A038638,C1355511233,0,1
A038639,C1355511382,1,0
A038640,C1355530636,1,0
A038641,C1355536268,1,0
A038642,C1355543447,1,0
A038643,C1355544881,1,0
A038644,C1355545381,1,0
A038645,C1355551836,0,1
A038646,C1355564870,0,1
A038647,C135557768,1,0
A038648,C1355580009,1,0
A038649,C1355580474,1,0
A038650,C1355605817,1,0
A038651,C1355606473,0,1
A038652,C1355613740,1,0
A038653,C1355617171,1,0
A038654,C135562141,1,0
A038655,C135562212,0,1
A038656,C1355624965,1,0
A038657,C1355626410,0,1
A038658,C1355666711,0,1
A038659,C135567045,1,0
A038660,C1355680316,1,0
A038661,C1355698898,0,1
A038662,C1355720201,1,0
A038663,C1355722955,1,0
A038664,C1355737347,1,0
A038665,C1355759827,1,0
A038666,C1355765073,1,0
A038667,C1355784100,0,1
A038668,C1355785097,0,1
A038669,C1355803119,0,1
A038670,C1355817516,0,1
A038671,C1355822376,1,0
A038672,C1355847784,1,0
A038673,C1355853621,0,1
A038674,C1355855780,0,1
A038675,C1355861938,1,0
A038676,C1355869712,1,0
A038677,C1355870718,1,0
A038678,C1355885061,1,0
A038679,C1355895471,0,1
A038680,C1355899086,1,0
A038681,C1355899379,1,0
A038682,C1355903280,1,0
A038683,C1355907293,1,0
A038684,C1355914943,1,0
A038685,C1355919837,1,0
A038686,C1355921443,0,1
A038687,C1355922572,1,0
A038688,C1355937480,0,1
A038689,C1355951917,0,1
A038690,C1355952742,1,0
A038691,C1355955638,0,1
A038692,C1355967813,1,0
A038693,C1355977276,0,1
A038694,C1355993091,1,0
A038695,C1355993311,1,0
A038696,C1355993578,0,1
A038697,C1355997544,1,0
A038698,C1356014393,1,0
A038699,C1356019381,1,0
A038700,C1356019913,1,0
A038701,C135603139,0,1
A038702,C1356033646,1,0
A038703,C1356034828,1,0
A038704,C1356040707,0,1
A038705,C135604207,0,1
A038706,C1356044853,1,0
A038707,C1356062142,1,0
A038708,C1356062559,0,1
A038709,C135607068,1,0
A038710,C1356070858,0,1
A038711,C1356072351,1,0
A038712,C135607416,0,1
A038713,C135609487,0,1
A038714,C1356098935,0,1
A038715,C1356115394,1,0
A038716,C1356118285,1,0
A038717,C1356129554,1,0
A038718,C1356133421,1,0
A038719,C1356134356,1,0
A038720,C1356151949,0,1
A038721,C1356157756,0,1
A038722,C1356159726,1,0
A038723,C1356172442,1,0
A038724,C1356176375,0,1
A038725,C1356197833,0,1
A038726,C1356212712,1,0
A038727,C1356217020,1,0
A038728,C1356230799,0,1
A038729,C1356234034,0,1
A038730,C1356234209,0,1
A038731,C1356244266,1,0
A038732,C1356283056,1,0
A038733,C1356302524,1,0
A038734,C1356305610,0,1
A038735,C1356315523,1,0
A038736,C1356339010,1,0
A038737,C1356346692,0,1
A038738,C1356360666,0,1
A038739,C1356375639,0,1
A038740,C1356380042,1,0
A038741,C1356383384,1,0
A038742,C1356394571,1,0
A038743,C135640250,0,1
A038744,C1356402886,0,1
A038745,C1356412255,1,0
A038746,C13564136,1,0
A038747,C1356428851,1,0
A038748,C1356457384,1,0
A038749,C1356473292,0,1
A038750,C1356473691,1,0
A038751,C135650185,0,1
A038752,C1356509463,0,1
A038753,C1356517693,1,0
A038754,C1356520190,1,0
A038755,C1356546227,1,0
A038756,C135654690,0,1
A038757,C1356556623,1,0
A038758,C1356560402,0,1
A038759,C135656121,1,0
A038760,C1356569288,1,0
A038761,C1356591035,0,1
A038762,C1356593787,0,1
A038763,C1356596361,0,1
A038764,C1356608957,1,0
A038765,C1356611281,1,0
A038766,C1356632027,0,1
A038767,C1356663413,0,1
A038768,C1356666800,0,1
A038769,C1356676084,1,0
A038770,C1356687065,0,1
A038771,C1356691328,0,1
A038772,C1356710075,0,1
A038773,C1356710242,1,0
A038774,C1356712696,0,1
A038775,C1356718052,1,0
A038776,C1356718624,1,0
A038777,C1356720534,0,1
A038778,C135672128,1,0
A038779,C1356729758,0,1
A038780,C1356741699,1,0
A038781,C1356743726,1,0
A038782,C1356745875,1,0
A038783,C1356755564,1,0
A038784,C1356763674,0,1
A038785,C1356768393,1,0
A038786,C1356785954,0,1
A038787,C1356786370,1,0
A038788,C135682617,1,0
A038789,C1356830448,1,0
A038790,C1356848330,0,1
A038791,C1356852982,1,0
A038792,C1356858328,1,0
A038793,C1356872811,1,0
A038794,C1356879616,0,1
A038795,C1356880466,1,0
A038796,C1356892140,0,1
A038797,C1356906078,0,1
A038798,C1356928798,1,0
A038799,C1356939581,0,1
A038800,C1356953467,0,1
A038801,C1356968761,1,0
A038802,C1356970778,1,0
A038803,C1356982848,1,0
A038804,C1356985018,1,0
A038805,C1356988116,0,1
A038806,C1356999164,1,0
A038807,C1357000993,0,1
A038808,C1357007070,1,0
A038809,C1357007794,0,1
A038810,C1357010622,1,0
A038811,C1357012319,1,0
A038812,C1357022750,1,0
A038813,C1357050524,1,0
A038814,C1357055237,1,0
A038815,C1357083462,0,1
A038816,C1357095598,0,1
A038817,C1357097922,1,0
A038818,C1357116189,0,1
A038819,C1357128063,0,1
A038820,C1357134467,0,1
A038821,C1357152553,0,1
A038822,C1357155606,0,1
A038823,C1357157508,0,1
A038824,C135716173,0,1
A038825,C1357163543,1,0
A038826,C1357178154,1,0
A038827,C135718555,1,0
A038828,C135718722,0,1
A038829,C1357191498,0,1
A038830,C1357200805,1,0
A038831,C1357204058,0,1
A038832,C1357204115,1,0
A038833,C1357206631,1,0
A038834,C1357223038,1,0
A038835,C1357224952,1,0
A038836,C1357235098,0,1
A038837,C1357244943,1,0
A038838,C1357249245,1,0
A038839,C1357255953,1,0
A038840,C1357259381,1,0
A038841,C135726214,1,0
A038842,C1357300936,1,0
A038843,C1357308451,1,0
A038844,C1357312214,0,1
A038845,C1357312384,1,0
A038846,C1357332406,1,0
A038847,C1357334670,0,1
A038848,C1357351330,1,0
A038849,C1357363886,1,0
A038850,C1357365001,0,1
A038851,C1357379518,0,1
A038852,C1357387680,1,0
A038853,C1357390321,1,0
A038854,C1357400343,0,1
A038855,C135741726,1,0
A038856,C1357417351,1,0
A038857,C135744236,1,0
A038858,C1357459887,1,0
A038859,C1357479917,1,0
A038860,C1357484082,0,1
A038861,C1357503652,1,0
A038862,C1357504293,1,0
A038863,C1357512377,1,0
A038864,C1357514188,1,0
A038865,C1357523058,0,1
A038866,C135752598,1,0
A038867,C1357532019,1,0
A038868,C1357559780,0,1
A038869,C1357568629,1,0
A038870,C1357578145,1,0
A038871,C1357588969,1,0
A038872,C1357603653,1,0
A038873,C1357607303,0,1
A038874,C1357620293,1,0
A038875,C1357627090,0,1
A038876,C1357630551,1,0
A038877,C1357650523,1,0
A038878,C1357660883,1,0
A038879,C1357662913,0,1
A038880,C1357670903,0,1
A038881,C1357682161,1,0
A038882,C1357683437,1,0
A038883,C1357685490,1,0
A038884,C1357694413,0,1
A038885,C1357718878,1,0
A038886,C1357730745,1,0
A038887,C1357750862,1,0
A038888,C1357752249,1,0
A038889,C135776378,1,0
A038890,C1357768618,1,0
A038891,C1357770570,1,0
A038892,C135777124,1,0
A038893,C1357772203,1,0
A038894,C1357775312,1,0
A038895,C1357788580,0,1
A038896,C135778900,0,1
A038897,C1357793165,0,1
A038898,C1357807955,1,0
A038899,C1357809060,1,0
A038900,C1357823314,1,0
A038901,C1357836902,0,1
A038902,C1357838933,1,0
A038903,C1357852087,0,1
A038904,C1357855276,1,0
A038905,C1357856504,1,0
A038906,C1357867769,1,0
A038907,C135786946,1,0
A038908,C1357873162,0,1
A038909,C1357888616,1,0
A038910,C1357894752,0,1
A038911,C1357917993,0,1
A038912,C1357940319,0,1
A038913,C1357971484,1,0
A038914,C1357984916,0,1
A038915,C1357985676,1,0
A038916,C1357990756,0,1
A038917,C1357994591,0,1
A038918,C1357994702,1,0
A038919,C135799895,1,0
A038920,C1358003283,0,1
A038921,C1358022837,0,1
A038922,C1358039935,1,0
A038923,C1358040078,1,0
A038924,C1358051119,1,0
A038925,C1358056528,1,0
A038926,C1358057419,1,0
A038927,C1358094588,1,0
A038928,C135810672,1,0
A038929,C1358108645,1,0
A038930,C1358115798,1,0
A038931,C1358117204,0,1
A038932,C1358120497,0,1
A038933,C1358152020,0,1
A038934,C1358164903,1,0
A038935,C1358165818,0,1
A038936,C1358175643,0,1
A038937,C1358185136,0,1
A038938,C1358196832,1,0
A038939,C1358226408,1,0
A038940,C1358231960,1,0
A038941,C135823299,0,1
A038942,C1358240343,1,0
A038943,C1358252415,1,0
A038944,C1358252811,1,0
A038945,C1358255985,1,0
A038946,C1358263526,1,0
A038947,C1358268002,1,0
A038948,C1358279135,0,1
A038949,C1358286964,1,0
A038950,C1358294558,0,1
A038951,C135832352,1,0
A038952,C1358331735,0,1
A038953,C1358340726,1,0
A038954,C1358346547,1,0
A038955,C1358366980,1,0
A038956,C1358371400,1,0
A038957,C1358374810,1,0
A038958,C1358392802,0,1
A038959,C1358398554,0,1
A038960,C1358406899,1,0
A038961,C1358419250,0,1
A038962,C1358427956,1,0
A038963,C1358435836,1,0
A038964,C1358438198,1,0
A038965,C1358444072,1,0
A038966,C1358445271,1,0
A038967,C1358451180,1,0
A038968,C1358513260,1,0
A038969,C1358541018,1,0
A038970,C1358556376,1,0
A038971,C1358587724,0,1
A038972,C135859315,1,0
A038973,C1358593649,0,1
A038974,C1358600264,1,0
A038975,C1358614628,0,1
A038976,C1358620682,0,1
A038977,C1358641024,1,0
A038978,C1358641216,1,0
A038979,C1358642669,1,0
A038980,C1358642760,0,1
A038981,C1358653488,1,0
A038982,C1358668286,0,1
A038983,C1358669375,1,0
A038984,C1358671662,1,0
A038985,C1358676364,1,0
A038986,C1358680669,1,0
A038987,C1358685386,0,1
A038988,C1358689691,0,1
A038989,C1358699508,1,0
A038990,C1358700061,1,0
A038991,C1358710927,1,0
A038992,C1358712105,1,0
A038993,C1358729095,0,1
A038994,C1358749714,1,0
A038995,C1358767858,1,0
A038996,C1358771607,1,0
A038997,C1358801001,0,1
A038998,C1358819178,0,1
A038999,C1358826079,0,1
A039000,C135883964,0,1
A039001,C1358843776,1,0
A039002,C135884492,1,0
A039003,C1358852366,1,0
A039004,C1358852958,1,0
A039005,C135885416,1,0
A039006,C1358865329,0,1
A039007,C1358870266,0,1
A039008,C1358874248,1,0
A039009,C1358890021,1,0
A039010,C1358897542,0,1
A039011,C13589010,1,0
A039012,C1358912494,0,1
A039013,C1358917683,1,0
A039014,C1358922022,0,1
A039015,C1358924002,1,0
A039016,C1358932727,1,0
A039017,C1358938030,1,0
A039018,C1358938471,1,0
A039019,C1358940186,1,0
A039020,C1358953902,0,1
A039021,C1358960766,1,0
A039022,C1358962958,1,0
A039023,C1358977082,1,0
A039024,C135897967,1,0
A039025,C1358988939,1,0
A039026,C1358993608,1,0
A039027,C13590103,0,1
A039028,C1359014103,1,0
A039029,C1359035422,0,1
A039030,C1359040060,1,0
A039031,C1359044626,0,1
A039032,C1359047145,1,0
A039033,C1359047644,1,0
A039034,C1359074059,0,1
A039035,C1359099715,1,0
A039036,C1359112312,0,1
A039037,C1359123837,0,1
A039038,C1359126816,1,0
A039039,C1359127950,1,0
A039040,C1359145953,1,0
A039041,C1359154749,0,1
A039042,C1359164074,1,0
A039043,C1359205061,1,0
A039044,C1359207155,0,1
A039045,C1359208509,1,0
A039046,C1359223179,0,1
A039047,C1359224154,1,0
A039048,C135924282,1,0
A039049,C1359285806,0,1
A039050,C1359288222,1,0
A039051,C1359291621,0,1
A039052,C1359319885,0,1
A039053,C1359336284,1,0
A039054,C1359345208,0,1
A039055,C1359346789,0,1
A039056,C1359352679,1,0
A039057,C1359352870,1,0
A039058,C1359356887,1,0
A039059,C1359359275,1,0
A039060,C1359373577,1,0
A039061,C1359390143,1,0
A039062,C1359391332,0,1
A039063,C1359396261,1,0
A039064,C1359398272,1,0
A039065,C1359401876,1,0
A039066,C1359406111,0,1
A039067,C1359409006,0,1
A039068,C1359411563,1,0
A039069,C1359414617,1,0
A039070,C1359426400,0,1
A039071,C1359428492,0,1
A039072,C1359445978,0,1
A039073,C1359449036,1,0
A039074,C1359456277,1,0
A039075,C1359461628,1,0
A039076,C1359462010,0,1
A039077,C1359464203,0,1
A039078,C1359465864,1,0
A039079,C1359467526,1,0
A039080,C1359484306,0,1
A039081,C1359494307,1,0
A039082,C1359494512,1,0
A039083,C1359530727,1,0
A039084,C1359547639,1,0
A039085,C13595509,1,0
A039086,C1359553406,1,0
A039087,C1359558918,0,1
A039088,C1359574464,0,1
A039089,C1359578139,1,0
A039090,C1359579363,0,1
A039091,C1359584798,0,1
A039092,C1359590516,1,0
A039093,C1359592390,1,0
A039094,C1359596125,0,1
A039095,C1359603972,0,1
A039096,C135961444,1,0
A039097,C1359621076,0,1
A039098,C1359628254,0,1
A039099,C1359634401,0,1
A039100,C1359652839,0,1
A039101,C1359654417,1,0
A039102,C1359656221,1,0
A039103,C1359674169,0,1
A039104,C1359683882,1,0
A039105,C1359691695,0,1
A039106,C1359693445,1,0
A039107,C1359694413,1,0
A039108,C1359699810,0,1
A039109,C1359703098,1,0
A039110,C1359708638,0,1
A039111,C1359715671,1,0
A039112,C1359722357,1,0
A039113,C1359734115,1,0
A039114,C1359734631,0,1
A039115,C1359746380,1,0
A039116,C1359751072,1,0
A039117,C1359753702,1,0
A039118,C1359789009,1,0
A039119,C1359800066,1,0
A039120,C1359811388,1,0
A039121,C135981249,1,0
A039122,C135983976,0,1
A039123,C1359842951,0,1
A039124,C1359881236,1,0
A039125,C1359882105,1,0
A039126,C1359884625,0,1
A039127,C1359885374,1,0
A039128,C1359905703,1,0
A039129,C135991169,1,0
A039130,C1359914913,0,1
A039131,C1359922364,1,0
A039132,C1359934785,1,0
A039133,C135994120,0,1
A039134,C1359948466,1,0
A039135,C1359953204,0,1
A039136,C1359953853,1,0
A039137,C1359962466,1,0
A039138,C1359983447,1,0
A039139,C1359989724,1,0
A039140,C1359992758,0,1
A039141,C1359994188,0,1
A039142,C1360008281,1,0
A039143,C1360016610,1,0
A039144,C1360024017,0,1
A039145,C1360042697,1,0
A039146,C1360051869,1,0
A039147,C136008451,1,0
A039148,C136009033,1,0
A039149,C1360101896,0,1
A039150,C1360106226,1,0
A039151,C1360116482,1,0
A039152,C1360120331,1,0
A039153,C1360148749,0,1
A039154,C1360150600,1,0
A039155,C1360153757,1,0
A039156,C1360164066,1,0
A039157,C1360165289,1,0
A039158,C1360168496,1,0
A039159,C1360211577,0,1
A039160,C1360213023,0,1
A039161,C1360239988,1,0
A039162,C1360243494,0,1
A039163,C1360247792,1,0
A039164,C1360274601,0,1
A039165,C1360289733,1,0
A039166,C136035313,0,1
A039167,C1360357529,1,0
A039168,C1360361177,1,0
A039169,C1360361247,1,0
A039170,C1360364854,0,1
A039171,C1360371610,0,1
A039172,C1360389351,1,0
A039173,C1360393616,0,1
A039174,C1360394691,1,0
A039175,C1360405333,0,1
A039176,C1360411350,1,0
A039177,C1360424159,1,0
A039178,C1360435633,0,1
A039179,C1360438091,1,0
A039180,C136043865,1,0
A039181,C1360443688,1,0
A039182,C1360458170,0,1
A039183,C1360464828,1,0
A039184,C1360477900,0,1
A039185,C1360499372,0,1
A039186,C1360504997,1,0
A039187,C1360510202,0,1
A039188,C136052712,1,0
A039189,C1360535317,0,1
A039190,C1360544029,1,0
A039191,C1360545054,1,0
A039192,C1360555573,1,0
A039193,C1360568925,1,0
A039194,C1360574838,0,1
A039195,C1360587835,0,1
A039196,C1360594277,0,1
A039197,C1360594823,0,1
A039198,C1360602709,1,0
A039199,C136060766,1,0
A039200,C1360622884,0,1
A039201,C136063013,0,1
A039202,C1360654265,0,1
A039203,C1360664877,1,0
A039204,C1360670846,0,1
A039205,C1360689528,1,0
A039206,C1360696955,0,1
A039207,C136069846,0,1
A039208,C1360705143,1,0
A039209,C1360708848,1,0
A039210,C1360716566,1,0
A039211,C1360735702,1,0
A039212,C1360737715,0,1
A039213,C1360741197,1,0
A039214,C136074678,0,1
A039215,C1360747748,0,1
A039216,C1360754741,1,0
A039217,C1360767589,0,1
A039218,C1360775802,1,0
A039219,C136078199,1,0
A039220,C1360787183,0,1
A039221,C1360796064,1,0
A039222,C1360807708,1,0
A039223,C136080813,0,1
A039224,C1360809301,1,0
A039225,C1360817098,1,0
A039226,C1360818002,1,0
A039227,C1360821811,1,0
A039228,C1360843129,0,1
A039229,C1360845151,1,0
A039230,C1360858776,1,0
A039231,C1360860736,1,0
A039232,C1360879560,0,1
A039233,C1360886036,0,1
A039234,C1360897728,0,1
A039235,C1360900395,1,0
A039236,C1360905880,0,1
A039237,C1360913629,0,1
A039238,C1360921062,0,1
A039239,C1360922655,1,0
A039240,C1360933983,1,0
A039241,C1360934066,0,1
A039242,C1360942584,0,1
A039243,C1360947354,0,1
A039244,C1360951164,0,1
A039245,C1360951522,0,1
A039246,C1360959431,1,0
A039247,C1360971151,1,0
A039248,C1361002201,0,1
A039249,C1361008297,1,0
A039250,C1361013913,1,0
A039251,C1361019287,1,0
A039252,C1361021053,0,1
A039253,C1361024243,1,0
A039254,C1361040802,0,1
A039255,C1361053113,1,0
A039256,C1361054618,1,0
A039257,C1361061446,0,1
A039258,C136107964,0,1
A039259,C1361083253,1,0
A039260,C136109802,0,1
A039261,C1361103005,0,1
A039262,C1361113996,1,0
A039263,C1361125443,1,0
A039264,C136115431,1,0
A039265,C136116219,1,0
A039266,C1361163773,1,0
A039267,C1361182345,1,0
A039268,C1361194859,0,1
A039269,C1361203889,0,1
A039270,C1361208401,1,0
A039271,C1361226052,0,1
A039272,C1361226347,1,0
A039273,C1361232655,0,1
A039274,C1361236762,1,0
A039275,C1361253823,0,1
A039276,C1361255902,1,0
A039277,C1361258771,0,1
A039278,C1361268901,0,1
A039279,C1361280204,1,0
A039280,C1361282894,0,1
A039281,C1361291887,1,0
A039282,C1361308935,1,0
A039283,C1361312213,1,0
A039284,C1361315617,0,1
A039285,C13613224,0,1
A039286,C1361333152,1,0
A039287,C1361339323,1,0
A039288,C1361352669,1,0
A039289,C1361356623,1,0
A039290,C1361370826,0,1
A039291,C1361378066,1,0
A039292,C1361378265,1,0
A039293,C1361383137,0,1
A039294,C1361390059,0,1
A039295,C1361396394,0,1
A039296,C1361409994,1,0
A039297,C1361422263,1,0
A039298,C1361430680,1,0
A039299,C1361431835,1,0
A039300,C1361454164,1,0
A039301,C1361454601,0,1
A039302,C1361457328,0,1
A039303,C136146066,0,1
A039304,C1361478502,1,0
A039305,C1361514344,0,1
A039306,C1361519461,0,1
A039307,C1361521669,0,1
A039308,C1361555796,1,0
A039309,C1361575008,1,0
A039310,C1361582616,1,0
A039311,C1361584882,1,0
A039312,C1361587255,1,0
A039313,C1361602306,1,0
A039314,C136160244,1,0
A039315,C136161193,1,0
A039316,C1361617190,1,0
A039317,C1361619413,1,0
A039318,C1361619963,1,0
A039319,C1361631138,0,1
A039320,C136163776,1,0
A039321,C1361655259,1,0
A039322,C1361656583,1,0
