record_id,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,scenario_id,scenario_type,fraud_reason,severity,transaction_count_in_scenario,combined_scenario_amount,individual_amount_percentile,scenario_total_ratio
S05_000665,178,TRANSFER,126750.52,C2043795899,704133.08,577382.56,C_SYN_924311184,0.0,126750.52,1,0,S05_00095,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,923515.19,49.54,1.3115634192331938
S05_000666,159,TRANSFER,180898.48,C2046429820,1714918.87,1534020.39,C_SYN_971896203,0.0,180898.48,1,0,S05_00096,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1019282.54,70.71,0.594361959525234
S05_000667,161,TRANSFER,243051.63,C2046429820,1534020.39,1290968.76,C_SYN_115284004,0.0,243051.63,1,0,S05_00096,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1019282.54,95.0,0.6644517547775229
S05_000668,161,TRANSFER,172797.12,C2046429820,1290968.76,1118171.64,C_SYN_781100065,0.0,172797.12,1,0,S05_00096,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1019282.54,67.54,0.789548571260547
S05_000669,162,TRANSFER,1064.14,C2046429820,1118171.64,1117107.5,C_SYN_870726143,0.0,1064.14,1,0,S05_00096,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1019282.54,0.42,0.9115617884925074
S05_000670,165,TRANSFER,61806.12,C2046429820,1117107.5,1055301.38,C_SYN_419857629,0.0,61806.12,1,0,S05_00096,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1019282.54,24.16,0.9124301287029225
S05_000671,168,TRANSFER,200247.38,C2046429820,1055301.38,855054.0,C_SYN_896807843,0.0,200247.38,1,0,S05_00096,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1019282.54,78.27,0.9658686696685644
S05_000672,168,TRANSFER,159417.67,C2046429820,855054.0,695636.33,C_SYN_875978629,0.0,159417.67,1,0,S05_00096,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1019282.54,62.31,1.1920680331300713
S05_000673,283,TRANSFER,201269.64,C1117783016,1961632.49,1760362.85,C_SYN_421558335,0.0,201269.64,1,0,S05_00097,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,967723.56,78.67,0.4933256177868465
S05_000674,284,TRANSFER,170301.36,C1117783016,1760362.85,1590061.49,C_SYN_484766200,0.0,170301.36,1,0,S05_00097,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,967723.56,66.56,0.5497295969407671
S05_000675,285,TRANSFER,117278.12,C1117783016,1590061.49,1472783.37,C_SYN_691755536,0.0,117278.12,1,0,S05_00097,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,967723.56,45.84,0.6086076331551178
S05_000676,289,TRANSFER,161519.03,C1117783016,1472783.37,1311264.34,C_SYN_618757634,0.0,161519.03,1,0,S05_00097,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,967723.56,63.13,0.6570712161151032
S05_000677,290,TRANSFER,102864.84,C1117783016,1311264.34,1208399.5,C_SYN_499582985,0.0,102864.84,1,0,S05_00097,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,967723.56,40.21,0.7380079900594262
S05_000678,292,TRANSFER,20163.44,C1117783016,1208399.5,1188236.06,C_SYN_838236606,0.0,20163.44,1,0,S05_00097,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,967723.56,7.88,0.8008308179538307
S05_000679,293,TRANSFER,194327.13,C1117783016,1188236.06,993908.93,C_SYN_649472830,0.0,194327.13,1,0,S05_00097,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,967723.56,75.96,0.8144202928835538
S05_000680,134,TRANSFER,49048.06,C1992487049,2113362.63,2064314.57,C_SYN_495903522,0.0,49048.06,1,0,S05_00098,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1056087.18,19.17,0.49971886746194616
S05_000681,136,TRANSFER,241717.67,C1992487049,2064314.57,1822596.9,C_SYN_904163217,0.0,241717.67,1,0,S05_00098,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1056087.18,94.48,0.511592174636446
S05_000682,137,TRANSFER,243051.63,C1992487049,1822596.9,1579545.27,C_SYN_348618166,0.0,243051.63,1,0,S05_00098,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1056087.18,95.0,0.5794408955704906
S05_000683,139,TRANSFER,175402.27,C1992487049,1579545.27,1404143.0,C_SYN_191337805,0.0,175402.27,1,0,S05_00098,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1056087.18,68.56,0.6686020337992592
S05_000684,139,TRANSFER,105134.34,C1992487049,1404143.0,1299008.66,C_SYN_561297404,0.0,105134.34,1,0,S05_00098,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1056087.18,41.09,0.75212224111077
S05_000685,140,TRANSFER,201255.44,C1992487049,1299008.66,1097753.22,C_SYN_542940743,0.0,201255.44,1,0,S05_00098,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1056087.18,78.66,0.8129947186033386
S05_000686,141,TRANSFER,40477.77,C1992487049,1097753.22,1057275.45,C_SYN_332097712,0.0,40477.77,1,0,S05_00098,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1056087.18,15.82,0.9620442561762651
S05_000687,253,TRANSFER,174503.27,C1814735636,1605543.2,1431039.93,C_SYN_185846777,0.0,174503.27,1,0,S05_00099,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,906986.01,68.21,0.5649091285740552
S05_000688,254,TRANSFER,195033.96,C1814735636,1431039.93,1236005.97,C_SYN_703700154,0.0,195033.96,1,0,S05_00099,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,906986.01,76.23,0.6337950402264457
S05_000689,258,TRANSFER,70702.7,C1814735636,1236005.97,1165303.27,C_SYN_249695804,0.0,70702.7,1,0,S05_00099,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,906986.01,27.64,0.7338039071121962
S05_000690,261,TRANSFER,10191.16,C1814735636,1165303.27,1155112.11,C_SYN_688463781,0.0,10191.16,1,0,S05_00099,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,906986.01,3.98,0.778326151955276
S05_000691,264,TRANSFER,180766.93,C1814735636,1155112.11,974345.18,C_SYN_619322495,0.0,180766.93,1,0,S05_00099,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,906986.01,70.66,0.7851930580140831
S05_000692,265,TRANSFER,231431.13,C1814735636,974345.18,742914.05,C_SYN_541331264,0.0,231431.13,1,0,S05_00099,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,906986.01,90.46,0.9308672415252262
S05_000693,266,TRANSFER,44356.86,C1814735636,742914.05,698557.19,C_SYN_133949700,0.0,44356.86,1,0,S05_00099,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,906986.01,17.34,1.2208491816785534
S05_000694,190,TRANSFER,222238.53,C1154167312,2101756.87,1879518.34,C_SYN_213522889,0.0,222238.53,1,0,S05_00100,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1062977.3,86.86,0.5057565483299693
S05_000695,194,TRANSFER,169274.07,C1154167312,1879518.34,1710244.27,C_SYN_614797539,0.0,169274.07,1,0,S05_00100,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1062977.3,66.16,0.5655583547005985
S05_000696,194,TRANSFER,183388.6,C1154167312,1710244.27,1526855.67,C_SYN_460267284,0.0,183388.6,1,0,S05_00100,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1062977.3,71.68,0.6215353669917573
S05_000697,195,TRANSFER,147292.72,C1154167312,1526855.67,1379562.95,C_SYN_846999963,0.0,147292.72,1,0,S05_00100,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1062977.3,57.57,0.6961871517299341
S05_000698,195,TRANSFER,142970.77,C1154167312,1379562.95,1236592.18,C_SYN_734941312,0.0,142970.77,1,0,S05_00100,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1062977.3,55.88,0.7705174309008517
S05_000699,196,TRANSFER,189801.36,C1154167312,1236592.18,1046790.82,C_SYN_223011085,0.0,189801.36,1,0,S05_00100,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1062977.3,74.19,0.8596021527485319
S05_000700,197,TRANSFER,8011.25,C1154167312,1046790.82,1038779.57,C_SYN_601341203,0.0,8011.25,1,0,S05_00100,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1062977.3,3.13,1.0154629556266075
S05_000701,164,TRANSFER,76242.93,C1975316136,1485791.92,1409548.99,C_SYN_222848205,0.0,76242.93,1,0,S05_00101,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,928619.95,29.8,0.625
S05_000702,171,TRANSFER,237588.67,C1975316136,1409548.99,1171960.32,C_SYN_467426429,0.0,237588.67,1,0,S05_00101,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,928619.95,92.86,0.658806438504844
S05_000703,172,TRANSFER,46907.33,C1975316136,1171960.32,1125052.99,C_SYN_430654921,0.0,46907.33,1,0,S05_00101,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,928619.95,18.33,0.7923646681143607
S05_000704,173,TRANSFER,12981.09,C1975316136,1125052.99,1112071.9,C_SYN_980518922,0.0,12981.09,1,0,S05_00101,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,928619.95,5.07,0.8254010773305887
S05_000705,174,TRANSFER,156799.62,C1975316136,1112071.9,955272.28,C_SYN_595500322,0.0,156799.62,1,0,S05_00101,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,928619.95,61.29,0.8350358911145943
S05_000706,176,TRANSFER,183934.14,C1975316136,955272.28,771338.14,C_SYN_815110142,0.0,183934.14,1,0,S05_00101,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,928619.95,71.89,0.9720997556843164
S05_000707,176,TRANSFER,214166.17,C1975316136,771338.14,557171.97,C_SYN_429547207,0.0,214166.17,1,0,S05_00101,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,928619.95,83.71,1.2039077310503534
S05_000708,167,TRANSFER,231454.71,C58376589,1996951.11,1765496.4,C_SYN_163810540,0.0,231454.71,1,0,S05_00102,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1110609.13,90.47,0.5561523887282347
S05_000709,168,TRANSFER,153159.93,C58376589,1765496.4,1612336.47,C_SYN_639718755,0.0,153159.93,1,0,S05_00102,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1110609.13,59.86,0.6290633784356626
S05_000710,173,TRANSFER,151381.75,C58376589,1612336.47,1460954.72,C_SYN_437462391,0.0,151381.75,1,0,S05_00102,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1110609.13,59.17,0.6888197039914379
S05_000711,173,TRANSFER,209917.47,C58376589,1460954.72,1251037.25,C_SYN_145325696,0.0,209917.47,1,0,S05_00102,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1110609.13,82.05,0.7601940804845752
S05_000712,174,TRANSFER,185885.54,C58376589,1251037.25,1065151.71,C_SYN_486658606,0.0,185885.54,1,0,S05_00102,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1110609.13,72.66,0.8877506485118648
S05_000713,175,TRANSFER,1000.0,C58376589,1065151.71,1064151.71,C_SYN_616830923,0.0,1000.0,1,0,S05_00102,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1110609.13,0.39,1.0426769441134351
S05_000714,175,TRANSFER,177809.73,C58376589,1064151.71,886341.98,C_SYN_315968916,0.0,177809.73,1,0,S05_00102,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1110609.13,69.5,1.0436567639401715
S05_000715,336,TRANSFER,53117.24,C983593512,2227274.88,2174157.64,C_SYN_443723804,0.0,53117.24,1,0,S05_00103,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1006448.87,20.76,0.45187456610654186
S05_000716,337,TRANSFER,206908.62,C983593512,2174157.64,1967249.02,C_SYN_275149536,0.0,206908.62,1,0,S05_00103,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1006448.87,80.87,0.4629143956645204
S05_000717,339,TRANSFER,109025.34,C983593512,1967249.02,1858223.68,C_SYN_182181217,0.0,109025.34,1,0,S05_00103,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1006448.87,42.61,0.5116021712391042
S05_000718,340,TRANSFER,221966.29,C983593512,1858223.68,1636257.39,C_SYN_344470189,0.0,221966.29,1,0,S05_00103,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1006448.87,86.76,0.5416187947836291
S05_000719,343,TRANSFER,105246.08,C983593512,1636257.39,1531011.31,C_SYN_897330943,0.0,105246.08,1,0,S05_00103,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1006448.87,41.14,0.6150920241221951
S05_000720,346,TRANSFER,67133.67,C983593512,1531011.31,1463877.64,C_SYN_318809670,0.0,67133.67,1,0,S05_00103,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1006448.87,26.24,0.6573752025385103
S05_000721,347,TRANSFER,243051.63,C983593512,1463877.64,1220826.01,C_SYN_172219534,0.0,243051.63,1,0,S05_00103,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1006448.87,95.0,0.6875225377443432
S05_000722,325,TRANSFER,202781.72,C337852076,1902559.07,1699777.35,C_SYN_196052433,0.0,202781.72,1,0,S05_00104,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1189099.42,79.26,0.6250000006570098
S05_000723,326,TRANSFER,163584.54,C337852076,1699777.35,1536192.81,C_SYN_179245136,0.0,163584.54,1,0,S05_00104,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1189099.42,63.94,0.699561869088325
S05_000724,327,TRANSFER,243051.63,C337852076,1536192.81,1293141.18,C_SYN_715116743,0.0,243051.63,1,0,S05_00104,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1189099.42,95.0,0.7740561030226407
S05_000725,334,TRANSFER,201899.08,C337852076,1293141.18,1091242.1,C_SYN_929884665,0.0,201899.08,1,0,S05_00104,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1189099.42,78.91,0.9195433865929472
S05_000726,334,TRANSFER,175462.48,C337852076,1091242.1,915779.62,C_SYN_649193215,0.0,175462.48,1,0,S05_00104,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1189099.42,68.58,1.0896751692406295
S05_000727,334,TRANSFER,2707.65,C337852076,915779.62,913071.97,C_SYN_482876243,0.0,2707.65,1,0,S05_00104,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1189099.42,1.06,1.2984558664889265
S05_000728,337,TRANSFER,199612.32,C337852076,913071.97,713459.65,C_SYN_785709450,0.0,199612.32,1,0,S05_00104,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1189099.42,78.02,1.3023063450299541
S05_000729,23,TRANSFER,150208.34,C1696123697,1551642.38,1401434.04,C_SYN_139380576,0.0,150208.34,1,0,S05_00105,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,908113.19,58.71,0.5852593366262656
S05_000730,26,TRANSFER,65163.63,C1696123697,1401434.04,1336270.41,C_SYN_673330663,0.0,65163.63,1,0,S05_00105,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,908113.19,25.47,0.6479885346583989
S05_000731,30,TRANSFER,120052.55,C1696123697,1336270.41,1216217.86,C_SYN_438266104,0.0,120052.55,1,0,S05_00105,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,908113.19,46.92,0.6795878911963634
S05_000732,32,TRANSFER,19370.95,C1696123697,1216217.86,1196846.91,C_SYN_765142813,0.0,19370.95,1,0,S05_00105,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,908113.19,7.57,0.7466698359453461
