record_id,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
R020949,164,CASH_IN,165639.49,C358644826,2472385.05,2638024.54,C1771953277,1385067.39,1219427.9,0,0
R020950,131,CASH_IN,178231.99,C343100983,21111283.15,21289515.15,C93436372,3413506.52,3235274.53,0,0
R020951,681,TRANSFER,807466.16,C1365547819,807466.16,0.0,C1383531200,0.0,0.0,1,0
R020952,161,PAYMENT,2179.28,C1361431835,5034.0,2854.72,M1288316187,0.0,0.0,0,0
R020953,423,CASH_OUT,207241.52,C1850635238,207241.52,0.0,C1011806570,0.0,207241.52,1,0
R020954,636,TRANSFER,729078.34,C1326188637,729078.34,0.0,C1097922403,0.0,0.0,1,0
R020955,160,CASH_OUT,114553.66,C1371655571,31475.0,0.0,C715084085,303164.1,417717.76,0,0
R020956,163,CASH_IN,3111.18,C1369429779,11534.0,14645.18,C1809791313,313259.95,310148.76,0,0
R020957,158,PAYMENT,8042.73,C7657179,360337.77,352295.05,M1795401028,0.0,0.0,0,0
R020958,41,TRANSFER,555953.74,C1893849740,0.0,0.0,C377833979,576118.21,1132071.96,0,0
R020959,274,CASH_IN,204957.49,C569634634,0.0,204957.49,C991760300,406770.12,201812.63,0,0
R020960,20,CASH_IN,286394.52,C1890588024,23825898.73,24112293.25,C2125627512,1076287.97,1131883.74,0,0
R020961,304,DEBIT,1831.45,C1902342828,0.0,0.0,C431216027,803765.87,805597.33,0,0
R020962,476,CASH_OUT,83807.09,C775021811,0.0,0.0,C1016316711,6711792.23,6795599.32,0,0
R020963,226,CASH_IN,47212.66,C171512200,1393293.29,1440505.95,C548630975,405309.02,358096.35,0,0
R020964,206,PAYMENT,4083.33,C368788530,0.0,0.0,M1005143059,0.0,0.0,0,0
R020965,17,CASH_IN,5225.37,C726857001,8305768.96,8310994.33,C206172012,169767.36,164542.0,0,0
R020966,161,CASH_IN,249121.64,C1929850663,12567111.6,12816233.24,C163501363,952315.74,703194.1,0,0
R020967,254,TRANSFER,1299171.29,C1924463611,30511.0,0.0,C393469173,3699346.45,4998517.74,0,0
R020968,331,TRANSFER,571191.01,C1155064,0.0,0.0,C1437213279,689886.01,1261077.02,0,0
R020969,355,CASH_OUT,112651.94,C575980022,411738.0,299086.06,C503349528,0.0,62605.1,0,0
R020970,407,CASH_OUT,54196.9,C2113297499,0.0,0.0,C272309166,130233.03,184429.93,0,0
R020971,184,PAYMENT,19515.3,C166049593,441470.18,421954.88,M2051070929,0.0,0.0,0,0
R020972,548,CASH_OUT,7999.77,C1335762222,784.0,0.0,C1840724320,0.0,7999.77,0,0
R020973,369,TRANSFER,2472897.34,C319616146,0.0,0.0,C1578801625,15179600.55,17652497.89,0,0
R020974,155,PAYMENT,30662.65,C810830602,14839.0,0.0,M2118524334,0.0,0.0,0,0
R020975,284,PAYMENT,13081.84,C1169615474,30903.0,17821.16,M1181220158,0.0,0.0,0,0
R020976,17,CASH_OUT,275099.28,C729702014,0.0,0.0,C1630027625,284425.64,559524.92,0,0
R020977,401,PAYMENT,64598.04,C339226099,12240.0,0.0,M593041473,0.0,0.0,0,0
R020978,212,PAYMENT,3467.68,C1240178988,0.0,0.0,M1950338348,0.0,0.0,0,0
R020979,403,PAYMENT,9733.89,C1246651266,0.0,0.0,M1127062574,0.0,0.0,0,0
R020980,309,PAYMENT,5544.35,C1394737314,142548.0,137003.65,M1164305561,0.0,0.0,0,0
R020981,592,PAYMENT,10756.67,C1258762716,0.0,0.0,M83059884,0.0,0.0,0,0
R020982,619,PAYMENT,5311.86,C299464836,510.0,0.0,M1725326258,0.0,0.0,0,0
R020983,208,PAYMENT,2136.09,C1085313614,3895.0,1758.91,M1083838036,0.0,0.0,0,0
R020984,9,CASH_OUT,147582.9,C1682453307,978205.09,830622.19,C1835007625,123520.4,335979.62,0,0
R020985,395,PAYMENT,10965.82,C1011441803,0.0,0.0,M730995553,0.0,0.0,0,0
R020986,186,CASH_IN,216363.43,C802524556,9300179.76,9516543.19,C1152780087,4439909.28,3942757.21,0,0
R020987,281,CASH_IN,388834.18,C642007743,3054695.89,3443530.07,C1250985335,864074.59,475240.41,0,0
R020988,40,CASH_IN,126397.26,C298635178,363705.0,490102.26,C1360510202,313730.55,187333.28,0,0
R020989,253,CASH_OUT,128547.44,C137436316,0.0,0.0,C1789142765,2635741.99,3024981.75,0,0
R020990,259,CASH_IN,85565.53,C1925477361,11732560.46,11818126.0,C484600230,102291.92,16726.38,0,0
R020991,138,PAYMENT,9949.12,C1397621983,0.0,0.0,M728105927,0.0,0.0,0,0
R020992,230,TRANSFER,1085905.24,C242645454,0.0,0.0,C1670479841,3086706.73,4467495.5,0,0
R020993,538,TRANSFER,2863605.42,C551041149,5849.0,0.0,C1170129837,125800.89,2989406.31,0,0
R020994,305,PAYMENT,577.75,C421394699,109880.0,109302.25,M510125843,0.0,0.0,0,0
R020995,327,TRANSFER,1261105.22,C1008387036,0.0,0.0,C2013684634,1433531.51,3069025.88,0,0
R020996,230,PAYMENT,15581.22,C1191869969,25867.0,10285.78,M1594586482,0.0,0.0,0,0
R020997,656,PAYMENT,8928.17,C356518791,10234.0,1305.83,M831353354,0.0,0.0,0,0
R020998,157,PAYMENT,25445.05,C2145720508,10948.0,0.0,M1786079065,0.0,0.0,0,0
R020999,162,CASH_OUT,381497.7,C483326830,1389.0,0.0,C219034339,7334.43,388832.12,0,0
R021000,44,TRANSFER,274143.82,C831851165,0.0,0.0,C653207751,801103.69,1075247.5,0,0
R021001,253,CASH_IN,16846.01,C45016270,5310389.24,5327235.25,C1680600358,490577.94,473731.93,0,0
R021002,202,CASH_OUT,171508.11,C2044300826,0.0,0.0,C313140840,593721.94,765230.05,0,0
R021003,139,PAYMENT,36506.8,C1708590080,9926.0,0.0,M414525325,0.0,0.0,0,0
R021004,212,PAYMENT,8008.17,C1949085627,84132.14,76123.97,M1696836321,0.0,0.0,0,0
R021005,234,CASH_OUT,269294.16,C633916620,0.0,0.0,C1063896758,811107.29,1080401.45,0,0
R021006,159,CASH_IN,522470.26,C369137720,5520.0,527990.26,C1135318248,21466.24,0.0,0,0
R021007,201,PAYMENT,5325.37,C2038163520,0.0,0.0,M727358055,0.0,0.0,0,0
R021008,404,CASH_IN,241632.09,C296158702,400.0,242032.09,C1603899980,18426.0,0.0,0,0
R021009,378,CASH_IN,57716.87,C1337529553,7818267.09,7875983.96,C741162826,109598.41,51881.54,0,0
R021010,183,PAYMENT,27050.1,C1589277790,45205.0,18154.9,M14894,0.0,0.0,0,0
R021011,326,PAYMENT,12028.45,C1851428434,131.0,0.0,M346479590,0.0,0.0,0,0
R021012,137,PAYMENT,48739.13,C1646981439,0.0,0.0,M1810300848,0.0,0.0,0,0
R021013,357,PAYMENT,6107.29,C1963565826,10146.0,4038.71,M1052299605,0.0,0.0,0,0
R021014,189,PAYMENT,7119.97,C252186186,21226.0,14106.03,M1520511894,0.0,0.0,0,0
R021015,375,TRANSFER,2916109.57,C677768871,0.0,0.0,C43184203,4362875.95,7278985.52,0,0
R021016,160,DEBIT,7927.14,C2074641259,615863.99,607936.85,C263884614,329734.69,337661.83,0,0
R021017,133,TRANSFER,1568145.37,C1276427386,349069.03,0.0,C909704643,0.0,1568145.37,0,0
R021018,41,TRANSFER,178862.82,C356118097,30434.0,0.0,C1510621732,5206.0,184068.82,0,0
R021019,278,DEBIT,3534.57,C1138515747,20859.0,17324.43,C1552927345,35745.65,39280.23,0,0
R021020,276,CASH_IN,176269.89,C1255121174,79283.0,255552.89,C2019017627,0.0,0.0,0,0
R021021,275,PAYMENT,9638.39,C2121663846,0.0,0.0,M2054781513,0.0,0.0,0,0
R021022,235,CASH_IN,164048.14,C426782887,733782.31,897830.45,C237371759,882029.54,717981.4,0,0
R021023,548,TRANSFER,26837.51,C1541160054,12248.0,0.0,C200673477,2437613.7,2464451.21,0,0
R021024,302,CASH_IN,74513.37,C1462870804,119848.0,194361.37,C1791741364,0.0,0.0,0,0
R021025,209,PAYMENT,137.58,C129600419,0.0,0.0,M1078147132,0.0,0.0,0,0
R021026,303,TRANSFER,233445.61,C298784992,0.0,0.0,C204708039,6632574.94,6866020.55,0,0
R021027,204,PAYMENT,5610.18,C1949032844,52357.0,46746.82,M535454228,0.0,0.0,0,0
R021028,304,CASH_IN,160040.12,C1669521330,12787087.53,12947127.65,C553532579,2389109.16,2229069.04,0,0
R021029,139,CASH_IN,297125.51,C959457216,3578.0,300703.51,C15900138,0.0,0.0,0,0
R021030,8,DEBIT,9097.88,C1708657188,0.0,0.0,C1672788422,178652.61,114194.51,0,0
R021031,476,PAYMENT,8265.95,C2000535268,28458.0,20192.05,M1035630977,0.0,0.0,0,0
R021032,133,PAYMENT,36168.18,C1308649309,107216.0,71047.82,M1399237765,0.0,0.0,0,0
R021033,37,TRANSFER,1346960.01,C1457550397,0.0,0.0,C573802611,1678005.13,3024965.14,0,0
R021034,144,PAYMENT,10535.41,C802537858,59715.0,49179.59,M144925394,0.0,0.0,0,0
R021035,346,CASH_OUT,272796.54,C691636230,34937.0,0.0,C1587647588,836349.18,2065647.42,0,0
R021036,451,PAYMENT,6495.63,C173973470,0.0,0.0,M416897165,0.0,0.0,0,0
R021037,688,CASH_IN,389337.66,C487354880,3663640.72,4052978.39,C1434543884,1040931.05,651593.39,0,0
R021038,686,CASH_IN,584803.55,C929901887,0.0,584803.55,C2024628363,8229465.18,7644661.63,0,0
R021039,305,TRANSFER,10000000.0,C1507081216,0.0,0.0,C1597201839,20010420.33,38571639.52,0,0
R021040,327,CASH_IN,108434.5,C795485947,4176204.78,4284639.27,C175554030,1007136.11,898701.61,0,0
R021041,490,CASH_OUT,127277.7,C442580861,29340.0,0.0,C843610253,0.0,127277.7,0,0
R021042,304,TRANSFER,250212.98,C1082867410,0.0,0.0,C599553478,316069.55,566282.54,0,0
R021043,354,CASH_OUT,230523.87,C1872249239,19455.0,0.0,C1648974161,20975914.14,21206438.01,0,0
R021044,45,PAYMENT,8030.14,C251642978,0.0,0.0,M1156985926,0.0,0.0,0,0
R021045,332,PAYMENT,2153.47,C294336033,0.0,0.0,M1697939186,0.0,0.0,0,0
R021046,282,CASH_OUT,118336.66,C1535900537,0.0,0.0,C401016084,1225733.48,1344070.13,0,0
R021047,187,PAYMENT,9431.86,C882184679,0.0,0.0,M59888223,0.0,0.0,0,0
R021048,327,CASH_OUT,254114.46,C99669314,307860.44,53745.98,C978796357,397022.54,651137.0,0,0
R021049,213,TRANSFER,1207659.58,C1287577658,0.0,0.0,C1155421209,13021403.63,14229063.21,0,0
R021050,282,TRANSFER,146150.48,C625028026,0.0,0.0,C1539296491,192477.6,338628.07,0,0
R021051,396,TRANSFER,86844.13,C590991262,0.0,0.0,C1629846625,490066.54,576910.66,0,0
R021052,300,TRANSFER,38166409.52,C1769534655,0.0,0.0,C1620573488,38223980.72,76390390.24,0,0
R021053,335,TRANSFER,781861.23,C1550507750,46356.95,0.0,C1410656085,1356050.45,2137911.68,0,0
R021054,154,TRANSFER,995636.58,C923619343,1488128.36,492491.78,C1550271801,20268.1,1015904.67,0,0
R021055,212,TRANSFER,354991.83,C778523796,0.0,0.0,C1544325155,1094469.43,1449461.26,0,0
R021056,351,TRANSFER,9772559.35,C417981063,9772559.35,0.0,C1176673721,0.0,0.0,1,0
R021057,683,CASH_OUT,58626.55,C419998630,0.0,0.0,C1484450843,325366.76,383993.3,0,0
R021058,153,CASH_IN,84542.58,C289414782,3998187.4,4082729.98,C876732144,1002687.15,918144.57,0,0
R021059,329,CASH_IN,273951.29,C1575529051,69952.0,343903.29,C1820450373,363856.56,89905.26,0,0
R021060,395,CASH_OUT,155885.85,C1657380535,22419.0,0.0,C1130963442,7508611.19,7664497.04,0,0
R021061,355,TRANSFER,883366.69,C466961726,883366.69,0.0,C1107573885,0.0,0.0,1,0
R021062,546,CASH_OUT,312571.86,C2128359424,108.0,0.0,C190249384,2546140.45,2858712.31,0,0
R021063,138,CASH_OUT,81875.91,C363862497,65399.0,0.0,C1046861404,21072.98,102948.89,0,0
R021064,236,CASH_IN,275211.68,C1956638364,72156.0,347367.68,C1005541569,761675.37,486463.69,0,0
R021065,403,CASH_IN,619.59,C1116278405,10497798.09,10498417.67,C2032281725,133661.06,133041.48,0,0
R021066,527,PAYMENT,4249.37,C1123322933,18996.0,14746.63,M1938404563,0.0,0.0,0,0
R021067,408,CASH_OUT,262268.27,C1290970904,0.0,0.0,C1435612379,1596918.69,1859186.96,0,0
R021068,164,PAYMENT,23515.87,C290490314,196916.9,173401.03,M1568102089,0.0,0.0,0,0
R021069,133,TRANSFER,1074614.28,C1799783506,113105.0,0.0,C1460404003,0.0,1074614.28,0,0
R021070,451,PAYMENT,195.27,C189385536,9915.0,9719.73,M710159203,0.0,0.0,0,0
R021071,137,CASH_OUT,155514.77,C1362287804,0.0,0.0,C707978906,7802396.29,7957911.06,0,0
R021072,227,CASH_IN,391676.09,C211321726,875227.44,1266903.53,C1329243476,2157605.98,1765929.89,0,0
R021073,252,CASH_OUT,17111.25,C1832701814,0.0,0.0,C1416694170,856812.87,873924.12,0,0
R021074,370,CASH_OUT,168078.58,C171776721,12462.0,0.0,C201913980,0.0,168078.58,0,0
R021075,610,PAYMENT,2657.14,C1363738575,55607.0,52949.86,M696127991,0.0,0.0,0,0
R021076,408,CASH_OUT,84958.56,C1038930872,0.0,0.0,C1684750699,13008649.14,13093607.7,0,0
R021077,40,PAYMENT,253.23,C1261548029,14432.0,14178.77,M1845150139,0.0,0.0,0,0
R021078,330,CASH_OUT,113825.29,C1783869432,0.0,0.0,C856409779,434314.63,548139.92,0,0
R021079,204,CASH_OUT,105878.84,C5652777,932380.0,826501.16,C1072322306,64929.07,170807.91,0,0
R021080,18,CASH_OUT,109081.61,C940434367,0.0,0.0,C45254776,1822461.84,1931543.46,0,0
R021081,301,CASH_OUT,141433.52,C988036319,0.0,0.0,C1361194859,1732342.62,1873776.14,0,0
R021082,132,TRANSFER,1893103.72,C955210825,318663.0,0.0,C917254463,1992681.74,3948989.54,0,0
R021083,37,TRANSFER,800156.5,C1589087807,8234.0,0.0,C1103973243,0.0,800156.5,0,0
R021084,179,PAYMENT,11742.35,C1227184717,144.0,0.0,M841307660,0.0,0.0,0,0
R021085,251,PAYMENT,37032.55,C537740160,342.0,0.0,M1377836601,0.0,0.0,0,0
R021086,692,PAYMENT,4095.35,C1330789336,11667.0,7571.65,M1625099340,0.0,0.0,0,0
R021087,44,PAYMENT,9874.39,C959646133,0.0,0.0,M164680559,0.0,0.0,0,0
R021088,353,CASH_IN,457508.18,C1528954659,4268582.66,4726090.84,C2055485452,660074.07,202565.89,0,0
R021089,17,TRANSFER,141634.21,C621412622,0.0,0.0,C1060041730,18395810.61,18537444.82,0,0
R021090,201,TRANSFER,385407.32,C248821650,25542.0,0.0,C968717113,3489331.65,3874738.97,0,0
R021091,393,CASH_OUT,433500.11,C785949819,77932.0,0.0,C615117917,0.0,433500.11,0,0
R021092,129,CASH_OUT,30683.59,C631040236,9537.0,0.0,C1384099521,0.0,30683.59,0,0
R021093,379,TRANSFER,293497.21,C1027905219,309858.59,16361.38,C561794302,596372.95,889870.16,0,0
R021094,324,CASH_OUT,462392.57,C1176835496,0.0,0.0,C179982739,526918.47,989311.04,0,0
R021095,188,CASH_IN,180078.61,C1533027035,10586.41,190665.02,C983225951,601838.87,421760.26,0,0
R021096,249,PAYMENT,8755.21,C1448137537,39378.07,30622.87,M254027311,0.0,0.0,0,0
R021097,20,CASH_OUT,46258.27,C619210537,118167.0,71908.73,C1693666449,593059.06,639317.33,0,0
R021098,324,CASH_IN,127943.62,C869529749,3022093.8,3150037.42,C226718911,935967.52,808023.9,0,0
R021099,687,CASH_IN,262282.76,C1947897805,137451.0,399733.76,C484903595,0.0,0.0,0,0
R021100,354,CASH_OUT,100646.46,C1510538973,78047.0,0.0,C1691116532,263584.21,364230.67,0,0
R021101,300,CASH_OUT,80843.65,C292648603,0.0,0.0,C956272704,85113.26,165956.91,0,0
R021102,189,CASH_IN,6979.46,C1540655597,10806.0,17785.46,C1444870497,17675.11,10695.65,0,0
R021103,372,CASH_IN,73143.74,C1971694126,167264.78,240408.53,C920144684,2972644.51,2899500.77,0,0
R021104,565,CASH_IN,215491.27,C733980120,26623.0,242114.27,C1704504327,0.0,0.0,0,0
R021105,18,CASH_OUT,532004.6,C544194519,31931.0,0.0,C1608855651,496353.74,1028358.34,0,0
R021106,276,CASH_IN,65284.73,C1662071080,10521.0,75805.73,C9082848,371979.57,306694.83,0,0
R021107,142,PAYMENT,13494.95,C1299783301,0.0,0.0,M199213441,0.0,0.0,0,0
R021108,20,TRANSFER,743087.98,C1626167416,16529.0,0.0,C614371608,406278.4,1149366.39,0,0
R021109,17,CASH_OUT,69081.43,C974221597,0.0,0.0,C309492431,340697.88,409779.3,0,0
R021110,131,CASH_OUT,202355.15,C2052696779,1608.0,0.0,C610931791,78849.34,281204.49,0,0
R021111,327,CASH_IN,197901.85,C1380248442,1680511.75,1878413.6,C840486403,1967870.68,1769968.82,0,0
R021112,301,CASH_IN,571016.04,C1222228197,208803.03,779819.07,C775540356,1554943.48,983927.44,0,0
R021113,154,PAYMENT,7284.0,C1362232265,79874.0,72590.0,M2068083955,0.0,0.0,0,0
R021114,14,PAYMENT,8300.22,C186751518,304062.41,295762.19,M681259490,0.0,0.0,0,0
R021115,323,TRANSFER,360522.62,C192198525,20580.0,0.0,C1869468001,0.0,360522.62,0,0
R021116,44,CASH_OUT,15264.53,C134504612,0.0,0.0,C480188549,1494873.69,1341695.75,0,0
R021117,209,PAYMENT,52715.53,C1118513928,0.0,0.0,M357666133,0.0,0.0,0,0
R021118,131,TRANSFER,713358.31,C1366755370,220.0,0.0,C1569575932,0.0,713358.31,0,0
R021119,308,CASH_OUT,51833.21,C1749607318,0.0,0.0,C6888673,88658.96,140492.17,0,0
R021120,349,CASH_OUT,423296.9,C1430028958,0.0,0.0,C280254276,2189827.59,2613124.49,0,0
R021121,646,TRANSFER,10000000.0,C19004745,10399045.08,10399045.08,C1806199534,0.0,0.0,1,1
R021122,185,PAYMENT,34702.11,C1474620257,0.0,0.0,M1353398333,0.0,0.0,0,0
R021123,370,CASH_OUT,288138.65,C1458923937,0.0,0.0,C817225967,2851215.59,3139354.24,0,0
R021124,186,CASH_IN,29902.1,C831457424,2385700.46,2415602.55,C1480509193,6978759.49,6948857.39,0,0
R021125,35,CASH_OUT,367539.66,C646236682,0.0,0.0,C2027549096,448364.89,815904.55,0,0
R021126,401,CASH_IN,251239.77,C967402885,2425223.57,2676463.34,C1425546354,3144036.04,2892796.27,0,0
R021127,161,CASH_OUT,135413.04,C1068568428,0.0,0.0,C1992896935,667045.2,802458.24,0,0
R021128,380,CASH_OUT,148806.0,C812998642,26400.0,0.0,C57070729,3024589.63,3173395.64,0,0
R021129,18,CASH_OUT,162599.73,C1136214721,70102.0,0.0,C1646899549,13110979.47,13328326.55,0,0
R021130,500,TRANSFER,516459.04,C1781654625,0.0,0.0,C1386809119,621078.72,1137537.76,0,0
R021131,377,TRANSFER,224177.1,C1978500599,197261.0,0.0,C919197116,189260.33,413437.44,0,0
R021132,254,PAYMENT,6940.21,C1361019287,0.0,0.0,M1366939647,0.0,0.0,0,0
R021133,43,CASH_OUT,288972.14,C665445375,0.0,0.0,C1444273011,499208.29,788180.43,0,0
R021134,184,CASH_OUT,13529.54,C234435026,11442.0,0.0,C336055429,71052.25,84581.79,0,0
R021135,348,CASH_IN,42666.49,C1115168400,264046.0,306712.49,C373520376,1140823.63,1098157.15,0,0
R021136,182,CASH_IN,89663.34,C515497091,5478980.89,5568644.23,C461380409,599791.28,510127.95,0,0
R021137,206,PAYMENT,5635.8,C773449249,0.0,0.0,M1121011289,0.0,0.0,0,0
R021138,351,CASH_IN,86868.94,C1654757608,764833.59,851702.53,C1735523058,382823.9,295954.96,0,0
R021139,162,CASH_IN,357170.13,C827670100,5446028.95,5803199.08,C1246144456,370328.09,13157.96,0,0
R021140,280,TRANSFER,101083.03,C1140636497,56396.0,0.0,C1942861028,0.0,101083.03,0,0
R021141,162,CASH_IN,11185.88,C45265243,1608.0,12793.88,C770886957,0.0,0.0,0,0
R021142,94,CASH_IN,102344.96,C1551650960,12449.0,114793.96,C1057068451,0.0,0.0,0,0
R021143,330,CASH_IN,330419.72,C1746893415,4904098.25,5234517.97,C2136408870,1284606.99,954187.26,0,0
R021144,684,CASH_IN,10856.45,C693477453,257.0,11113.45,C1259878375,803929.26,793072.81,0,0
R021145,234,CASH_OUT,165232.64,C386871634,269.0,0.0,C529664200,267067.29,432299.93,0,0
R021146,284,CASH_IN,36937.13,C1502337144,41524.0,78461.13,C1470985631,16779.43,0.0,0,0
R021147,44,CASH_OUT,211691.06,C831734142,0.0,0.0,C1230145041,336030.37,547721.44,0,0
R021148,398,PAYMENT,12792.0,C1140759189,0.0,0.0,M1308118478,0.0,0.0,0,0
R021149,398,PAYMENT,28843.56,C1737664192,0.0,0.0,M14148720,0.0,0.0,0,0
R021150,38,PAYMENT,4690.96,C1134846373,327.0,0.0,M148067324,0.0,0.0,0,0
R021151,306,CASH_OUT,544039.05,C394310370,0.0,0.0,C2042515883,1454105.42,1669660.43,0,0
R021152,585,PAYMENT,7924.44,C1369305045,0.0,0.0,M846299863,0.0,0.0,0,0
R021153,139,PAYMENT,3332.1,C1560914174,0.0,0.0,M1298782683,0.0,0.0,0,0
R021154,39,TRANSFER,385042.97,C205561705,0.0,0.0,C1839930097,4677209.71,5062252.69,0,0
R021155,324,TRANSFER,3500981.39,C269851892,0.0,0.0,C1690808262,8216293.61,11717275.01,0,0
R021156,155,CASH_IN,34796.39,C535247477,15244337.7,15279134.09,C1876369029,181579.7,146783.31,0,0
R021157,303,CASH_IN,178080.53,C485642040,12820262.53,12998343.06,C507502859,5116804.23,4938723.71,0,0
R021158,234,CASH_IN,97423.13,C1314637224,5118.0,102541.13,C1731709647,0.0,0.0,0,0
R021159,395,PAYMENT,7951.92,C2014024960,0.0,0.0,M1691673730,0.0,0.0,0,0
R021160,280,PAYMENT,11221.97,C379327398,0.0,0.0,M391726682,0.0,0.0,0,0
R021161,132,TRANSFER,504511.82,C442197880,0.0,0.0,C345262715,6933087.77,7437599.59,0,0
R021162,354,CASH_IN,233073.87,C1040712542,6551.0,239624.87,C784001410,46655.74,0.0,0,0
R021163,375,TRANSFER,541835.51,C477686481,59808.0,0.0,C1806310459,7561246.38,8103081.89,0,0
R021164,355,CASH_OUT,296822.61,C1804541356,0.0,0.0,C889304560,1105971.07,1402793.67,0,0
R021165,228,CASH_IN,268548.67,C2132315822,8407586.64,8676135.31,C201713403,925977.74,657429.08,0,0
R021166,321,CASH_IN,164242.28,C1118997029,4111935.98,4276178.26,C1853614726,526190.39,361948.12,0,0
R021167,395,PAYMENT,2888.59,C2064521669,0.0,0.0,M791986287,0.0,0.0,0,0
R021168,157,PAYMENT,38695.25,C325039343,419242.0,380546.75,M42428804,0.0,0.0,0,0
R021169,191,CASH_IN,214235.52,C236209016,9569526.33,9783761.85,C1875884022,265963.12,51727.6,0,0
R021170,179,CASH_OUT,93738.5,C780953160,0.0,0.0,C2119045971,1503896.88,1597635.39,0,0
R021171,186,CASH_IN,295858.56,C1421476762,915.0,296773.56,C1034180590,346104.79,50246.23,0,0
R021172,129,PAYMENT,2361.54,C1120342607,24858.1,22496.57,M1823749818,0.0,0.0,0,0
R021173,331,CASH_OUT,17979.29,C267947562,21131.0,3151.71,C2067111306,2279052.29,2297031.58,0,0
R021174,163,TRANSFER,2388477.19,C589354447,0.0,0.0,C1206868531,5450160.19,7838637.38,0,0
R021175,525,TRANSFER,556513.6,C2061665244,210177.0,0.0,C583809434,0.0,556513.6,0,0
R021176,189,PAYMENT,20069.24,C1960278977,0.0,0.0,M1809449350,0.0,0.0,0,0
R021177,95,PAYMENT,3577.89,C1624457163,37951.11,34373.22,M550493584,0.0,0.0,0,0
R021178,278,CASH_OUT,43472.78,C75704592,0.0,0.0,C77056687,2769475.26,2812948.04,0,0
R021179,374,CASH_IN,132636.01,C1990008498,430212.08,562848.1,C1477119236,307711.56,175075.54,0,0
R021180,130,CASH_IN,195598.96,C1677255958,3123822.55,3319421.51,C878392726,254921.09,59322.13,0,0
R021181,43,CASH_OUT,62494.24,C1295958941,51429.0,0.0,C1855260724,0.0,62494.24,0,0
R021182,308,TRANSFER,391570.14,C1106151634,23571.28,0.0,C283923651,2503362.6,2894932.74,0,0
R021183,345,TRANSFER,3243616.64,C938227342,17975.0,0.0,C1090269608,254330.74,3497947.38,0,0
R021184,703,TRANSFER,512922.65,C650074487,512922.65,0.0,C255214104,0.0,0.0,1,0
R021185,348,PAYMENT,1991.98,C1760420609,49854.0,47862.02,M695814283,0.0,0.0,0,0
R021186,133,TRANSFER,983629.78,C958375365,11435.0,0.0,C879650455,4446981.18,5430610.96,0,0
R021187,253,CASH_OUT,150639.29,C201018096,0.0,0.0,C1111489019,337269.36,487908.65,0,0
R021188,301,CASH_IN,413367.03,C122699123,21496.0,434863.03,C2111893020,1513268.64,1099901.61,0,0
R021189,492,PAYMENT,17411.37,C1571581333,0.0,0.0,M1059406040,0.0,0.0,0,0
R021190,228,CASH_IN,232047.86,C334459278,6255.0,238302.86,C1142543877,417000.13,184952.26,0,0
R021191,351,PAYMENT,1403.42,C1974143326,39413.85,38010.43,M2143607278,0.0,0.0,0,0
R021192,395,DEBIT,2428.34,C1212563396,38382.0,35953.66,C690375876,65055.53,67483.88,0,0
R021193,137,CASH_IN,181301.54,C822980838,1363852.92,1545154.47,C1079542559,2490710.38,2309408.83,0,0
R021194,165,CASH_IN,199901.09,C1444286966,319851.52,519752.61,C474385902,239204.9,39303.81,0,0
R021195,299,TRANSFER,459052.45,C731871879,151257.0,0.0,C1028914921,31539.0,602072.58,0,0
R021196,205,CASH_OUT,335591.52,C80756778,0.0,0.0,C285241025,2375759.02,2711350.54,0,0
R021197,709,TRANSFER,995033.89,C1882594860,59878.0,0.0,C540450642,472146.96,1467180.85,0,0
R021198,311,TRANSFER,225301.45,C500485629,225301.45,0.0,C822023370,0.0,0.0,1,0
R021199,280,PAYMENT,15214.1,C1023483669,77343.0,62128.9,M189747076,0.0,0.0,0,0
R021200,162,TRANSFER,927216.84,C739847514,0.0,0.0,C1221164856,4532809.96,5460026.79,0,0
R021201,42,CASH_IN,99017.02,C616826186,13659181.64,13758198.66,C167514539,356772.68,257755.66,0,0
R021202,328,TRANSFER,2850936.38,C1310650931,557.0,0.0,C2085331183,65746.35,2916682.73,0,0
R021203,334,PAYMENT,4654.86,C426014767,36003.0,31348.14,M1576471145,0.0,0.0,0,0
R021204,403,CASH_OUT,104374.92,C1399774404,0.0,0.0,C826195120,275236.22,379611.15,0,0
R021205,632,TRANSFER,52541.42,C174237554,52541.42,0.0,C974759486,0.0,0.0,1,0
