record_id,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,scenario_id,scenario_type,fraud_reason,severity,is_legitimate_counterexample,previous_activity_step,dormant_gap,transaction_position,transaction_count_in_scenario,post_reactivation_pattern,balance_usage_ratio
L04_001147,122,CASH_OUT,188244.23,C1060021137,1254961.54,1066717.31,C_LEGIT_592330523,0.0,0.0,0,0,L04_00232,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,39,54,2,5,NORMAL,0.15
L04_001148,148,TRANSFER,160007.6,C1060021137,1066717.31,906709.71,C_LEGIT_886711092,234640.48,394648.08,0,0,L04_00232,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,39,54,3,5,NORMAL,0.15
L04_001149,167,PAYMENT,118537.75,C1060021137,906709.71,788171.96,C_LEGIT_222734604,0.0,0.0,0,0,L04_00232,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,39,54,4,5,NORMAL,0.1307
L04_001150,208,TRANSFER,31896.1,C1060021137,788171.96,756275.86,C_LEGIT_437848322,28445.94,60342.04,0,0,L04_00232,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,39,54,5,5,NORMAL,0.0405
L04_001151,388,TRANSFER,127866.6,C227253215,917605.27,789738.67,C_LEGIT_450699675,90437.57,218304.17,0,0,L04_00233,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,254,134,1,5,NORMAL,0.1393
L04_001152,423,PAYMENT,49614.19,C227253215,789738.67,740124.48,C_LEGIT_689985449,0.0,0.0,0,0,L04_00233,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,254,134,2,5,NORMAL,0.0628
L04_001153,455,CASH_OUT,68464.26,C227253215,740124.48,671660.22,C_LEGIT_282004627,0.0,0.0,0,0,L04_00233,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,254,134,3,5,NORMAL,0.0925
L04_001154,476,CASH_OUT,10139.87,C227253215,671660.22,661520.35,C_LEGIT_543651297,0.0,0.0,0,0,L04_00233,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,254,134,4,5,NORMAL,0.0151
L04_001155,494,CASH_OUT,12679.14,C227253215,661520.35,648841.21,C_LEGIT_180198195,0.0,0.0,0,0,L04_00233,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,254,134,5,5,NORMAL,0.0192
L04_001156,448,PAYMENT,93333.87,C1788182831,1375923.41,1282589.54,C_LEGIT_870617046,0.0,0.0,0,0,L04_00234,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,374,74,1,5,NORMAL,0.0678
L04_001157,471,CASH_OUT,162250.75,C1788182831,1282589.54,1120338.79,C_LEGIT_247838121,0.0,0.0,0,0,L04_00234,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,374,74,2,5,NORMAL,0.1265
L04_001158,519,PAYMENT,49686.03,C1788182831,1120338.79,1070652.76,C_LEGIT_514158376,0.0,0.0,0,0,L04_00234,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,374,74,3,5,NORMAL,0.0443
L04_001159,554,TRANSFER,40748.93,C1788182831,1070652.76,1029903.83,C_LEGIT_283269609,69619.24,110368.17,0,0,L04_00234,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,374,74,4,5,NORMAL,0.0381
L04_001160,593,TRANSFER,13340.27,C1788182831,1029903.83,1016563.56,C_LEGIT_447587605,24937.58,38277.85,0,0,L04_00234,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,374,74,5,5,NORMAL,0.013
L04_001161,507,TRANSFER,104859.21,C891856990,1027052.07,922192.86,C_LEGIT_722281380,52501.73,157360.94,0,0,L04_00235,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,370,137,1,5,NORMAL,0.1021
L04_001162,527,PAYMENT,75714.75,C891856990,922192.86,846478.11,C_LEGIT_776148615,0.0,0.0,0,0,L04_00235,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,370,137,2,5,NORMAL,0.0821
L04_001163,544,TRANSFER,32688.79,C891856990,846478.11,813789.32,C_LEGIT_792939966,45232.75,77921.54,0,0,L04_00235,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,370,137,3,5,NORMAL,0.0386
L04_001164,567,PAYMENT,122068.4,C891856990,813789.32,691720.92,C_LEGIT_535710628,0.0,0.0,0,0,L04_00235,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,370,137,4,5,NORMAL,0.15
L04_001165,606,PAYMENT,89786.25,C891856990,691720.92,601934.67,C_LEGIT_135860923,0.0,0.0,0,0,L04_00235,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,370,137,5,5,NORMAL,0.1298
L04_001166,305,PAYMENT,114426.91,C760692857,762846.05,648419.14,C_LEGIT_451867093,0.0,0.0,0,0,L04_00236,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,230,75,1,5,NORMAL,0.15
L04_001167,322,TRANSFER,97262.87,C760692857,648419.14,551156.27,C_LEGIT_202910846,116660.9,213923.77,0,0,L04_00236,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,230,75,2,5,NORMAL,0.15
L04_001168,358,PAYMENT,82673.44,C760692857,551156.27,468482.83,C_LEGIT_162739669,0.0,0.0,0,0,L04_00236,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,230,75,3,5,NORMAL,0.15
L04_001169,391,TRANSFER,70272.42,C760692857,468482.83,398210.41,C_LEGIT_479650692,108401.83,178674.25,0,0,L04_00236,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,230,75,4,5,NORMAL,0.15
L04_001170,419,TRANSFER,22048.25,C760692857,398210.41,376162.16,C_LEGIT_203298813,38476.27,60524.52,0,0,L04_00236,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,230,75,5,5,NORMAL,0.0554
L04_001171,91,PAYMENT,136320.6,C204619992,908804.02,772483.42,C_LEGIT_245168862,0.0,0.0,0,0,L04_00237,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,35,56,1,5,NORMAL,0.15
L04_001172,127,PAYMENT,15463.35,C204619992,772483.42,757020.07,C_LEGIT_288213984,0.0,0.0,0,0,L04_00237,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,35,56,2,5,NORMAL,0.02
L04_001173,166,TRANSFER,89286.74,C204619992,757020.07,667733.33,C_LEGIT_466336794,151248.28,240535.02,0,0,L04_00237,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,35,56,3,5,NORMAL,0.1179
L04_001174,216,CASH_OUT,90308.39,C204619992,667733.33,577424.94,C_LEGIT_197144925,0.0,0.0,0,0,L04_00237,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,35,56,4,5,NORMAL,0.1352
L04_001175,256,CASH_OUT,86613.74,C204619992,577424.94,490811.2,C_LEGIT_697873401,0.0,0.0,0,0,L04_00237,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,35,56,5,5,NORMAL,0.15
L04_001176,450,TRANSFER,181279.83,C1784322209,1483184.78,1301904.95,C_LEGIT_991145742,333546.08,514825.91,0,0,L04_00238,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,377,73,1,5,NORMAL,0.1222
L04_001177,500,CASH_OUT,146201.4,C1784322209,1301904.95,1155703.55,C_LEGIT_404290669,0.0,0.0,0,0,L04_00238,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,377,73,2,5,NORMAL,0.1123
L04_001178,522,TRANSFER,28497.28,C1784322209,1155703.55,1127206.27,C_LEGIT_644677720,56482.67,84979.95,0,0,L04_00238,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,377,73,3,5,NORMAL,0.0247
L04_001179,557,PAYMENT,169080.94,C1784322209,1127206.27,958125.33,C_LEGIT_844653561,0.0,0.0,0,0,L04_00238,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,377,73,4,5,NORMAL,0.15
L04_001180,585,TRANSFER,51345.62,C1784322209,958125.33,906779.71,C_LEGIT_287517848,65302.38,116648.0,0,0,L04_00238,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,377,73,5,5,NORMAL,0.0536
L04_001181,140,PAYMENT,66294.49,C295790017,1060989.91,994695.42,C_LEGIT_184070931,0.0,0.0,0,0,L04_00239,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,19,121,1,5,NORMAL,0.0625
L04_001182,187,TRANSFER,128815.44,C295790017,994695.42,865879.98,C_LEGIT_477926605,216149.87,344965.31,0,0,L04_00239,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,19,121,2,5,NORMAL,0.1295
L04_001183,237,TRANSFER,114891.05,C295790017,865879.98,750988.93,C_LEGIT_652961477,164228.01,279119.06,0,0,L04_00239,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,19,121,3,5,NORMAL,0.1327
L04_001184,264,CASH_OUT,112648.34,C295790017,750988.93,638340.59,C_LEGIT_919135199,0.0,0.0,0,0,L04_00239,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,19,121,4,5,NORMAL,0.15
L04_001185,282,TRANSFER,24664.61,C295790017,638340.59,613675.98,C_LEGIT_611563994,36154.14,60818.75,0,0,L04_00239,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,19,121,5,5,NORMAL,0.0386
L04_001186,510,PAYMENT,185527.51,C922219808,1236850.05,1051322.54,C_LEGIT_739142942,0.0,0.0,0,0,L04_00240,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,397,113,1,5,NORMAL,0.15
L04_001187,557,TRANSFER,102635.53,C922219808,1051322.54,948687.01,C_LEGIT_801602979,160886.95,263522.48,0,0,L04_00240,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,397,113,2,5,NORMAL,0.0976
L04_001188,587,CASH_OUT,142303.05,C922219808,948687.01,806383.96,C_LEGIT_634859651,0.0,0.0,0,0,L04_00240,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,397,113,3,5,NORMAL,0.15
L04_001189,629,TRANSFER,120957.59,C922219808,806383.96,685426.37,C_LEGIT_428113624,107529.43,228487.02,0,0,L04_00240,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,397,113,4,5,NORMAL,0.15
L04_001190,672,TRANSFER,102813.96,C922219808,685426.37,582612.41,C_LEGIT_427441773,165047.36,267861.32,0,0,L04_00240,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,397,113,5,5,NORMAL,0.15
L04_001191,216,CASH_OUT,207066.01,C1282883547,1380440.08,1173374.07,C_LEGIT_693524547,0.0,0.0,0,0,L04_00241,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,135,81,1,5,NORMAL,0.15
L04_001192,236,TRANSFER,176006.11,C1282883547,1173374.07,997367.96,C_LEGIT_153923349,181109.9,357116.01,0,0,L04_00241,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,135,81,2,5,NORMAL,0.15
L04_001193,259,PAYMENT,149605.19,C1282883547,997367.96,847762.77,C_LEGIT_831215610,0.0,0.0,0,0,L04_00241,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,135,81,3,5,NORMAL,0.15
L04_001194,288,TRANSFER,88300.59,C1282883547,847762.77,759462.18,C_LEGIT_366997893,80160.14,168460.73,0,0,L04_00241,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,135,81,4,5,NORMAL,0.1042
L04_001195,327,PAYMENT,95578.15,C1282883547,759462.18,663884.03,C_LEGIT_824786647,0.0,0.0,0,0,L04_00241,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,135,81,5,5,NORMAL,0.1258
L04_001196,315,PAYMENT,98311.79,C921234028,1266902.7,1168590.91,C_LEGIT_803757480,0.0,0.0,0,0,L04_00242,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,255,60,1,5,NORMAL,0.0776
L04_001197,349,PAYMENT,9922.73,C921234028,1168590.91,1158668.18,C_LEGIT_347212518,0.0,0.0,0,0,L04_00242,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,255,60,2,5,NORMAL,0.0085
L04_001198,372,TRANSFER,103164.61,C921234028,1158668.18,1055503.57,C_LEGIT_480164897,123991.32,227155.93,0,0,L04_00242,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,255,60,3,5,NORMAL,0.089
L04_001199,401,TRANSFER,158325.54,C921234028,1055503.57,897178.03,C_LEGIT_371556818,245609.38,403934.92,0,0,L04_00242,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,255,60,4,5,NORMAL,0.15
L04_001200,450,PAYMENT,134576.7,C921234028,897178.03,762601.33,C_LEGIT_106463218,0.0,0.0,0,0,L04_00242,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,255,60,5,5,NORMAL,0.15
L04_001201,454,PAYMENT,36971.65,C1674277172,1046287.39,1009315.74,C_LEGIT_412097582,0.0,0.0,0,0,L04_00243,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,369,85,1,5,NORMAL,0.0353
L04_001202,475,TRANSFER,151397.36,C1674277172,1009315.74,857918.38,C_LEGIT_416111915,238730.78,390128.14,0,0,L04_00243,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,369,85,2,5,NORMAL,0.15
L04_001203,520,TRANSFER,128687.76,C1674277172,857918.38,729230.62,C_LEGIT_303013026,204045.41,332733.17,0,0,L04_00243,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,369,85,3,5,NORMAL,0.15
L04_001204,554,TRANSFER,55273.83,C1674277172,729230.62,673956.79,C_LEGIT_721100978,77691.53,132965.36,0,0,L04_00243,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,369,85,4,5,NORMAL,0.0758
L04_001205,578,PAYMENT,101093.52,C1674277172,673956.79,572863.27,C_LEGIT_940774201,0.0,0.0,0,0,L04_00243,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,369,85,5,5,NORMAL,0.15
L04_001206,209,PAYMENT,55706.26,C823990573,742788.62,687082.36,C_LEGIT_191952282,0.0,0.0,0,0,L04_00244,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,139,70,1,5,NORMAL,0.075
L04_001207,249,CASH_OUT,87513.33,C823990573,687082.36,599569.03,C_LEGIT_189750718,0.0,0.0,0,0,L04_00244,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,139,70,2,5,NORMAL,0.1274
L04_001208,271,PAYMENT,89935.36,C823990573,599569.03,509633.67,C_LEGIT_593350466,0.0,0.0,0,0,L04_00244,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,139,70,3,5,NORMAL,0.15
L04_001209,294,TRANSFER,44832.84,C823990573,509633.67,464800.83,C_LEGIT_648197401,26950.36,71783.2,0,0,L04_00244,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,139,70,4,5,NORMAL,0.088
L04_001210,335,TRANSFER,46378.35,C823990573,464800.83,418422.48,C_LEGIT_992642881,35150.57,81528.92,0,0,L04_00244,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,139,70,5,5,NORMAL,0.0998
L04_001211,338,PAYMENT,104315.41,C15438754,695436.07,591120.66,C_LEGIT_779964133,0.0,0.0,0,0,L04_00245,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,259,79,1,5,NORMAL,0.15
L04_001212,376,TRANSFER,88668.1,C15438754,591120.66,502452.56,C_LEGIT_302310197,125057.79,213725.89,0,0,L04_00245,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,259,79,2,5,NORMAL,0.15
L04_001213,422,TRANSFER,29290.11,C15438754,502452.56,473162.45,C_LEGIT_496484077,24455.14,53745.25,0,0,L04_00245,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,259,79,3,5,NORMAL,0.0583
L04_001214,459,TRANSFER,70974.37,C15438754,473162.45,402188.08,C_LEGIT_644779509,126163.15,197137.52,0,0,L04_00245,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,259,79,4,5,NORMAL,0.15
L04_001215,501,CASH_OUT,60328.21,C15438754,402188.08,341859.87,C_LEGIT_367144247,0.0,0.0,0,0,L04_00245,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,259,79,5,5,NORMAL,0.15
L04_001216,288,PAYMENT,37864.32,C65072753,1528165.29,1490300.97,C_LEGIT_119323155,0.0,0.0,0,0,L04_00246,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,231,57,1,5,NORMAL,0.0248
L04_001217,305,TRANSFER,223545.15,C65072753,1490300.97,1266755.82,C_LEGIT_590147326,166166.97,389712.12,0,0,L04_00246,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,231,57,2,5,NORMAL,0.15
L04_001218,320,PAYMENT,189089.01,C65072753,1266755.82,1077666.81,C_LEGIT_554240537,0.0,0.0,0,0,L04_00246,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,231,57,3,5,NORMAL,0.1493
L04_001219,354,PAYMENT,62171.34,C65072753,1077666.81,1015495.47,C_LEGIT_553922996,0.0,0.0,0,0,L04_00246,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,231,57,4,5,NORMAL,0.0577
L04_001220,385,CASH_OUT,84923.77,C65072753,1015495.47,930571.7,C_LEGIT_330167879,0.0,0.0,0,0,L04_00246,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,231,57,5,5,NORMAL,0.0836
L04_001221,462,TRANSFER,50984.43,C228102552,769427.7,718443.27,C_LEGIT_160366632,28525.35,79509.78,0,0,L04_00247,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,332,130,1,5,NORMAL,0.0663
L04_001222,484,CASH_OUT,14396.96,C228102552,718443.27,704046.31,C_LEGIT_189448124,0.0,0.0,0,0,L04_00247,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,332,130,2,5,NORMAL,0.02
L04_001223,515,CASH_OUT,105606.95,C228102552,704046.31,598439.36,C_LEGIT_628339133,0.0,0.0,0,0,L04_00247,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,332,130,3,5,NORMAL,0.15
L04_001224,536,TRANSFER,53681.25,C228102552,598439.36,544758.11,C_LEGIT_492344342,72900.42,126581.67,0,0,L04_00247,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,332,130,4,5,NORMAL,0.0897
